year,month,n_gc,n_sp_1m,n_sp_1y,z_gc_1m_adj_sum,z_gc_1m_adj_kilian,z_gc_1m_adj_kilianfix,z_gc_1m_raw_sum,z_gc_1m_raw_kilian,z_gc_1m_raw_kilianfix,z_gc_3m_sum,z_gc_3m_kilian,z_gc_3m_kilianfix,z_gc_1y_sum,z_gc_1y_kilian,z_gc_1y_kilianfix,z_sp_1m_adj_sum,z_sp_1m_adj_kilian,z_sp_1m_adj_kilianfix,z_sp_1m_raw_sum,z_sp_1m_raw_kilian,z_sp_1m_raw_kilianfix,z_sp_3m_sum,z_sp_3m_kilian,z_sp_3m_kilianfix,z_sp_1y_sum,z_sp_1y_kilian,z_sp_1y_kilianfix,z_gcs_1m_adj_sum,z_gcs_1m_adj_kilian,z_gcs_1m_adj_kilianfix,z_gcs_1m_raw_sum,z_gcs_1m_raw_kilian,z_gcs_1m_raw_kilianfix,z_gcs_3m_sum,z_gcs_3m_kilian,z_gcs_3m_kilianfix,z_gcs_1y_sum,z_gcs_1y_kilian,z_gcs_1y_kilianfix,z_gc_1m_adj_jk_sum,z_gc_1m_adj_jk_kilian,z_gc_1m_adj_jk_kilianfix,z_gc_1m_adj_info_sum,z_gc_1m_adj_info_kilian,z_gc_1m_adj_info_kilianfix,z_gc_1y_jk_sum,z_gc_1y_jk_kilian,z_gc_1y_jk_kilianfix,z_gc_1y_info_sum,z_gc_1y_info_kilian,z_gc_1y_info_kilianfix,z_gc_path1y_sum,z_gc_path1y_kilian,z_gc_path1y_kilianfix
2009,6,1,7,10,0.400000,0.159740,0.095130,0.400000,0.159740,0.095130,1.357143,0.880014,0.745310,6.000000,4.499913,4.056710,-2.638634,3.381327,3.946723,0.026667,2.455584,2.653182,0.901667,2.706442,2.823088,3.548810,4.598777,4.633896,-2.238634,3.541067,4.041853,0.426667,2.615325,2.748312,2.258810,3.586456,3.568398,9.548810,9.098690,8.690606,0.000000,0.000000,0.000000,0.400000,0.159740,0.095130,0.000000,0.000000,0.000000,6.000000,4.499913,4.056710,5.772175,4.448741,4.052289
2009,7,1,4,6,-5.500000,-5.206324,-4.949012,-5.500000,-5.206324,-4.949012,-5.533333,-5.107689,-4.805421,-5.650000,-4.586166,-4.067787,-2.656863,-2.244645,-2.249067,-3.500000,-2.607800,-2.454414,-3.313095,-1.279853,-1.094821,-1.993333,0.371420,0.619396,-8.156863,-7.450969,-7.198079,-9.000000,-7.814124,-7.403426,-8.846429,-6.387542,-5.900241,-7.643333,-4.214746,-3.448391,0.000000,0.000000,0.000000,-5.500000,-5.206324,-4.949012,0.000000,0.000000,0.000000,-5.650000,-4.586166,-4.067787,-1.620601,-0.763025,-0.430193
2009,8,1,0,0,-1.300000,-1.353416,-1.530642,-1.300000,-1.353416,-1.530642,-0.525000,-0.690580,-0.906159,0.583333,0.254348,-0.019082,0.000000,-1.094203,-1.209719,0.000000,-0.878261,-1.030435,0.000000,-1.694151,-1.838199,0.000000,-0.983768,-1.070435,-1.300000,-2.447619,-2.740360,-1.300000,-2.231677,-2.561077,-0.525000,-2.384731,-2.744358,0.583333,-0.729420,-1.089517,0.000000,0.000000,0.000000,-1.300000,-1.353416,-1.530642,0.583333,0.500000,0.472222,0.000000,-0.245652,-0.491304,1.582166,1.285681,1.139879
2009,9,1,2,8,-1.375000,-1.435714,-1.435119,-1.375000,-1.435714,-1.435119,-1.866667,-1.771970,-1.712121,-5.740000,-5.134848,-4.846162,0.286364,0.026653,0.013636,0.875000,0.544318,0.504545,0.790000,0.777273,0.741364,-0.126667,-0.441818,-0.436061,-1.088636,-1.409061,-1.421483,-0.500000,-0.891396,-0.930574,-1.076667,-0.994697,-0.970758,-5.866667,-5.576667,-5.282222,0.000000,0.000000,0.000000,-1.375000,-1.435714,-1.435119,0.000000,0.083333,0.111111,-5.740000,-5.218182,-4.957273,-4.687050,-4.034931,-3.746542
2009,10,1,6,9,-1.100000,-0.975000,-0.987500,-1.100000,-0.975000,-0.987500,-1.350000,-1.212879,-1.236364,-3.080000,-2.901818,-3.022727,-1.835714,-0.740614,-0.644156,-0.740000,-0.122045,-0.048636,-1.651667,-0.924470,-0.813485,-3.573333,-1.435303,-1.278636,-2.935714,-1.715614,-1.631656,-1.840000,-1.097045,-1.036136,-3.001667,-2.137348,-2.049848,-6.653333,-4.337121,-4.301364,0.000000,0.000000,0.000000,-1.100000,-0.975000,-0.987500,0.000000,0.000000,0.000000,-3.080000,-2.901818,-3.022727,-2.225480,-2.145785,-2.257674
2009,11,1,8,11,-0.933333,-1.050000,-1.055556,-0.933333,-1.050000,-1.055556,-1.200000,-1.335390,-1.339610,-0.980000,-1.540000,-1.633333,-2.295238,-1.852170,-1.826314,-1.133333,-0.744416,-0.724084,-0.940000,-1.044946,-1.075260,-0.487500,-1.685934,-1.825144,-3.228571,-2.902170,-2.881870,-2.066667,-1.794416,-1.779639,-2.140000,-2.380335,-2.414870,-1.467500,-3.225934,-3.458478,-0.933333,-0.800000,-0.755556,0.000000,-0.250000,-0.300000,-0.980000,-0.840000,-0.793333,0.000000,-0.700000,-0.840000,-0.245741,-0.716426,-0.805882
2009,12,1,0,7,-2.466667,-2.385507,-2.322705,-2.466667,-2.385507,-2.322705,-3.340000,-3.220994,-3.132919,-2.800000,-2.696522,-2.621449,0.000000,-1.278458,-1.387755,0.250000,-0.491408,-0.556246,-0.050000,-0.685611,-0.728199,1.800833,0.591135,0.489624,-2.466667,-3.663965,-3.710460,-2.216667,-2.876915,-2.878951,-3.390000,-3.906605,-3.861118,-0.999167,-2.105386,-2.131825,-2.466667,-2.385507,-2.322705,0.000000,0.000000,0.000000,-2.800000,-2.696522,-2.621449,0.000000,0.000000,0.000000,-0.959343,-0.911028,-0.881019
2010,1,1,6,6,-0.050000,-0.243064,-0.347930,-0.050000,-0.243064,-0.347930,-0.525000,-0.590435,-0.710652,-2.505556,-1.675224,-1.677651,-0.294483,-0.048054,-0.034031,-0.200000,0.036646,0.057039,-0.483333,-0.112008,-0.091166,-2.763333,-0.051201,0.158683,-0.344483,-0.291118,-0.381961,-0.250000,-0.206418,-0.290890,-1.008333,-0.702443,-0.801818,-5.268889,-1.726426,-1.518968,0.000000,-0.214493,-0.321739,-0.050000,-0.028571,-0.026190,0.000000,-0.243478,-0.365217,-2.505556,-1.431746,-1.312434,-2.408677,-1.459808,-1.386820
2010,2,1,4,5,0.000000,-0.021429,-0.023810,0.000000,-0.021429,-0.023810,-0.150000,-0.352500,-0.370000,-1.672222,-2.495198,-2.530899,0.056324,-0.251024,-0.267863,0.050000,-0.173929,-0.185952,0.266667,-0.348571,-0.384921,0.248889,-2.125351,-2.269382,0.056324,-0.272452,-0.291673,0.050000,-0.195357,-0.209762,0.116667,-0.701071,-0.754921,-1.423333,-4.620549,-4.800282,0.000000,0.000000,0.000000,0.000000,-0.021429,-0.023810,0.000000,0.000000,0.000000,-1.672222,-2.495198,-2.530899,-1.611422,-2.401999,-2.436127
2010,3,1,7,9,-0.460000,-0.400000,-0.380000,-0.460000,-0.400000,-0.380000,-0.425000,-0.392065,-0.381087,-1.568750,-1.614964,-1.630368,-0.440585,-0.116790,-0.094818,-0.133333,0.000326,0.008623,0.133333,0.343188,0.350725,0.534444,0.092095,0.081303,-0.900585,-0.516790,-0.474818,-0.593333,-0.399674,-0.371377,-0.291667,-0.048877,-0.030362,-1.034306,-1.522868,-1.549065,-0.460000,-0.400000,-0.380000,0.000000,0.000000,0.000000,-1.568750,-1.364130,-1.295924,0.000000,-0.250833,-0.334444,-1.176031,-1.264349,-1.293788
2010,4,1,6,9,0.100000,0.017273,-0.007273,0.100000,0.017273,-0.007273,0.033333,-0.029677,-0.049671,-0.200000,-0.359165,-0.418281,-0.805195,-1.177870,-1.160426,0.100000,-0.281159,-0.291502,-0.183810,0.102807,0.116959,2.911944,2.032253,1.923129,-0.705195,-1.160598,-1.167699,0.200000,-0.263887,-0.298775,-0.150476,0.073130,0.067289,2.711944,1.673088,1.504848,0.100000,0.017273,-0.007273,0.000000,0.000000,0.000000,0.000000,-0.204620,-0.272826,-0.200000,-0.154545,-0.145455,-0.211356,-0.316716,-0.358241
2010,5,1,8,10,0.400000,0.365584,0.351082,0.400000,0.365584,0.351082,0.440000,0.384719,0.365281,1.190000,0.974545,0.908788,0.930071,0.377483,0.296594,0.600000,0.546032,0.522006,0.507619,0.141533,0.109005,-0.329861,1.352023,1.500092,1.330071,0.743067,0.647676,1.000000,0.911616,0.873088,0.947619,0.526251,0.474287,0.860139,2.326568,2.408880,0.400000,0.365584,0.351082,0.000000,0.000000,0.000000,1.190000,1.020000,0.963333,0.000000,-0.045455,-0.054545,0.962175,0.776686,0.721261
2010,6,1,11,12,-0.400000,-0.215584,-0.178355,-0.400000,-0.215584,-0.178355,-0.840000,-0.509870,-0.450736,0.350000,0.408636,0.449394,0.098475,0.650352,0.690165,-0.150000,0.215332,0.250722,-0.176667,0.107948,0.140150,3.250714,0.657582,0.494115,-0.301525,0.434767,0.511810,-0.550000,-0.000253,0.072367,-1.016667,-0.401922,-0.310585,3.600714,1.066218,0.943508,-0.400000,-0.215584,-0.178355,0.000000,0.000000,0.000000,0.000000,0.170000,0.226667,0.350000,0.238636,0.222727,0.699425,0.614335,0.628360
2010,7,1,3,6,2.350000,1.688636,1.563636,2.350000,1.688636,1.563636,2.885714,1.962597,1.793247,4.911111,3.906313,3.698990,-0.503836,-0.178085,-0.150707,-2.943333,-2.120152,-1.993182,-1.833333,-1.603333,-1.528030,-0.139167,2.818074,2.972159,1.846164,1.510551,1.412929,-0.593333,-0.431515,-0.429545,1.052381,0.359264,0.265216,4.771944,6.724387,6.671149,0.000000,-0.127273,-0.145455,2.350000,1.815909,1.709091,0.000000,0.000000,0.000000,4.911111,3.906313,3.698990,3.276237,2.754182,2.637054
2010,8,1,0,0,-0.300000,0.275000,0.395455,-0.300000,0.275000,0.395455,-0.235714,0.452273,0.594156,-1.687500,-0.341225,-0.041288,0.000000,-0.215241,-0.238142,0.000000,-0.834545,-0.968333,0.000000,-0.375000,-0.458333,0.000000,-0.476591,-0.482917,-0.300000,0.059759,0.157312,-0.300000,-0.559545,-0.572879,-0.235714,0.077273,0.135823,-1.687500,-0.817816,-0.524205,0.000000,0.000000,0.000000,-0.300000,0.275000,0.395455,0.000000,0.000000,0.000000,-1.687500,-0.341225,-0.041288,-1.410231,-0.473327,-0.260306
2010,9,1,8,12,-0.666667,-0.677273,-0.660606,-0.666667,-0.677273,-0.660606,-0.616667,-0.620779,-0.603463,-0.872727,-1.063171,-1.100207,-3.295130,-1.253778,-1.103999,-1.666667,-0.635606,-0.559848,-1.083333,-0.080758,-0.031515,-0.709683,0.521425,0.553683,-3.961797,-1.931051,-1.764605,-2.333333,-1.312879,-1.220455,-1.700000,-0.701537,-0.634978,-1.582410,-0.541747,-0.546523,0.000000,0.000000,0.000000,-0.666667,-0.677273,-0.660606,0.000000,0.000000,0.000000,-0.872727,-1.063171,-1.100207,-0.330885,-0.508149,-0.557210
2010,10,1,11,12,-0.266667,-0.246176,-0.263781,-0.266667,-0.246176,-0.263781,-0.040000,-0.060411,-0.086537,-0.770000,-0.663003,-0.666006,5.779457,-0.157904,-0.582895,2.626190,-0.411900,-0.612714,1.743810,-0.487338,-0.619619,0.702857,-1.090422,-1.156149,5.512790,-0.404080,-0.846676,2.359524,-0.658076,-0.876495,1.703810,-0.547749,-0.706155,-0.067143,-1.753424,-1.822155,-0.266667,-0.215873,-0.203175,0.000000,-0.030303,-0.060606,-0.770000,-0.623333,-0.586667,0.000000,-0.039669,-0.079339,-0.516783,-0.433388,-0.423820
2010,11,1,12,12,-0.460000,-0.448066,-0.439856,-0.460000,-0.448066,-0.439856,-0.650000,-0.568983,-0.541342,-0.987500,-0.999508,-0.991288,2.431050,6.274955,6.439665,-0.046429,2.334410,2.461578,0.726310,1.624102,1.674126,-0.387302,1.194747,1.245821,1.971050,5.826889,5.999809,-0.506429,1.886344,2.021722,0.076310,1.055119,1.132784,-1.374802,0.195239,0.254533,0.000000,-0.050794,-0.063492,-0.460000,-0.397273,-0.376364,0.000000,-0.146667,-0.183333,-0.987500,-0.852841,-0.807955,-0.594781,-0.612109,-0.609682
2010,12,1,0,1,-1.560000,-1.554901,-1.507984,-1.560000,-1.554901,-1.507984,-2.857143,-2.821556,-2.726877,-2.418182,-2.447703,-2.387451,0.000000,0.052104,0.162606,-1.388889,-1.460766,-1.402490,-0.400000,0.017736,0.068141,1.022222,-0.219877,-0.281926,-1.560000,-1.502797,-1.345378,-2.948889,-3.015667,-2.910474,-3.257143,-2.803820,-2.658736,-1.395960,-2.667580,-2.669377,0.000000,0.000000,0.000000,-1.560000,-1.554901,-1.507984,0.000000,0.000000,0.000000,-2.418182,-2.447703,-2.387451,-1.231743,-1.259295,-1.232777
2011,1,1,6,6,0.600000,0.303602,0.207205,0.600000,0.303602,0.207205,1.566667,0.845618,0.646791,6.128571,3.688739,3.291764,4.400049,0.612456,0.402930,3.364286,0.165301,-0.055289,3.609643,-0.168572,-0.357851,4.035000,0.102487,-0.045212,5.000049,0.916059,0.610135,3.964286,0.468904,0.151916,5.176310,0.677045,0.288940,10.163571,3.791226,3.246552,0.600000,0.371429,0.342857,0.000000,-0.067826,-0.135652,6.128571,3.793878,3.502041,0.000000,-0.105138,-0.210277,5.756433,3.509952,3.182282
2011,2,1,5,7,-1.228571,-0.877143,-0.787143,-1.228571,-0.877143,-0.787143,-2.762500,-1.889425,-1.676696,-4.412500,-1.636556,-1.124094,-15.526871,-8.383445,-7.397575,-5.110357,-1.059680,-0.643958,-0.628750,2.904571,3.107896,6.034398,6.949785,6.840208,-16.755442,-9.260588,-8.184718,-6.338929,-1.936823,-1.431101,-3.391250,1.015146,1.431200,1.621898,5.313229,5.716114,-1.228571,-0.877143,-0.787143,0.000000,0.000000,0.000000,-4.412500,-1.636556,-1.124094,0.000000,0.000000,0.000000,-3.465208,-0.925760,-0.478384
2011,3,1,7,13,1.050000,0.835839,0.728758,1.050000,0.835839,0.728758,10.333333,9.158533,8.571132,16.037500,14.201685,13.283777,1.040427,-2.099193,-2.920772,0.293333,0.004515,-0.263756,1.384405,1.065608,0.973979,4.638254,5.128302,5.228359,2.090427,-1.263354,-2.192014,1.343333,0.840354,0.465001,11.717738,10.224141,9.545112,20.675754,19.329987,18.512136,1.050000,0.835839,0.728758,0.000000,0.000000,0.000000,16.037500,14.201685,13.283777,0.000000,0.000000,0.000000,15.340658,13.660167,12.819922
2011,4,1,4,5,1.400000,1.224638,1.203623,1.400000,1.224638,1.203623,1.700000,2.274741,2.643064,0.575000,1.860041,2.529943,-3.768849,-2.805168,-2.580463,-0.916667,-1.556077,-1.499672,0.040000,0.588321,0.646608,0.187302,2.897674,3.090419,-2.368849,-1.580531,-1.376840,0.483333,-0.331439,-0.296049,1.740000,2.863062,3.289672,0.762302,4.757716,5.620362,0.000000,0.091304,0.136957,1.400000,1.133333,1.066667,0.000000,1.394565,2.091848,0.575000,0.465476,0.438095,-0.374389,1.030894,1.715707
2011,5,1,8,17,-2.500000,-1.892424,-1.712121,-2.500000,-1.892424,-1.712121,-7.062500,-5.775622,-5.373647,-12.388889,-10.589971,-9.999459,-1.324145,-1.195531,-1.314812,-8.377976,-5.995289,-5.658122,-10.904405,-8.347350,-7.849791,-15.164563,-11.833162,-11.134945,-3.824145,-3.087956,-3.026933,-10.877976,-7.887713,-7.370244,-17.966905,-14.122973,-13.223438,-27.553452,-22.423133,-21.134403,-2.500000,-2.159091,-2.045455,0.000000,0.266667,0.333333,-12.388889,-10.699495,-10.136364,0.000000,0.109524,0.136905,-10.524180,-9.160377,-8.699833
2011,6,1,12,15,-0.940000,-1.024545,-1.095455,-0.940000,-1.024545,-1.095455,-0.033333,-0.987311,-1.306818,-3.757143,-4.421861,-4.814214,4.075704,0.679070,0.433622,1.360000,-2.092175,-2.534811,0.185556,-2.858187,-3.362276,-1.614715,-3.308765,-3.924667,3.135704,-0.345476,-0.661833,0.420000,-3.116721,-3.630265,0.152222,-3.845498,-4.669095,-5.371858,-7.730627,-8.738881,-0.940000,-1.024545,-1.095455,0.000000,0.000000,0.000000,-3.757143,-4.421861,-4.814214,0.000000,0.000000,0.000000,-3.018073,-3.630078,-3.971264
2011,7,1,2,2,0.850000,0.431732,0.348528,0.850000,0.431732,0.348528,0.483333,0.382179,0.357648,1.466667,0.162626,-0.077994,-4.372549,-0.732602,-0.339127,-1.133333,0.205996,0.321782,-0.570000,-0.099185,-0.063608,-1.750000,-2.912710,-2.902773,-3.522549,-0.300871,0.009402,-0.283333,0.637727,0.670310,-0.086667,0.282994,0.294040,-0.283333,-2.750084,-2.980767,0.000000,-0.256364,-0.299091,0.850000,0.688095,0.647619,0.000000,-1.024675,-1.195455,1.466667,1.187302,1.117460,0.914138,-0.083095,-0.263810
2011,8,1,2,2,-7.980000,-6.777226,-6.389793,-7.980000,-6.777226,-6.389793,-11.100000,-9.560110,-9.054486,-18.200000,-15.546722,-14.685576,0.136364,-1.513283,-1.727429,0.075000,-0.470238,-0.527467,0.414286,-0.020311,-0.065466,4.595238,0.210041,-0.073085,-7.843636,-8.290509,-8.117222,-7.905000,-7.247464,-6.917260,-10.685714,-9.580421,-9.119952,-13.604762,-15.336680,-14.758661,0.000000,0.000000,0.000000,-7.980000,-6.777226,-6.389793,0.000000,0.000000,0.000000,-18.200000,-15.546722,-14.685576,-12.381124,-10.592073,-10.010233
2011,9,1,7,7,3.750000,1.856858,1.339447,3.750000,1.856858,1.339447,1.412500,-0.356349,-0.903162,-3.188889,-4.838054,-5.484409,3.299616,0.787325,0.643271,1.242976,-0.107835,-0.161074,0.161111,-0.452305,-0.441616,-1.858730,1.943575,2.227856,7.049616,2.644183,1.982718,4.992976,1.749022,1.178373,1.573611,-0.808654,-1.344778,-5.047619,-2.894479,-3.256554,3.750000,2.897727,2.727273,0.000000,-1.040870,-1.387826,0.000000,0.000000,0.000000,-3.188889,-4.838054,-5.484409,-5.833952,-6.122983,-6.396113
2011,10,1,14,14,13.600000,12.509416,12.032251,13.600000,12.509416,12.032251,10.916667,9.678166,9.222529,11.075000,8.768110,8.095779,-2.528353,1.033939,1.304320,0.977619,2.205574,2.215519,2.616310,3.151210,3.033947,2.765476,3.031701,2.815524,11.071647,13.543355,13.336571,14.577619,14.714989,14.247770,13.532976,12.829375,12.256475,13.840476,11.799811,10.911303,13.600000,12.509416,12.032251,0.000000,0.000000,0.000000,11.075000,9.492857,8.965476,0.000000,-0.724747,-0.869697,1.322537,-0.192295,-0.520453
2011,11,1,8,13,-13.766667,-10.572294,-9.298918,-13.766667,-10.572294,-9.298918,-10.971429,-8.414502,-7.395960,-7.410000,-5.154221,-4.290022,-1.295036,-1.267825,-1.329358,-1.815000,-0.722825,-0.593771,1.948690,1.371657,1.407666,2.901111,1.007525,1.007346,-15.061702,-11.840120,-10.628276,-15.581667,-11.295119,-9.892689,-9.022738,-7.042846,-5.988294,-4.508889,-4.146696,-3.282676,-13.766667,-10.572294,-9.298918,0.000000,0.000000,0.000000,-7.410000,-5.154221,-4.290022,0.000000,0.000000,0.000000,2.584324,2.538319,2.483828
2011,12,1,1,4,2.233333,0.474242,-0.253030,2.233333,0.474242,-0.253030,-1.057143,-1.814286,-2.264935,-1.042857,-1.479481,-1.768896,0.500000,-0.752112,-0.833705,0.086667,-0.861136,-0.947576,-0.136667,0.997917,1.092706,1.087500,2.555788,2.638225,2.733333,-0.277870,-1.086735,2.320000,-0.386894,-1.200606,-1.193810,-0.816369,-1.172229,0.044643,1.076308,0.869329,2.233333,0.474242,-0.253030,0.000000,0.000000,0.000000,0.000000,-0.673636,-1.010455,-1.042857,-0.805844,-0.758442,-2.593549,-1.769167,-1.533810
2012,1,1,4,4,-0.200000,0.380303,0.490909,-0.200000,0.380303,0.490909,-0.164286,-0.344805,-0.385390,-0.455556,-0.526912,-0.553608,0.033613,0.121467,0.142666,-0.050000,-0.107879,-0.101667,-0.610000,-0.419697,-0.398182,-1.118571,-0.122321,-0.022045,-0.166387,0.501770,0.633575,-0.250000,0.272424,0.389242,-0.774286,-0.764502,-0.783571,-1.574127,-0.649233,-0.575653,0.000000,0.507576,0.609091,-0.200000,-0.127273,-0.118182,0.000000,0.000000,0.000000,-0.455556,-0.526912,-0.553608,-0.250443,-0.748816,-0.855320
2012,2,1,2,2,-0.100000,-0.144156,-0.148485,-0.100000,-0.144156,-0.148485,0.280000,0.140260,0.119459,0.444444,0.151804,0.109933,0.450000,0.306303,0.286402,0.233333,0.148268,0.134885,0.260000,-0.224740,-0.264848,-0.276786,-0.674439,-0.712103,0.350000,0.162147,0.137917,0.133333,0.004113,-0.013600,0.540000,-0.084481,-0.145390,0.167659,-0.522635,-0.602170,-0.100000,-0.071429,-0.066667,0.000000,-0.072727,-0.081818,0.000000,0.000000,0.000000,0.444444,0.151804,0.109933,0.577401,0.321359,0.282480
2012,3,1,4,5,0.166667,0.100216,0.087879,0.166667,0.100216,0.087879,-0.233333,-0.100303,-0.076364,-0.311111,-0.113420,-0.078114,0.908333,0.839935,0.820076,0.180000,0.244156,0.247085,-0.200000,-0.055714,-0.034242,-0.516071,-0.563451,-0.553173,1.075000,0.940152,0.907955,0.346667,0.344372,0.334964,-0.433333,-0.156017,-0.110606,-0.827183,-0.676871,-0.631288,0.166667,0.100216,0.087879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.311111,-0.113420,-0.078114,-0.370572,-0.121379,-0.077040
2012,4,1,8,9,0.150000,0.173593,0.174026,0.150000,0.173593,0.174026,0.100000,0.037446,0.022078,0.710000,0.571674,0.523723,0.349720,0.516604,0.541239,0.200000,0.135844,0.134502,0.083333,0.131349,0.118290,-0.265476,-0.478726,-0.489542,0.499720,0.690197,0.715265,0.350000,0.309437,0.308528,0.183333,0.168795,0.140368,0.444524,0.092948,0.034181,0.150000,0.173593,0.174026,0.000000,0.000000,0.000000,0.710000,0.642381,0.608571,0.000000,-0.070707,-0.084848,0.662566,0.515243,0.466848
2012,5,1,2,7,0.950000,0.881677,0.847516,0.950000,0.881677,0.847516,0.860000,0.794741,0.762112,1.462500,1.402945,1.373168,0.272727,0.348662,0.353458,0.050000,0.156211,0.163561,0.073333,0.015317,0.016097,1.053452,0.625513,0.567069,1.222727,1.230339,1.200974,1.000000,1.037888,1.011077,0.933333,0.810059,0.778209,2.515952,2.028458,1.940237,0.950000,0.881677,0.847516,0.000000,0.000000,0.000000,1.462500,1.402945,1.373168,0.000000,0.000000,0.000000,0.837815,0.828063,0.823187
2012,6,1,7,8,1.166667,1.082609,1.068357,1.166667,1.082609,1.068357,1.100000,1.017640,1.002650,3.157143,2.833296,2.746543,2.972058,1.843239,1.713570,1.150000,0.641408,0.588820,0.329167,0.034206,0.021720,-0.003730,0.774060,0.820040,4.138725,2.925848,2.781928,2.316667,1.724017,1.657177,1.429167,1.051846,1.024370,3.153413,3.607356,3.566583,1.166667,1.082609,1.068357,0.000000,0.000000,0.000000,3.157143,2.833296,2.746543,0.000000,0.000000,0.000000,2.376119,2.109527,2.032805
2012,7,1,4,8,-9.571429,-8.099567,-7.608947,-9.571429,-8.099567,-7.608947,-8.757143,-7.405844,-6.955411,-7.328571,-5.878200,-5.394743,1.472685,2.156222,2.230809,0.266667,0.620022,0.662662,0.308333,0.376172,0.377832,-1.082143,-0.648668,-0.599657,-8.098743,-5.943345,-5.378138,-9.304762,-7.479545,-6.946284,-8.448810,-7.029672,-6.577579,-8.410714,-6.526868,-5.994401,0.000000,0.166667,0.222222,-9.571429,-8.266234,-7.831169,0.000000,0.451020,0.601361,-7.328571,-6.329221,-5.996104,-0.361378,0.027346,0.156921
2012,8,1,1,1,2.550000,1.133936,0.588001,2.550000,1.133936,0.588001,2.128571,0.841869,0.351270,2.425000,1.320215,0.881663,0.687500,0.629323,0.666372,0.550000,0.244368,0.232576,0.360000,0.302773,0.301136,-0.385714,-0.831813,-0.864232,3.237500,1.763259,1.254373,3.100000,1.378303,0.820577,2.488571,1.144642,0.652407,2.039286,0.488401,0.017431,2.550000,2.439130,2.328261,0.000000,-1.305195,-1.740260,2.425000,2.319565,2.214130,0.000000,-0.999351,-1.332468,0.645813,0.568456,0.523950
2012,9,1,3,5,0.700000,0.705870,0.781739,0.700000,0.705870,0.781739,0.366667,0.404213,0.478427,0.133333,0.218768,0.317536,-0.401786,0.388412,0.438393,-0.300000,0.301087,0.340000,-0.133333,0.267681,0.290000,-1.555476,-1.460646,-1.399643,0.298214,1.094282,1.220132,0.400000,1.006957,1.121739,0.233333,0.671894,0.768427,-1.422143,-1.241878,-1.082107,0.000000,0.110870,0.221739,0.700000,0.595000,0.560000,0.000000,0.105435,0.210870,0.133333,0.113333,0.106667,-0.310961,-0.236238,-0.192611
2012,10,1,5,10,-0.100000,0.018043,0.057391,-0.100000,0.018043,0.057391,0.275000,0.294130,0.300507,-0.114286,-0.079379,-0.067743,0.287088,-0.021087,-0.053658,0.100000,-0.053261,-0.072609,0.033333,0.076667,0.068551,-0.530238,-0.622366,-0.677086,0.187088,-0.003043,0.003733,0.000000,-0.035217,-0.015217,0.308333,0.370797,0.369058,-0.644524,-0.701745,-0.744829,0.000000,0.000000,0.000000,-0.100000,0.018043,0.057391,0.000000,0.000000,0.000000,-0.114286,-0.079379,-0.067743,0.018671,-0.030409,-0.046769
2012,11,1,10,13,0.600000,0.450593,0.418972,0.600000,0.450593,0.418972,0.725000,0.596097,0.575099,1.011111,0.766406,0.715478,0.531349,-0.030669,-0.042339,0.475000,-0.041057,-0.058300,-0.500000,-0.547727,-0.523551,-0.490952,-0.667750,-0.668488,1.131349,0.419924,0.376633,1.075000,0.409536,0.360672,0.225000,0.048370,0.051548,0.520159,0.098656,0.046990,0.600000,0.463636,0.436364,0.000000,-0.013043,-0.017391,1.011111,0.781313,0.735354,0.000000,-0.014907,-0.019876,0.638973,0.496187,0.467955
2012,12,1,5,9,-0.050000,0.093506,0.123160,-0.050000,0.093506,0.123160,-0.700000,-0.435227,-0.368939,-1.957143,-1.447753,-1.308596,0.537037,1.036546,1.035125,0.133333,0.684794,0.700036,-0.170000,-0.418463,-0.433095,-1.857917,-1.930622,-1.864466,0.487037,1.130052,1.158285,0.083333,0.778301,0.823196,-0.870000,-0.853690,-0.802035,-3.815060,-3.378375,-3.173062,0.000000,0.136364,0.163636,-0.050000,-0.042857,-0.040476,0.000000,0.229798,0.275758,-1.957143,-1.677551,-1.584354,-1.860265,-1.449291,-1.331663
2013,1,1,7,8,0.433333,0.294306,0.273085,0.433333,0.294306,0.273085,1.100000,0.665217,0.584058,2.562500,1.503017,1.298407,0.062468,-0.117181,-0.094324,0.500000,0.058075,0.042685,0.635000,0.267277,0.231573,-0.466865,-0.091004,-0.159178,0.495801,0.177125,0.178761,0.933333,0.352381,0.315769,1.735000,0.932495,0.815631,2.095635,1.412013,1.139229,0.000000,0.000000,0.000000,0.433333,0.294306,0.273085,0.000000,0.000000,0.000000,2.562500,1.503017,1.298407,2.310623,1.341638,1.152592
2013,2,1,11,12,-0.300000,-0.108116,-0.074275,-0.300000,-0.108116,-0.074275,-0.975000,-0.445217,-0.348641,-2.285714,-1.048680,-0.822981,-2.895460,-0.240632,-0.093143,-1.733333,0.164783,0.273188,-1.836667,0.163746,0.283188,-1.234028,-0.772094,-0.730691,-3.195460,-0.348748,-0.167418,-2.033333,0.056667,0.198913,-2.811667,-0.281471,-0.065453,-3.519742,-1.820774,-1.553673,0.000000,0.000000,0.000000,-0.300000,-0.108116,-0.074275,0.000000,0.000000,0.000000,-2.285714,-1.048680,-0.822981,-2.008445,-0.903523,-0.702639
