date_time,event_type,in_gc,in_sp,days_until_next_gc,adj_factor,s_1m_adj,s_1m_raw,s_3m,s_1y,stoxx,jk_1m,w_month_t,w_month_t_fix
2001-08-30 15:00:00,EB,0,1,14,1.8750,0.9375,0.5000,-0.5000,-0.5000,0.1725,0,0.0870,0.0435
2001-08-30 15:00:00,P,0,1,14,1.8750,0.9375,0.5000,-0.5000,-0.5000,0.1725,0,0.0870,0.0435
2001-09-06 12:30:00,EB,0,1,7,1.3043,0.0000,0.0000,0.5000,0.0000,0.6183,0,0.8500,0.8000
2001-09-12 09:30:00,P,0,1,1,1.0345,0.5172,0.5000,4.0000,8.0000,4.1109,0,0.6500,0.6000
2001-09-13 13:45:00,GC_ME,1,0,0,1.0000,1.0000,1.0000,1.6000,2.5250,0.1541,0,0.6000,0.5500
2001-09-14 13:00:00,EB,0,1,3,1.1111,-1.1111,-1.0000,-1.0000,-1.6250,-1.5414,0,0.5500,0.5000
2001-09-17 12:45:00,P,0,1,10,1.5000,-1.5000,-1.0000,3.2000,0.7500,1.7648,0,0.5000,0.4500
2001-09-17 13:45:00,GC_ME,1,0,0,1.0000,-1.0000,-1.0000,-4.5000,-1.1250,1.6435,1,0.5000,0.4500
2001-09-24 10:00:00,EB,0,1,3,1.1111,-0.5556,-0.5000,0.3000,-0.5000,-0.4873,0,0.2500,0.2000
2001-09-26 10:45:00,P,0,1,1,1.0345,0.0000,0.0000,1.0000,0.2000,1.3690,0,0.1500,0.1000
2001-09-27 13:45:00,GC_ME,1,0,0,1.0000,2.5000,2.5000,-0.5000,-0.8750,-0.7904,1,0.1000,0.0500
2001-10-05 14:00:00,EB,0,1,6,1.2500,-8.7500,-7.0000,-0.3000,0.2500,-0.1127,0,0.8261,0.7826
2001-10-11 13:45:00,GC_ME,1,0,0,1.0000,7.2500,7.2500,4.8500,7.7750,0.9048,0,0.6522,0.6087
2001-10-15 11:05:00,EB,0,1,10,1.5000,0.7500,0.5000,0.0000,-0.2000,-0.2689,0,0.5652,0.5217
2001-10-15 12:30:00,EB,0,1,10,1.5000,NaN,NaN,0.5000,-0.5000,-0.2532,0,0.5652,0.5217
2001-10-16 11:30:00,EB,0,1,9,1.4286,1.4286,1.0000,0.5000,-0.2000,0.4616,0,0.5217,0.4783
2001-10-16 15:00:00,EB,0,1,9,1.4286,0.0000,0.0000,0.0000,0.2000,0.5415,0,0.5217,0.4783
2001-10-17 14:30:00,P,0,1,8,1.3636,1.0227,0.7500,0.7000,0.8500,0.3098,0,0.4783,0.4348
2001-10-17 15:15:00,EB,0,1,8,1.3636,1.3636,1.0000,-1.0000,0.0125,-0.6705,0,0.4783,0.4348
2001-10-18 14:45:00,EB,0,1,7,1.3043,0.0000,0.0000,-1.5000,0.2000,0.3164,0,0.4348,0.3913
2001-10-22 10:00:00,EB,0,1,3,1.1111,-1.1111,-1.0000,0.5000,0.7000,0.6140,0,0.3478,0.3043
2001-10-25 13:45:00,GC_ME,1,0,0,1.0000,3.5000,3.5000,1.3000,-2.6250,-1.2975,1,0.2174,0.1739
2001-10-31 10:00:00,EB,0,1,8,1.3636,0.0000,0.0000,0.0000,0.7750,1.0422,0,0.0435,0.0000
2001-11-08 13:45:00,GC_ME,1,0,0,1.0000,1.7500,1.7500,-1.1000,4.8750,-0.5158,1,0.7727,0.7273
2001-11-14 16:00:00,P,0,1,22,3.7500,NaN,NaN,NaN,-3.1250,-1.7538,0,0.5909,0.5455
2001-11-19 14:00:00,EB,0,1,17,2.3077,NaN,NaN,-0.5000,-0.6250,-0.1183,0,0.4545,0.4091
2001-11-19 16:00:00,EB,0,1,17,2.3077,NaN,NaN,1.5000,-1.5000,-0.1138,0,0.4545,0.4091
2001-11-20 14:00:00,EB,0,1,16,2.1429,1.0714,0.5000,0.2000,0.3000,-0.3781,0,0.4091,0.3636
2001-11-28 16:30:00,EB,0,1,8,1.3636,NaN,NaN,-0.5000,-0.5000,-0.1478,0,0.1364,0.0909
2001-11-29 11:00:00,EB,0,1,7,1.3043,NaN,NaN,NaN,NaN,NaN,0,0.0909,0.0455
2001-12-03 11:00:00,EB,0,1,3,1.1111,NaN,NaN,-0.5000,-0.2500,-0.5071,0,1.0000,0.9524
2001-12-06 13:45:00,GC_ME,1,0,0,1.0000,-2.0000,-2.0000,3.5000,5.1667,-0.3635,0,0.8571,0.8095
2001-12-10 13:00:00,EB,0,1,24,5.0000,NaN,NaN,-2.0000,0.2250,-0.2474,0,0.7619,0.7143
2001-12-11 14:10:00,EB,0,1,23,4.2857,2.1429,0.5000,-0.5000,0.5000,-0.0913,0,0.7143,0.6667
2001-12-11 15:30:00,EB,0,1,23,4.2857,2.1429,0.5000,-0.5000,0.7750,-0.1334,0,0.7143,0.6667
2001-12-11 16:05:00,EB,0,1,23,4.2857,-2.1429,-0.5000,0.5000,0.8333,0.4873,0,0.7143,0.6667
2001-12-12 10:00:00,P,0,1,22,3.7500,5.6250,1.5000,0.0000,-0.7500,-0.4851,0,0.6667,0.6190
2001-12-13 16:00:00,EB,0,1,21,3.3333,0.0000,0.0000,0.0000,2.2500,0.0080,0,0.6190,0.5714
2001-12-17 13:30:00,EB,0,1,17,2.3077,NaN,NaN,0.5000,-0.2500,-0.2848,0,0.5238,0.4762
2001-12-18 16:30:00,P,0,1,16,2.1429,-2.1429,-1.0000,-0.5000,-1.2500,-0.6495,0,0.4762,0.4286
2001-12-31 10:00:00,P,0,1,3,1.1111,NaN,NaN,NaN,NaN,NaN,0,0.0476,0.0000
2002-01-03 13:45:00,GC_ME,1,0,0,1.0000,2.5000,2.5000,1.7500,-0.0250,-0.0674,1,0.9130,0.8696
2002-01-04 16:15:00,EB,0,1,34,NaN,NaN,0.5000,1.0000,1.0000,-0.8120,0,0.8696,0.8261
2002-01-23 15:00:00,P,0,1,15,2.0000,NaN,NaN,0.0000,0.0000,0.2922,0,0.3043,0.2609
2002-01-28 09:30:00,EB,0,1,10,1.5000,NaN,NaN,NaN,NaN,NaN,0,0.1739,0.1304
2002-02-07 13:45:00,GC_ME,1,0,0,1.0000,1.0000,1.0000,2.0000,3.6500,0.7319,0,0.8000,0.7500
2002-02-07 15:30:00,EB,0,1,28,NaN,NaN,-1.0000,-0.4000,0.5000,-0.4120,0,0.8000,0.7500
2002-02-11 10:10:00,EB,0,1,24,5.0000,NaN,NaN,0.2000,-1.0000,0.0247,0,0.7000,0.6500
2002-02-22 14:00:00,EB,0,1,13,1.7647,NaN,NaN,0.0000,-0.9000,-0.0140,0,0.2500,0.2000
2002-02-25 14:30:00,P,0,1,10,1.5000,0.0000,0.0000,1.0000,0.2000,-0.0147,0,0.2000,0.1500
2002-03-07 13:45:00,GC_ME,1,0,0,1.0000,0.7500,0.7500,0.9000,1.6250,0.2035,0,0.8095,0.7619
2002-03-14 11:30:00,EB,0,1,21,3.3333,NaN,NaN,NaN,2.3333,0.3377,0,0.5714,0.5238
2002-03-15 11:00:00,EB,0,1,20,3.0000,NaN,NaN,0.0000,-0.2667,-0.0113,0,0.5238,0.4762
2002-03-15 13:00:00,P,0,1,20,3.0000,NaN,NaN,0.0000,0.5000,-0.3460,0,0.5238,0.4762
2002-03-20 10:00:00,EB,0,1,15,2.0000,-4.0000,-2.0000,0.0000,-1.1000,0.1269,0,0.3810,0.3333
2002-03-20 10:00:00,EB,0,1,15,2.0000,-4.0000,-2.0000,0.0000,-1.1000,0.1269,0,0.3810,0.3333
2002-03-22 14:00:00,EB,0,1,13,1.7647,1.7647,1.0000,1.5000,2.3333,-0.0820,0,0.2857,0.2381
2002-03-26 15:30:00,EB,0,1,9,1.4286,NaN,NaN,0.5000,0.1667,0.9536,0,0.1905,0.1429
2002-04-04 13:45:00,GC_ME,1,0,0,1.0000,-1.0000,-1.0000,0.0000,-2.5000,-0.1484,0,0.8636,0.8182
2002-04-08 09:30:00,EB,0,1,24,5.0000,-5.0000,-1.0000,3.0000,-0.5000,-0.2073,0,0.7727,0.7273
2002-04-17 09:20:00,EB,0,1,15,2.0000,-6.0000,-3.0000,-0.5000,0.3000,0.2764,0,0.4545,0.4091
2002-04-19 13:45:00,P,0,1,13,1.7647,NaN,NaN,0.5000,0.8750,0.0214,0,0.3636,0.3182
2002-04-23 10:30:00,EB,0,1,9,1.4286,0.0000,0.0000,0.2000,1.4167,-0.1495,0,0.2727,0.2273
2002-04-25 17:00:00,EB,0,1,7,1.3043,0.0000,0.0000,-1.0000,-0.6250,-0.1849,0,0.1818,0.1364
2002-05-02 13:45:00,GC_ME,1,0,0,1.0000,1.5000,1.5000,3.0000,7.9000,-0.2534,1,0.9565,0.9130
2002-05-21 11:00:00,P,0,1,16,2.1429,-1.7857,-0.8333,-3.1000,-4.5750,0.1671,0,0.3913,0.3478
2002-05-24 09:30:00,EB,0,1,13,1.7647,0.2941,0.1667,1.0000,1.0000,0.1014,0,0.2609,0.2174
2002-05-30 12:30:00,EB,0,1,7,1.3043,-1.3043,-1.0000,0.0000,-1.6375,-0.3931,0,0.0870,0.0435
2002-06-03 15:30:00,EB,0,1,3,1.1111,NaN,NaN,0.7000,1.3000,0.1199,0,1.0000,0.9500
2002-06-06 13:45:00,GC_ME,1,0,0,1.0000,-1.1667,-1.1667,-1.0000,2.1500,-0.2818,0,0.8500,0.8000
2002-06-10 12:00:00,EB,0,1,24,5.0000,NaN,NaN,NaN,-0.2500,-0.2516,0,0.7500,0.7000
2002-06-13 11:00:00,P,0,1,21,3.3333,4.3333,1.3000,0.8333,-0.2000,0.2156,0,0.6000,0.5500
2002-06-19 15:00:00,EB,0,1,15,2.0000,NaN,NaN,NaN,-0.7500,-0.0767,0,0.4000,0.3500
2002-06-26 12:40:00,EB,0,1,8,1.3636,NaN,NaN,-0.8000,-0.5000,-0.3649,0,0.1500,0.1000
2002-07-02 15:00:00,P,0,1,2,1.0714,0.0000,0.0000,-0.7000,0.4500,-0.2984,0,0.9565,0.9130
2002-07-04 13:45:00,GC_ME,1,0,0,1.0000,-0.2000,-0.2000,2.0000,-1.9000,-0.2369,0,0.8696,0.8261
2002-07-10 10:00:00,EB,0,1,22,3.7500,-1.8750,-0.5000,-0.8000,-1.7375,-0.7927,0,0.6957,0.6522
2002-07-24 15:00:00,P,0,1,8,1.3636,-1.0909,-0.8000,2.1667,2.9100,-0.5700,0,0.2609,0.2174
2002-08-01 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.3000,-0.5000,-0.3935,1,1.0000,0.9545
2002-08-22 11:20:00,EB,0,1,21,3.3333,0.0000,0.0000,-0.5000,-1.2500,-0.2525,0,0.3182,0.2727
2002-09-05 09:30:00,EB,0,1,7,1.3043,-1.3696,-1.0500,-2.4000,-6.0400,-0.6196,0,0.8571,0.8095
2002-09-12 13:45:00,GC_ME,1,0,0,1.0000,-0.1500,-0.1500,-1.0000,-4.5500,-0.8771,0,0.6190,0.5714
2002-09-23 10:00:00,EB,0,1,17,2.3077,0.0000,0.0000,-0.5000,0.2500,-0.3879,0,0.2857,0.2381
2002-09-23 10:00:00,EB,0,1,17,2.3077,0.0000,0.0000,-0.5000,0.2500,-0.3879,0,0.2857,0.2381
2002-10-08 09:30:00,P,0,1,2,1.0714,1.9286,1.8000,2.5000,2.1000,0.2033,0,0.7826,0.7391
2002-10-10 13:45:00,GC_ME,1,0,0,1.0000,3.0000,3.0000,3.0000,2.2500,-0.1845,1,0.6957,0.6522
2002-10-17 11:00:00,EB,0,1,21,3.3333,0.0000,0.0000,-0.4000,-0.5500,0.6610,0,0.4783,0.4348
2002-11-07 13:45:00,GC_ME,1,0,0,1.0000,7.6500,7.6500,2.5250,-1.5500,-1.5917,1,0.8095,0.7619
2002-11-11 11:30:00,EB,0,1,24,5.0000,0.7500,0.1500,0.4000,0.4667,0.5348,0,0.7143,0.6667
2002-11-14 12:45:00,EB,0,1,21,3.3333,-0.3333,-0.1000,-0.0500,-0.7000,-0.1275,0,0.5714,0.5238
2002-11-15 13:00:00,EB,0,1,20,3.0000,-0.5000,-0.1667,-0.3750,0.0000,0.1183,0,0.5238,0.4762
2002-11-22 10:15:00,EB,0,1,13,1.7647,1.8235,1.0333,0.1000,-0.2500,-0.8601,0,0.2857,0.2381
2002-11-22 17:00:00,EB,0,1,13,1.7647,2.2941,1.3000,1.6000,1.0000,0.1775,0,0.2857,0.2381
2002-11-27 14:50:00,EB,0,1,8,1.3636,1.0455,0.7667,1.5000,2.0000,0.4943,0,0.1429,0.0952
2002-12-02 14:00:00,EB,0,1,3,1.1111,0.5556,0.5000,0.0500,-0.0500,0.3494,0,1.0000,0.9545
2002-12-03 10:00:00,P,0,1,2,1.0714,-1.9071,-1.7800,-4.2000,-0.5000,-0.5904,0,0.9545,0.9091
2002-12-05 13:45:00,GC_ME,1,0,0,1.0000,-6.4750,-6.4750,-4.4500,-1.6333,-0.8873,0,0.8636,0.8182
2002-12-05 16:00:00,EB,0,1,35,NaN,NaN,-0.7333,-0.5000,-1.7750,-1.8526,0,0.8636,0.8182
2002-12-06 16:00:00,EB,0,1,34,NaN,NaN,0.0000,-0.5000,0.3800,0.9385,0,0.8182,0.7727
2002-12-09 11:30:00,EB,0,1,31,NaN,NaN,0.0000,0.1000,-0.1000,-0.5576,0,0.7727,0.7273
2002-12-16 10:00:00,EB,0,1,24,5.0000,2.5000,0.5000,-0.2000,0.4000,0.3474,0,0.5455,0.5000
2003-01-09 13:45:00,GC_ME,1,0,0,1.0000,1.8000,1.8000,1.5000,2.8000,1.2451,0,0.7391,0.6957
2003-01-13 14:30:00,EB,0,1,24,5.0000,-5.2500,-1.0500,0.1000,-0.4333,-0.0416,0,0.6522,0.6087
2003-02-04 16:30:00,P,0,1,2,1.0714,0.0000,0.0000,-0.1000,-0.2000,-0.6641,0,0.9500,0.9000
2003-02-05 13:00:00,EB,0,1,1,1.0345,-0.2069,-0.2000,-1.0000,-0.4500,-0.1368,0,0.9000,0.8500
2003-02-06 13:45:00,GC_ME,1,0,0,1.0000,2.2333,2.2333,1.1000,-0.3400,-1.3949,1,0.8500,0.8000
2003-02-17 15:00:00,P,0,1,17,2.3077,0.2308,0.1000,1.0000,-0.0500,0.0273,0,0.5000,0.4500
2003-02-24 14:00:00,EB,0,1,10,1.5000,-1.5000,-1.0000,0.3000,0.0000,-0.1437,0,0.2500,0.2000
2003-02-27 10:00:00,EB,0,1,7,1.3043,0.0000,0.0000,-0.5750,-0.4750,-0.9974,0,0.1000,0.0500
2003-02-27 17:00:00,EB,0,1,7,1.3043,0.3261,0.2500,-1.0000,0.4417,0.0186,0,0.1000,0.0500
2003-02-28 09:30:00,EB,0,1,6,1.2500,-0.6250,-0.5000,-0.3500,-0.0500,-0.5364,0,0.0500,0.0000
2003-02-28 10:30:00,EB,0,1,6,1.2500,0.1562,0.1250,-0.7500,0.5000,0.2216,0,0.0500,0.0000
2003-03-06 13:45:00,GC_ME,1,0,0,1.0000,9.5000,9.5000,4.6750,-1.2250,-1.3760,1,0.8571,0.8095
2003-03-07 11:00:00,EB,0,1,27,NaN,NaN,3.5000,1.0000,0.3000,-0.2454,0,0.8095,0.7619
2003-03-10 11:30:00,EB,0,1,24,5.0000,5.5000,1.1000,0.5000,0.5000,0.4078,0,0.7619,0.7143
2003-03-24 15:00:00,EB,0,1,10,1.5000,NaN,NaN,0.5000,0.1500,0.0217,0,0.2857,0.2381
2003-03-27 14:00:00,EB,0,1,7,1.3043,-1.9565,-1.5000,0.3000,-0.0000,-0.1666,0,0.1429,0.0952
2003-03-28 14:00:00,EB,0,1,6,1.2500,NaN,NaN,-0.5000,-0.6375,-0.3462,0,0.0952,0.0476
2003-04-01 11:45:00,EB,0,1,2,1.0714,-0.5357,-0.5000,-0.8000,0.5000,-0.0731,0,1.0000,0.9545
2003-04-03 13:45:00,GC_ME,1,0,0,1.0000,3.5000,3.5000,1.6000,0.4900,-0.2365,1,0.9091,0.8636
2003-04-07 14:00:00,EB,0,1,31,NaN,NaN,-1.0000,1.0000,0.3500,-0.4566,0,0.8182,0.7727
2003-04-28 11:00:00,EB,0,1,10,1.5000,1.5000,1.0000,-0.5000,0.2000,-0.2587,0,0.1364,0.0909
2003-04-29 11:00:00,EB,0,1,9,1.4286,1.4286,1.0000,-0.4750,0.6750,0.1466,0,0.0909,0.0455
2003-05-06 11:45:00,EB,0,1,2,1.0714,0.0000,0.0000,0.0000,0.2000,-0.0890,0,0.8636,0.8182
2003-05-08 13:45:00,GC_ME,1,0,0,1.0000,3.5000,3.5000,3.6429,3.6000,-1.1153,1,0.7727,0.7273
2003-05-14 15:30:00,EB,0,1,22,3.7500,-1.8750,-0.5000,-1.0000,-0.0000,-1.1142,0,0.5909,0.5455
2003-05-16 10:00:00,EB,0,1,20,3.0000,-0.1500,-0.0500,-0.6500,-0.7400,0.7152,0,0.5000,0.4545
2003-05-19 12:30:00,EB,0,1,17,2.3077,-0.4615,-0.2000,0.5000,-0.0250,0.0297,0,0.4545,0.4091
2003-05-26 14:15:00,EB,0,1,10,1.5000,0.0000,0.0000,0.0000,-0.3000,-0.0919,0,0.2273,0.1818
2003-05-29 12:15:00,EB,0,1,7,1.3043,-0.2609,-0.2000,-0.3000,-0.1000,0.0998,0,0.0909,0.0455
2003-06-03 14:15:00,P,0,1,2,1.0714,-2.1000,-1.9600,-1.0750,-1.7600,0.0982,0,0.9524,0.9048
2003-06-05 13:45:00,GC_ME,1,0,0,1.0000,-1.5750,-1.5750,-3.2667,-6.8250,-0.9334,0,0.8571,0.8095
2003-06-12 09:30:00,P,0,1,28,NaN,NaN,0.7333,0.8000,-0.6000,0.4617,0,0.6190,0.5714
2003-06-12 10:00:00,EB,0,1,28,NaN,NaN,1.0000,0.8000,-0.9250,0.6241,0,0.6190,0.5714
2003-06-13 09:30:00,EB,0,1,27,NaN,NaN,0.2500,-0.2000,-1.5400,-0.9175,0,0.5714,0.5238
2003-06-18 10:30:00,EB,0,1,22,3.7500,0.0000,0.0000,0.6000,1.5000,0.7555,0,0.4286,0.3810
2003-07-03 10:00:00,P,0,1,7,1.3043,0.0000,0.0000,0.5000,0.8333,-0.3441,0,0.9130,0.8696
2003-07-10 13:45:00,GC_ME,1,0,0,1.0000,NaN,NaN,1.5000,0.7500,0.2569,0,0.6957,0.6522
2003-07-31 13:45:00,GC_ME,1,0,0,1.0000,NaN,NaN,1.1000,3.3500,1.4265,0,0.0435,0.0000
2003-08-20 11:30:00,EB,0,1,15,2.0000,NaN,NaN,0.3000,-0.9400,-0.1688,0,0.3810,0.3333
2003-08-29 10:00:00,EB,0,1,6,1.2500,0.0000,0.0000,0.0000,0.5000,-0.3320,0,0.0476,0.0000
2003-09-04 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.0000,-1.0750,-0.1510,1,0.8636,0.8182
2003-09-05 12:00:00,EB,0,1,27,NaN,NaN,NaN,0.0000,0.5000,-0.0309,0,0.8182,0.7727
2003-09-10 15:00:00,P,0,1,22,3.7500,-4.8750,-1.3000,0.0000,0.9000,-0.2863,0,0.6818,0.6364
2003-09-12 13:40:00,EB,0,1,20,3.0000,NaN,NaN,NaN,-1.1375,0.1627,0,0.5909,0.5455
2003-09-16 10:30:00,EB,0,1,16,2.1429,0.0000,0.0000,NaN,0.9333,0.2828,0,0.5000,0.4545
2003-09-17 14:00:00,EB,0,1,15,2.0000,NaN,NaN,NaN,0.5000,-0.0069,0,0.4545,0.4091
2003-09-26 17:00:00,EB,0,1,6,1.2500,NaN,NaN,NaN,-1.2500,-0.0433,0,0.1364,0.0909
2003-10-01 09:30:00,EB,0,1,1,1.0345,NaN,NaN,0.2000,-0.2000,-0.2824,0,1.0000,0.9565
2003-10-02 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.1500,1.7333,-0.7762,1,0.9565,0.9130
2003-10-06 17:00:00,EB,0,1,31,NaN,NaN,NaN,-0.3000,-1.0000,0.0409,0,0.8696,0.8261
2003-10-13 14:15:00,EB,0,1,24,5.0000,NaN,NaN,0.2000,0.0000,-0.3081,0,0.6522,0.6087
2003-10-22 10:45:00,P,0,1,15,2.0000,NaN,NaN,0.5000,3.3250,0.0525,0,0.3478,0.3043
2003-10-27 10:00:00,EB,0,1,10,1.5000,0.7500,0.5000,-0.2000,0.0000,0.1780,0,0.2174,0.1739
2003-10-30 09:30:00,EB,0,1,7,1.3043,0.0000,0.0000,0.0000,-0.5000,-0.2448,0,0.0870,0.0435
2003-11-06 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.0000,0.9200,0.1012,1,0.8500,0.8000
2003-11-11 13:45:00,EB,0,1,23,4.2857,NaN,NaN,0.8000,-0.7500,0.0092,0,0.7000,0.6500
2003-11-14 14:30:00,EB,0,1,20,3.0000,NaN,NaN,NaN,0.8000,0.0234,0,0.5500,0.5000
2003-11-20 16:30:00,P,0,1,14,1.8750,NaN,NaN,-0.3000,1.1375,0.3812,0,0.3500,0.3000
2003-11-21 11:30:00,EB,0,1,13,1.7647,NaN,NaN,NaN,0.4667,0.0788,0,0.3000,0.2500
2003-11-21 14:30:00,P,0,1,13,1.7647,-0.8824,-0.5000,0.0000,-0.4000,0.0291,0,0.3000,0.2500
2003-11-24 10:00:00,P,0,1,10,1.5000,-0.7500,-0.5000,-0.3000,0.9000,0.0840,0,0.2500,0.2000
2003-12-01 15:00:00,P,0,1,3,1.1111,0.0000,0.0000,-1.0000,0.3667,-0.0679,0,1.0000,0.9565
2003-12-03 10:15:00,P,0,1,1,1.0345,0.0000,0.0000,0.5000,-0.9800,-0.3685,0,0.9130,0.8696
2003-12-04 13:45:00,GC_ME,1,0,0,1.0000,0.2000,0.2000,-0.5000,-2.8000,-0.4642,1,0.8696,0.8261
2003-12-10 10:00:00,EB,0,1,29,NaN,NaN,1.0000,0.0000,-0.4500,-0.2247,0,0.6957,0.6522
2004-01-08 13:45:00,GC_ME,1,0,0,1.0000,-0.5000,-0.5000,0.1000,-1.7250,0.3225,1,0.7727,0.7273
2004-01-15 16:45:00,P,0,1,21,3.3333,0.0000,0.0000,-0.5000,-0.7250,0.3910,0,0.5455,0.5000
2004-01-16 10:00:00,EB,0,1,20,3.0000,0.6000,0.2000,0.1000,-0.2500,0.0000,0,0.5000,0.4545
2004-01-20 15:00:00,EB,0,1,16,2.1429,-0.0000,-0.0000,0.5000,0.1500,-0.4460,0,0.4091,0.3636
2004-01-26 12:15:00,P,0,1,10,1.5000,0.1500,0.1000,1.0000,0.9000,-0.1122,0,0.2273,0.1818
2004-01-29 14:00:00,P,0,1,7,1.3043,0.0000,0.0000,0.5000,1.3625,-0.0014,0,0.0909,0.0455
2004-02-02 09:30:00,EB,0,1,3,1.1111,NaN,NaN,0.0000,0.2000,0.0990,0,1.0000,0.9500
2004-02-05 13:45:00,GC_ME,1,0,0,1.0000,-0.1000,-0.1000,-0.5000,-1.4750,-0.0822,0,0.8500,0.8000
2004-02-16 15:00:00,P,0,1,17,2.3077,0.0000,0.0000,-0.5000,-0.5000,0.0136,0,0.5000,0.4500
2004-02-20 11:00:00,EB,0,1,13,1.7647,3.0882,1.7500,0.5000,-0.3000,-0.0140,0,0.3000,0.2500
2004-02-20 16:00:00,EB,0,1,13,1.7647,-0.7059,-0.4000,0.1000,0.8250,-0.4385,0,0.3000,0.2500
2004-03-04 13:45:00,GC_ME,1,0,0,1.0000,2.0000,2.0000,2.0000,4.1500,0.2469,0,0.8696,0.8261
2004-03-05 15:30:00,P,0,1,27,NaN,NaN,-0.5000,0.5000,-0.0125,0.4704,0,0.8261,0.7826
2004-03-12 17:00:00,EB,0,1,20,3.0000,0.0000,0.0000,0.0000,0.7333,0.4199,0,0.6087,0.5652
2004-03-22 12:15:00,EB,0,1,10,1.5000,NaN,NaN,NaN,0.2000,0.4046,0,0.3478,0.3043
2004-03-23 12:15:00,EB,0,1,9,1.4286,0.4286,0.3000,0.1000,-0.1000,0.1478,0,0.3043,0.2609
2004-03-26 16:30:00,EB,0,1,6,1.2500,-0.1250,-0.1000,-0.5000,-0.1000,0.1581,0,0.1739,0.1304
2004-04-01 13:45:00,GC_ME,1,0,0,1.0000,3.9500,3.9500,4.9333,7.8750,-0.3777,1,1.0000,0.9545
2004-04-16 09:30:00,EB,0,1,20,3.0000,-0.3000,-0.1000,0.3000,-0.3000,0.0007,0,0.5000,0.4545
2004-04-19 12:30:00,EB,0,1,17,2.3077,NaN,NaN,0.0000,-0.5000,0.0295,0,0.4545,0.4091
2004-04-20 17:00:00,P,0,1,16,2.1429,-0.2143,-0.1000,0.2000,-0.2000,-0.2298,0,0.4091,0.3636
2004-04-21 11:00:00,EB,0,1,15,2.0000,0.0000,0.0000,0.5000,0.9875,-0.2860,0,0.3636,0.3182
2004-04-22 14:00:00,P,0,1,14,1.8750,NaN,NaN,NaN,-0.1500,-0.0706,0,0.3182,0.2727
2004-04-23 14:30:00,P,0,1,13,1.7647,NaN,NaN,NaN,2.5875,-0.0520,0,0.2727,0.2273
2004-04-27 12:00:00,P,0,1,9,1.4286,NaN,NaN,0.3000,0.6500,-0.1284,0,0.1818,0.1364
2004-04-29 13:00:00,EB,0,1,7,1.3043,0.0000,0.0000,0.5000,0.7333,-0.2263,0,0.0909,0.0455
2004-05-03 13:00:00,EB,0,1,3,1.1111,NaN,NaN,1.0000,NaN,0.1410,0,1.0000,0.9524
2004-05-05 11:30:00,P,0,1,1,1.0345,NaN,NaN,-0.3000,-0.7250,-0.0603,0,0.9048,0.8571
2004-05-06 13:45:00,GC_ME,1,0,0,1.0000,0.0000,0.0000,0.5000,1.3875,-0.3750,1,0.8571,0.8095
2004-05-12 09:30:00,EB,0,1,22,3.7500,NaN,NaN,-0.2000,-0.5375,-0.3544,0,0.6667,0.6190
2004-05-12 13:00:00,P,0,1,22,3.7500,NaN,NaN,-0.5000,0.2000,0.0690,0,0.6667,0.6190
2004-05-13 12:00:00,EB,0,1,21,3.3333,-1.6667,-0.5000,0.1000,0.6833,-0.0048,0,0.6190,0.5714
2004-05-14 10:00:00,P,0,1,20,3.0000,1.2000,0.4000,0.0000,0.0000,-0.3137,0,0.5714,0.5238
2004-05-17 14:30:00,EB,0,1,17,2.3077,0.4615,0.2000,0.0000,-0.4375,-0.0095,0,0.5238,0.4762
2004-05-24 15:00:00,P,0,1,10,1.5000,NaN,NaN,-0.1000,0.4000,0.0349,0,0.2857,0.2381
2004-05-27 10:55:00,EB,0,1,7,1.3043,NaN,NaN,NaN,-0.5167,-0.1917,0,0.1429,0.0952
2004-05-28 10:30:00,EB,0,1,6,1.2500,0.0000,0.0000,0.6000,1.7000,-0.1382,0,0.0952,0.0476
2004-06-03 13:45:00,GC_ME,1,0,0,1.0000,-0.5000,-0.5000,-0.2000,-1.4000,0.1638,1,0.9091,0.8636
2004-06-10 16:00:00,EB,0,1,21,3.3333,-1.6667,-0.5000,0.2000,-0.4375,0.1317,0,0.6818,0.6364
2004-06-16 15:00:00,P,0,1,15,2.0000,0.0000,0.0000,0.1000,1.1200,-0.1928,0,0.5000,0.4545
2004-06-18 15:30:00,EB,0,1,13,1.7647,0.5294,0.3000,-0.1000,0.4500,0.3048,0,0.4091,0.3636
2004-06-21 14:00:00,EB,0,1,10,1.5000,0.0000,0.0000,-0.3000,-0.2875,-0.5040,0,0.3636,0.3182
2004-06-21 16:00:00,P,0,1,10,1.5000,NaN,NaN,0.1000,-0.1000,0.0178,0,0.3636,0.3182
2004-06-22 09:30:00,EB,0,1,9,1.4286,NaN,NaN,0.1000,0.0167,-0.0705,0,0.3182,0.2727
2004-06-23 14:15:00,EB,0,1,8,1.3636,NaN,NaN,0.0000,-0.0500,0.0032,0,0.2727,0.2273
2004-06-23 17:00:00,EB,0,1,8,1.3636,NaN,NaN,0.0000,-1.0500,0.0889,0,0.2727,0.2273
