scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,stoxx,stoxx,0,17,0.00984459,2.55636,1.34017,0.6040
pooled,stoxx,stoxx,0,18,0.00913892,3.43976,1.32435,0.6287
pooled,stoxx,stoxx,0,19,0.00871374,4.83043,1.35525,0.6373
pooled,stoxx,stoxx,0,20,0.00772001,6.23876,1.65488,0.6847
pooled,stoxx,stoxx,0,21,0.00895702,7.91307,2.42945,0.7247
pooled,stoxx,stoxx,0,22,0.00840242,9.69284,3.38985,0.7620
pooled,stoxx,stoxx,0,23,0.00817244,11.72180,3.97981,0.7920
pooled,stoxx,stoxx,0,24,0.00842244,16.18891,4.76164,0.8213
pooled,stoxx,stoxx,0,25,0.0079032,20.61458,6.65572,0.8587
pooled,stoxx,stoxx,0,26,0.0097378,21.47666,11.64393,0.8980
pooled,stoxx,stoxx,0,27,0.0138085,17.83612,16.99502,0.9067
pooled,stoxx,stoxx,0,28,0.0137481,12.13214,12.08700,0.9367
pooled,stoxx,stoxx,0,29,0.408298,2.64007,2.26371,0.9620
pooled,stoxx,stoxx,0,30,0.420049,1.86258,1.70078,0.9653
pooled,stoxx,stoxx,0,31,0.0100528,1.87177,1.66863,0.9320
pooled,stoxx,stoxx,0,32,0.460005,1.66914,1.59167,0.9747
pooled,stoxx,stoxx,0,33,0.477787,1.55094,1.49160,0.9380
pooled,stoxx,stoxx,0,34,0.463045,1.57325,1.54329,0.9580
pooled,stoxx,stoxx,0,35,0.435411,1.64912,1.61360,0.9800
pooled,stoxx,stoxx,0,36,0.439602,1.67109,1.61060,0.9800
pooled,stoxx,stoxx,0,37,0.429411,1.65158,1.60275,0.9767
pooled,stoxx,stoxx,0,38,0.421835,1.63431,1.58713,0.9687
pooled,stoxx,stoxx,0,39,0.433321,1.63876,1.58666,0.9753
pooled,stoxx,stoxx,0,40,0.427642,1.70425,1.64228,0.9860
pooled,stoxx,stoxx,0,41,0.406245,1.69515,1.64760,0.9780
pooled,stoxx,stoxx,0,42,0.381639,1.72737,1.67980,0.9767
pooled,stoxx,stoxx,0,43,0.368641,1.71365,1.67549,0.9760
pooled,stoxx,stoxx,0,44,0.357738,1.76187,1.70962,0.9833
pooled,stoxx,stoxx,0,45,0.339035,1.83217,1.79110,0.9773
pooled,stoxx,stoxx,0,46,0.299599,1.93436,1.87822,0.9833
pooled,stoxx,stoxx,0,47,0.258179,2.04853,2.00156,0.9727
pooled,stoxx,stoxx,0,48,0.255224,2.08668,2.02216,0.9747
