instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1m_adj_sum,LP-IV-AR,hicp,42,-0.241132,-1.041476,0.745959
z_gcs_1m_adj_sum,LP-IV-AR,hicp,43,-0.152427,-1.019825,0.984162
z_gcs_1m_adj_sum,LP-IV-AR,hicp,44,-0.072937,-0.835307,0.926029
z_gcs_1m_adj_sum,LP-IV-AR,hicp,45,-0.022953,-0.686338,0.846312
z_gcs_1m_adj_sum,LP-IV-AR,hicp,46,-0.192893,-0.862971,0.611200
z_gcs_1m_adj_sum,LP-IV-AR,hicp,47,-0.129313,-0.756206,0.643854
z_gcs_1m_adj_sum,LP-IV-AR,hicp,48,-0.148766,-0.775462,0.624158
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,0,1.367387,-1.715731,5.683753
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,1,2.815523,-1.411437,8.133312
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,2,7.787683,3.157078,14.568211
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,3,7.394324,1.893215,13.960163
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,4,8.867602,2.043215,16.105587
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,5,5.966007,-3.539049,16.362163
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,6,3.817010,-8.337495,17.110999
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,7,4.236095,-6.287454,16.075087
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,8,0.544356,-8.358274,10.281608
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,9,1.350447,-8.076886,11.956195
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,10,1.482652,-7.414450,12.101774
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,11,5.264272,-2.991767,14.851932
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,12,7.808893,0.741535,16.244127
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,13,7.559264,1.405628,14.903926
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,14,10.600731,2.801994,19.908900
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,15,12.068434,3.355615,22.467605
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,16,11.142145,2.571395,20.784239
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,17,9.784239,2.116787,18.410123
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,18,4.418483,-4.008526,12.845492
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,19,7.098222,-0.667747,15.099523
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,20,9.569927,3.263869,16.664242
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,21,6.730313,0.806932,12.479476
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,22,5.995709,0.629104,11.204473
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,23,-1.078724,-6.650739,4.174889
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,24,-1.354977,-6.572506,3.137895
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,25,-1.596530,-7.250911,2.988102
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,26,-2.566600,-7.870660,1.377445
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,27,-4.243018,-11.869133,1.576912
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,28,-3.020924,-10.583525,2.750536
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,29,0.128075,-6.345758,4.941951
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,30,-2.780857,-10.063109,2.634150
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,31,-3.717534,-11.039219,1.870068
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,32,-1.508745,-8.394170,4.074031
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,33,1.081038,-6.148938,6.943181
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,34,4.476259,-2.418475,10.066584
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,35,1.500470,-5.684118,6.658636
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,36,0.546792,-6.289736,5.630363
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,37,-2.061433,-7.451338,2.051916
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,38,-2.024479,-7.205144,1.929187
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,39,-3.335587,-7.066005,-0.123283
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,40,-7.186434,-11.223395,-3.913223
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,41,-6.249090,-10.895797,-2.376834
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,42,-3.668707,-8.400589,0.522388
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,43,-5.310040,-10.545882,-1.064763
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,44,-5.667553,-11.485106,-0.950618
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,45,-3.492139,-9.119680,1.969886
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,46,-3.905007,-10.074107,1.901204
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,47,-5.177385,-10.983652,0.458110
z_gcs_1m_adj_sum,LP-IV-AR,stoxx,48,-5.861769,-12.332040,0.608503
z_gcs_1m_adj_sum,BLP-pooled,ois1m,0,0.250000,NaN,NaN
z_gcs_1m_adj_sum,BLP-pooled,ois1m,1,0.303225,0.236964,0.369487
z_gcs_1m_adj_sum,BLP-pooled,ois1m,2,0.349429,0.252255,0.446603
z_gcs_1m_adj_sum,BLP-pooled,ois1m,3,0.392552,0.265236,0.519869
z_gcs_1m_adj_sum,BLP-pooled,ois1m,4,0.398979,0.268728,0.529230
z_gcs_1m_adj_sum,BLP-pooled,ois1m,5,0.394831,0.267330,0.522332
z_gcs_1m_adj_sum,BLP-pooled,ois1m,6,0.382002,0.263226,0.500778
z_gcs_1m_adj_sum,BLP-pooled,ois1m,7,0.364262,0.233523,0.495001
z_gcs_1m_adj_sum,BLP-pooled,ois1m,8,0.352083,0.204765,0.499400
z_gcs_1m_adj_sum,BLP-pooled,ois1m,9,0.336356,0.189083,0.483629
z_gcs_1m_adj_sum,BLP-pooled,ois1m,10,0.317564,0.170378,0.464750
z_gcs_1m_adj_sum,BLP-pooled,ois1m,11,0.294957,0.125388,0.464526
z_gcs_1m_adj_sum,BLP-pooled,ois1m,12,0.274326,0.096498,0.452154
z_gcs_1m_adj_sum,BLP-pooled,ois1m,13,0.256427,0.069169,0.443685
z_gcs_1m_adj_sum,BLP-pooled,ois1m,14,0.234522,0.049575,0.419469
z_gcs_1m_adj_sum,BLP-pooled,ois1m,15,0.211650,0.017186,0.406114
z_gcs_1m_adj_sum,BLP-pooled,ois1m,16,0.191000,-0.004727,0.386727
z_gcs_1m_adj_sum,BLP-pooled,ois1m,17,0.162590,-0.037734,0.362913
z_gcs_1m_adj_sum,BLP-pooled,ois1m,18,0.133626,-0.082240,0.349492
z_gcs_1m_adj_sum,BLP-pooled,ois1m,19,0.106591,-0.107052,0.320233
z_gcs_1m_adj_sum,BLP-pooled,ois1m,20,0.077396,-0.113283,0.268074
z_gcs_1m_adj_sum,BLP-pooled,ois1m,21,0.050306,-0.130268,0.230880
z_gcs_1m_adj_sum,BLP-pooled,ois1m,22,0.023180,-0.146199,0.192559
z_gcs_1m_adj_sum,BLP-pooled,ois1m,23,-0.006999,-0.146799,0.132801
z_gcs_1m_adj_sum,BLP-pooled,ois1m,24,-0.035252,-0.189639,0.119134
z_gcs_1m_adj_sum,BLP-pooled,ois1m,25,-0.055833,-0.188163,0.076497
z_gcs_1m_adj_sum,BLP-pooled,ois1m,26,-0.079994,-0.194523,0.034535
z_gcs_1m_adj_sum,BLP-pooled,ois1m,27,-0.107449,-0.241558,0.026660
z_gcs_1m_adj_sum,BLP-pooled,ois1m,28,-0.126455,-0.286033,0.033123
z_gcs_1m_adj_sum,BLP-pooled,ois1m,29,-0.142695,-0.346024,0.060634
z_gcs_1m_adj_sum,BLP-pooled,ois1m,30,-0.156902,-0.389287,0.075483
z_gcs_1m_adj_sum,BLP-pooled,ois1m,31,-0.163882,-0.401002,0.073239
z_gcs_1m_adj_sum,BLP-pooled,ois1m,32,-0.172693,-0.442741,0.097355
z_gcs_1m_adj_sum,BLP-pooled,ois1m,33,-0.169801,-0.444287,0.104685
z_gcs_1m_adj_sum,BLP-pooled,ois1m,34,-0.165721,-0.406117,0.074675
z_gcs_1m_adj_sum,BLP-pooled,ois1m,35,-0.165131,-0.415909,0.085647
z_gcs_1m_adj_sum,BLP-pooled,ois1m,36,-0.159756,-0.434236,0.114725
z_gcs_1m_adj_sum,BLP-pooled,ois1m,37,-0.157125,-0.419493,0.105243
z_gcs_1m_adj_sum,BLP-pooled,ois1m,38,-0.156892,-0.412317,0.098533
z_gcs_1m_adj_sum,BLP-pooled,ois1m,39,-0.155354,-0.396627,0.085918
z_gcs_1m_adj_sum,BLP-pooled,ois1m,40,-0.154557,-0.378425,0.069312
z_gcs_1m_adj_sum,BLP-pooled,ois1m,41,-0.152363,-0.357123,0.052396
z_gcs_1m_adj_sum,BLP-pooled,ois1m,42,-0.146552,-0.325312,0.032208
z_gcs_1m_adj_sum,BLP-pooled,ois1m,43,-0.141557,-0.304408,0.021294
z_gcs_1m_adj_sum,BLP-pooled,ois1m,44,-0.136787,-0.301111,0.027536
z_gcs_1m_adj_sum,BLP-pooled,ois1m,45,-0.133767,-0.284689,0.017154
z_gcs_1m_adj_sum,BLP-pooled,ois1m,46,-0.130133,-0.276893,0.016627
z_gcs_1m_adj_sum,BLP-pooled,ois1m,47,-0.128449,-0.281397,0.024499
z_gcs_1m_adj_sum,BLP-pooled,ois1m,48,-0.125562,-0.283779,0.032654
z_gcs_1m_adj_sum,BLP-pooled,ip,0,0.847708,NaN,NaN
z_gcs_1m_adj_sum,BLP-pooled,ip,1,1.181545,0.879314,1.483775
z_gcs_1m_adj_sum,BLP-pooled,ip,2,1.536875,1.021326,2.052425
z_gcs_1m_adj_sum,BLP-pooled,ip,3,1.844152,1.023012,2.665292
z_gcs_1m_adj_sum,BLP-pooled,ip,4,1.917354,1.085506,2.749203
z_gcs_1m_adj_sum,BLP-pooled,ip,5,1.825692,0.958667,2.692717
z_gcs_1m_adj_sum,BLP-pooled,ip,6,1.689916,0.867223,2.512608
z_gcs_1m_adj_sum,BLP-pooled,ip,7,1.374812,0.717694,2.031930
z_gcs_1m_adj_sum,BLP-pooled,ip,8,1.071854,0.409956,1.733752
z_gcs_1m_adj_sum,BLP-pooled,ip,9,0.836108,0.101946,1.570270
z_gcs_1m_adj_sum,BLP-pooled,ip,10,0.677287,-0.060147,1.414720
z_gcs_1m_adj_sum,BLP-pooled,ip,11,0.463962,-0.302252,1.230176
z_gcs_1m_adj_sum,BLP-pooled,ip,12,0.271632,-0.554922,1.098187
z_gcs_1m_adj_sum,BLP-pooled,ip,13,0.311234,-0.562228,1.184696
z_gcs_1m_adj_sum,BLP-pooled,ip,14,0.178103,-0.663197,1.019402
z_gcs_1m_adj_sum,BLP-pooled,ip,15,-0.038769,-0.903967,0.826430
z_gcs_1m_adj_sum,BLP-pooled,ip,16,-0.215591,-1.128588,0.697406
z_gcs_1m_adj_sum,BLP-pooled,ip,17,-0.387501,-1.357834,0.582832
z_gcs_1m_adj_sum,BLP-pooled,ip,18,-0.554868,-1.534763,0.425027
z_gcs_1m_adj_sum,BLP-pooled,ip,19,-0.760612,-1.840528,0.319303
z_gcs_1m_adj_sum,BLP-pooled,ip,20,-0.884095,-1.824229,0.056039
z_gcs_1m_adj_sum,BLP-pooled,ip,21,-0.976203,-1.820426,-0.131981
z_gcs_1m_adj_sum,BLP-pooled,ip,22,-1.135310,-1.830083,-0.440537
z_gcs_1m_adj_sum,BLP-pooled,ip,23,-1.182929,-1.793602,-0.572255
z_gcs_1m_adj_sum,BLP-pooled,ip,24,-1.367397,-1.980154,-0.754639
z_gcs_1m_adj_sum,BLP-pooled,ip,25,-1.443514,-2.280045,-0.606983
z_gcs_1m_adj_sum,BLP-pooled,ip,26,-1.444627,-2.433529,-0.455725
z_gcs_1m_adj_sum,BLP-pooled,ip,27,-1.509276,-2.402191,-0.616361
z_gcs_1m_adj_sum,BLP-pooled,ip,28,-1.534986,-2.627403,-0.442568
z_gcs_1m_adj_sum,BLP-pooled,ip,29,-1.506745,-2.714456,-0.299035
z_gcs_1m_adj_sum,BLP-pooled,ip,30,-1.490750,-2.834298,-0.147203
z_gcs_1m_adj_sum,BLP-pooled,ip,31,-1.437536,-2.928553,0.053481
z_gcs_1m_adj_sum,BLP-pooled,ip,32,-1.387739,-2.904370,0.128893
z_gcs_1m_adj_sum,BLP-pooled,ip,33,-1.324685,-2.879643,0.230273
z_gcs_1m_adj_sum,BLP-pooled,ip,34,-1.238918,-2.674579,0.196743
z_gcs_1m_adj_sum,BLP-pooled,ip,35,-1.184999,-2.612889,0.242892
z_gcs_1m_adj_sum,BLP-pooled,ip,36,-1.108607,-2.487777,0.270563
z_gcs_1m_adj_sum,BLP-pooled,ip,37,-1.049151,-2.392228,0.293925
z_gcs_1m_adj_sum,BLP-pooled,ip,38,-1.004263,-2.305432,0.296905
z_gcs_1m_adj_sum,BLP-pooled,ip,39,-0.937573,-2.299855,0.424709
z_gcs_1m_adj_sum,BLP-pooled,ip,40,-0.892768,-1.913047,0.127510
z_gcs_1m_adj_sum,BLP-pooled,ip,41,-0.835866,-1.981499,0.309767
z_gcs_1m_adj_sum,BLP-pooled,ip,42,-0.770564,-1.834446,0.293319
z_gcs_1m_adj_sum,BLP-pooled,ip,43,-0.703507,-1.661835,0.254821
z_gcs_1m_adj_sum,BLP-pooled,ip,44,-0.621067,-1.609635,0.367500
z_gcs_1m_adj_sum,BLP-pooled,ip,45,-0.569131,-1.433873,0.295611
z_gcs_1m_adj_sum,BLP-pooled,ip,46,-0.486940,-1.418316,0.444437
z_gcs_1m_adj_sum,BLP-pooled,ip,47,-0.408362,-1.488405,0.671682
z_gcs_1m_adj_sum,BLP-pooled,ip,48,-0.368217,-1.649652,0.913218
z_gcs_1m_adj_sum,BLP-pooled,hicp,0,0.143124,NaN,NaN
z_gcs_1m_adj_sum,BLP-pooled,hicp,1,0.227881,0.140312,0.315450
z_gcs_1m_adj_sum,BLP-pooled,hicp,2,0.302960,0.195917,0.410002
z_gcs_1m_adj_sum,BLP-pooled,hicp,3,0.297178,0.134138,0.460218
z_gcs_1m_adj_sum,BLP-pooled,hicp,4,0.260708,0.098990,0.422426
z_gcs_1m_adj_sum,BLP-pooled,hicp,5,0.254139,0.088583,0.419695
z_gcs_1m_adj_sum,BLP-pooled,hicp,6,0.290094,0.130344,0.449844
z_gcs_1m_adj_sum,BLP-pooled,hicp,7,0.303338,0.128294,0.478382
z_gcs_1m_adj_sum,BLP-pooled,hicp,8,0.311174,0.122234,0.500115
z_gcs_1m_adj_sum,BLP-pooled,hicp,9,0.298496,0.112725,0.484267
z_gcs_1m_adj_sum,BLP-pooled,hicp,10,0.274694,0.115639,0.433750
z_gcs_1m_adj_sum,BLP-pooled,hicp,11,0.272359,0.112917,0.431802
z_gcs_1m_adj_sum,BLP-pooled,hicp,12,0.341408,0.178993,0.503824
z_gcs_1m_adj_sum,BLP-pooled,hicp,13,0.338903,0.159467,0.518339
z_gcs_1m_adj_sum,BLP-pooled,hicp,14,0.331365,0.175286,0.487444
z_gcs_1m_adj_sum,BLP-pooled,hicp,15,0.319464,0.164807,0.474120
z_gcs_1m_adj_sum,BLP-pooled,hicp,16,0.289784,0.112316,0.467251
z_gcs_1m_adj_sum,BLP-pooled,hicp,17,0.273655,0.063450,0.483860
z_gcs_1m_adj_sum,BLP-pooled,hicp,18,0.306644,0.056520,0.556768
z_gcs_1m_adj_sum,BLP-pooled,hicp,19,0.316941,0.076115,0.557767
z_gcs_1m_adj_sum,BLP-pooled,hicp,20,0.303004,0.091327,0.514681
z_gcs_1m_adj_sum,BLP-pooled,hicp,21,0.250867,0.050709,0.451025
z_gcs_1m_adj_sum,BLP-pooled,hicp,22,0.193180,0.009019,0.377340
z_gcs_1m_adj_sum,BLP-pooled,hicp,23,0.164163,-0.032260,0.360586
z_gcs_1m_adj_sum,BLP-pooled,hicp,24,0.211637,-0.012712,0.435986
z_gcs_1m_adj_sum,BLP-pooled,hicp,25,0.182509,-0.052162,0.417181
z_gcs_1m_adj_sum,BLP-pooled,hicp,26,0.145182,-0.099434,0.389797
z_gcs_1m_adj_sum,BLP-pooled,hicp,27,0.105829,-0.105934,0.317592
z_gcs_1m_adj_sum,BLP-pooled,hicp,28,0.062030,-0.147451,0.271512
z_gcs_1m_adj_sum,BLP-pooled,hicp,29,0.041199,-0.223139,0.305537
z_gcs_1m_adj_sum,BLP-pooled,hicp,30,0.076126,-0.195108,0.347360
z_gcs_1m_adj_sum,BLP-pooled,hicp,31,0.063198,-0.127528,0.253923
z_gcs_1m_adj_sum,BLP-pooled,hicp,32,0.038505,-0.090567,0.167578
z_gcs_1m_adj_sum,BLP-pooled,hicp,33,0.005173,-0.092680,0.103025
z_gcs_1m_adj_sum,BLP-pooled,hicp,34,-0.054387,-0.154617,0.045844
z_gcs_1m_adj_sum,BLP-pooled,hicp,35,-0.102074,-0.254814,0.050666
z_gcs_1m_adj_sum,BLP-pooled,hicp,36,-0.045027,-0.221094,0.131040
z_gcs_1m_adj_sum,BLP-pooled,hicp,37,-0.053803,-0.185497,0.077890
z_gcs_1m_adj_sum,BLP-pooled,hicp,38,-0.071681,-0.280890,0.137528
z_gcs_1m_adj_sum,BLP-pooled,hicp,39,-0.076132,-0.217767,0.065503
z_gcs_1m_adj_sum,BLP-pooled,hicp,40,-0.103407,-0.264385,0.057571
z_gcs_1m_adj_sum,BLP-pooled,hicp,41,-0.108259,-0.324561,0.108043
z_gcs_1m_adj_sum,BLP-pooled,hicp,42,-0.072157,-0.320405,0.176092
z_gcs_1m_adj_sum,BLP-pooled,hicp,43,-0.059613,-0.260477,0.141251
z_gcs_1m_adj_sum,BLP-pooled,hicp,44,-0.073520,-0.233804,0.086765
z_gcs_1m_adj_sum,BLP-pooled,hicp,45,-0.104705,-0.240998,0.031587
z_gcs_1m_adj_sum,BLP-pooled,hicp,46,-0.156778,-0.303566,-0.009991
z_gcs_1m_adj_sum,BLP-pooled,hicp,47,-0.196052,-0.375148,-0.016956
z_gcs_1m_adj_sum,BLP-pooled,hicp,48,-0.117649,-0.326780,0.091482
z_gcs_1m_adj_sum,BLP-pooled,stoxx,0,2.479450,NaN,NaN
z_gcs_1m_adj_sum,BLP-pooled,stoxx,1,3.472260,2.437515,4.507005
z_gcs_1m_adj_sum,BLP-pooled,stoxx,2,3.737051,2.174973,5.299129
z_gcs_1m_adj_sum,BLP-pooled,stoxx,3,3.818167,2.031320,5.605014
z_gcs_1m_adj_sum,BLP-pooled,stoxx,4,3.829668,1.466764,6.192572
z_gcs_1m_adj_sum,BLP-pooled,stoxx,5,3.450934,0.164463,6.737404
z_gcs_1m_adj_sum,BLP-pooled,stoxx,6,2.357033,-0.394706,5.108773
z_gcs_1m_adj_sum,BLP-pooled,stoxx,7,1.285370,-1.825516,4.396256
z_gcs_1m_adj_sum,BLP-pooled,stoxx,8,0.524705,-3.280874,4.330284
z_gcs_1m_adj_sum,BLP-pooled,stoxx,9,0.048268,-3.224337,3.320874
z_gcs_1m_adj_sum,BLP-pooled,stoxx,10,-0.434984,-3.889772,3.019804
z_gcs_1m_adj_sum,BLP-pooled,stoxx,11,-0.684345,-4.251541,2.882850
z_gcs_1m_adj_sum,BLP-pooled,stoxx,12,-1.056719,-4.346074,2.232636
z_gcs_1m_adj_sum,BLP-pooled,stoxx,13,-1.237430,-4.116261,1.641401
z_gcs_1m_adj_sum,BLP-pooled,stoxx,14,-1.547213,-4.438504,1.344077
z_gcs_1m_adj_sum,BLP-pooled,stoxx,15,-1.499539,-4.962992,1.963914
z_gcs_1m_adj_sum,BLP-pooled,stoxx,16,-1.567664,-4.692056,1.556729
z_gcs_1m_adj_sum,BLP-pooled,stoxx,17,-1.670340,-4.629806,1.289125
z_gcs_1m_adj_sum,BLP-pooled,stoxx,18,-1.600138,-4.621251,1.420974
z_gcs_1m_adj_sum,BLP-pooled,stoxx,19,-1.646388,-4.135866,0.843090
z_gcs_1m_adj_sum,BLP-pooled,stoxx,20,-1.938060,-4.266998,0.390879
z_gcs_1m_adj_sum,BLP-pooled,stoxx,21,-2.296772,-4.716610,0.123067
z_gcs_1m_adj_sum,BLP-pooled,stoxx,22,-2.630846,-4.754961,-0.506730
z_gcs_1m_adj_sum,BLP-pooled,stoxx,23,-2.877074,-4.804596,-0.949552
z_gcs_1m_adj_sum,BLP-pooled,stoxx,24,-3.229706,-6.014732,-0.444680
z_gcs_1m_adj_sum,BLP-pooled,stoxx,25,-3.392390,-6.715446,-0.069334
z_gcs_1m_adj_sum,BLP-pooled,stoxx,26,-3.585318,-6.452091,-0.718545
z_gcs_1m_adj_sum,BLP-pooled,stoxx,27,-3.801245,-7.138404,-0.464085
z_gcs_1m_adj_sum,BLP-pooled,stoxx,28,-3.859750,-8.682455,0.962954
z_gcs_1m_adj_sum,BLP-pooled,stoxx,29,-3.653358,-8.007358,0.700641
z_gcs_1m_adj_sum,BLP-pooled,stoxx,30,-3.387463,-6.845180,0.070254
z_gcs_1m_adj_sum,BLP-pooled,stoxx,31,-3.040195,-6.463750,0.383359
z_gcs_1m_adj_sum,BLP-pooled,stoxx,32,-2.770242,-7.010464,1.469981
z_gcs_1m_adj_sum,BLP-pooled,stoxx,33,-2.378036,-6.174354,1.418282
z_gcs_1m_adj_sum,BLP-pooled,stoxx,34,-1.917283,-6.814257,2.979691
z_gcs_1m_adj_sum,BLP-pooled,stoxx,35,-2.037696,-8.273959,4.198567
z_gcs_1m_adj_sum,BLP-pooled,stoxx,36,-2.224027,-7.086652,2.638599
z_gcs_1m_adj_sum,BLP-pooled,stoxx,37,-2.283556,-6.083844,1.516732
z_gcs_1m_adj_sum,BLP-pooled,stoxx,38,-2.258119,-4.754056,0.237819
z_gcs_1m_adj_sum,BLP-pooled,stoxx,39,-2.096414,-4.059829,-0.132998
z_gcs_1m_adj_sum,BLP-pooled,stoxx,40,-1.979652,-4.768907,0.809602
z_gcs_1m_adj_sum,BLP-pooled,stoxx,41,-1.847596,-4.441379,0.746186
z_gcs_1m_adj_sum,BLP-pooled,stoxx,42,-1.740819,-4.478781,0.997142
z_gcs_1m_adj_sum,BLP-pooled,stoxx,43,-1.763864,-5.760504,2.232777
z_gcs_1m_adj_sum,BLP-pooled,stoxx,44,-1.836624,-6.577944,2.904697
z_gcs_1m_adj_sum,BLP-pooled,stoxx,45,-1.918294,-5.521868,1.685280
z_gcs_1m_adj_sum,BLP-pooled,stoxx,46,-1.941397,-4.744639,0.861844
z_gcs_1m_adj_sum,BLP-pooled,stoxx,47,-1.899620,-4.636309,0.837069
z_gcs_1m_adj_sum,BLP-pooled,stoxx,48,-1.793066,-3.665655,0.079523
