instrument,F_eff,variable,h,theta,se,lo,hi,ar_lo,ar_hi,ar_unbounded,theta_la,lo_la,hi_la
z_ext_jk_mp_pm_bs,12.303,ois1m,13,-1.374229,1.095471,-3.176118,0.427660,-3.619944,0.159430,0,-1.663393,-4.774094,1.447308
z_ext_jk_mp_pm_bs,12.303,ois1m,14,-0.880820,1.081636,-2.659952,0.898313,-2.990010,0.687553,0,-1.258877,-4.310777,1.793024
z_ext_jk_mp_pm_bs,12.303,ois1m,15,-0.916820,1.164110,-2.831611,0.997970,-3.186834,0.829344,0,-1.327329,-4.382208,1.727551
z_ext_jk_mp_pm_bs,12.303,ois1m,16,-1.035166,1.229150,-3.056939,0.986606,-3.370552,0.808559,0,-1.495764,-4.634416,1.642888
z_ext_jk_mp_pm_bs,12.303,ois1m,17,-0.772938,1.202264,-2.750486,1.204610,-2.997127,1.090571,0,-1.439632,-4.649384,1.770119
z_ext_jk_mp_pm_bs,12.303,ois1m,18,-0.814182,1.207310,-2.800031,1.171667,-3.108072,0.996783,0,-1.531529,-4.839524,1.776466
z_ext_jk_mp_pm_bs,12.303,ois1m,19,-0.703402,1.171221,-2.629889,1.223086,-2.928722,1.053430,0,-1.401447,-4.777480,1.974587
z_ext_jk_mp_pm_bs,12.303,ois1m,20,-0.754438,1.064176,-2.504851,0.995976,-2.776372,0.841826,0,-1.564592,-4.986984,1.857800
z_ext_jk_mp_pm_bs,12.303,ois1m,21,-0.409021,1.023401,-2.092367,1.274324,-2.302314,1.177251,0,-1.265845,-4.644353,2.112663
z_ext_jk_mp_pm_bs,12.303,ois1m,22,-0.402606,0.993602,-2.036935,1.231724,-2.191088,1.137477,0,-1.280081,-4.697149,2.136987
z_ext_jk_mp_pm_bs,12.303,ois1m,23,-0.245879,0.969591,-1.840715,1.348956,-1.991143,1.305466,0,-1.215822,-4.697392,2.265747
z_ext_jk_mp_pm_bs,12.303,ois1m,24,0.179185,0.980981,-1.434385,1.792754,-1.586580,1.748754,0,-0.806808,-4.394378,2.780761
z_ext_jk_mp_pm_bs,12.303,ois1m,25,0.005265,1.082706,-1.775628,1.786158,-1.997741,1.683460,0,-0.973976,-4.713628,2.765676
z_ext_jk_mp_pm_bs,12.303,ois1m,26,-0.422449,1.283269,-2.533238,1.688341,-2.924823,1.438291,0,-1.399449,-5.237855,2.438957
z_ext_jk_mp_pm_bs,12.303,ois1m,27,-1.010110,1.616047,-3.668271,1.648051,-4.242205,1.252356,0,-1.987164,-5.957609,1.983281
z_ext_jk_mp_pm_bs,12.303,ois1m,28,-0.941642,1.714617,-3.761937,1.878652,-4.285146,1.544552,0,-1.850971,-5.685711,1.983768
z_ext_jk_mp_pm_bs,12.303,ois1m,29,-0.791372,1.690500,-3.571998,1.989253,-4.087848,1.659853,0,-1.722554,-5.413000,1.967891
z_ext_jk_mp_pm_bs,12.303,ois1m,30,-1.002977,1.491866,-3.456879,1.450925,-3.986710,1.160229,0,-1.937874,-5.275827,1.400080
z_ext_jk_mp_pm_bs,12.303,ois1m,31,-0.048052,1.269810,-2.136702,2.040599,-2.397199,1.920153,0,-0.899240,-3.775983,1.977504
z_ext_jk_mp_pm_bs,12.303,ois1m,32,-0.104791,1.100104,-1.914300,1.704718,-2.139982,1.600370,0,-0.885847,-3.622748,1.851053
z_ext_jk_mp_pm_bs,12.303,ois1m,33,0.382810,0.848049,-1.012107,1.777727,-1.101277,1.782091,0,-0.348676,-2.842788,2.145435
z_ext_jk_mp_pm_bs,12.303,ois1m,34,1.069109,0.965554,-0.519086,2.657305,-0.427500,2.855385,0,0.459380,-1.937209,2.855969
z_ext_jk_mp_pm_bs,12.303,ois1m,35,0.997713,0.987551,-0.626664,2.622090,-0.483614,2.874060,0,0.356644,-2.007220,2.720508
z_ext_jk_mp_pm_bs,12.303,ois1m,36,1.297279,1.107318,-0.524097,3.118654,-0.363698,3.456549,0,0.635880,-1.670098,2.941858
z_ext_jk_mp_pm_bs,12.303,ois1m,37,1.559491,1.193151,-0.403068,3.522050,-0.170578,3.886135,0,1.001535,-1.336032,3.339103
z_ext_jk_mp_pm_bs,12.303,ois1m,38,1.648293,1.375337,-0.613936,3.910522,-0.277179,4.398968,0,1.114146,-1.310715,3.539006
z_ext_jk_mp_pm_bs,12.303,ois1m,39,1.564450,1.412351,-0.758661,3.887561,-0.483459,4.389153,0,0.981971,-1.483580,3.447522
z_ext_jk_mp_pm_bs,12.303,ois1m,40,1.447250,1.306382,-0.701557,3.596058,-0.381685,4.125334,0,0.846076,-1.601791,3.293943
z_ext_jk_mp_pm_bs,12.303,ois1m,41,1.003211,1.120168,-0.839301,2.845722,-0.565024,3.299554,0,0.233548,-2.129256,2.596351
z_ext_jk_mp_pm_bs,12.303,ois1m,42,0.808429,0.961707,-0.773437,2.390296,-0.586045,2.731843,0,0.030754,-2.295067,2.356575
z_ext_jk_mp_pm_bs,12.303,ois1m,43,0.724322,0.839044,-0.655782,2.104426,-0.450339,2.444361,0,0.005356,-2.240015,2.250727
z_ext_jk_mp_pm_bs,12.303,ois1m,44,0.733022,0.795811,-0.575970,2.042014,-0.381113,2.324643,0,0.060951,-2.100426,2.222327
z_ext_jk_mp_pm_bs,12.303,ois1m,45,0.834493,0.837677,-0.543363,2.212349,-0.338255,2.509847,0,0.249214,-1.829313,2.327742
z_ext_jk_mp_pm_bs,12.303,ois1m,46,0.877666,0.920226,-0.635970,2.391303,-0.410650,2.764129,0,0.340401,-1.791907,2.472709
z_ext_jk_mp_pm_bs,12.303,ois1m,47,1.100816,0.875891,-0.339897,2.541528,-0.125432,2.896393,0,0.704210,-1.464713,2.873134
z_ext_jk_mp_pm_bs,12.303,ois1m,48,1.283462,0.879322,-0.162894,2.729817,0.052411,3.086071,0,0.741490,-1.486376,2.969355
z_ext_jk_mp_pm_bs,12.303,ip,0,1.430167,1.647586,-1.279871,4.140205,-1.865005,4.231064,0,1.598406,-1.119410,4.316222
z_ext_jk_mp_pm_bs,12.303,ip,1,1.473032,2.205551,-2.154776,5.100841,-2.938069,5.001914,0,2.455505,-1.546512,6.457522
z_ext_jk_mp_pm_bs,12.303,ip,2,1.893517,2.767385,-2.658426,6.445461,-4.471468,5.629487,0,3.293570,-1.924044,8.511184
z_ext_jk_mp_pm_bs,12.303,ip,3,-2.812519,3.003322,-7.752545,2.127506,-9.569994,1.241965,0,-1.339925,-8.539094,5.859244
z_ext_jk_mp_pm_bs,12.303,ip,4,-1.040702,3.445864,-6.708644,4.627241,-8.104724,3.955802,0,-0.201649,-8.675332,8.272035
z_ext_jk_mp_pm_bs,12.303,ip,5,-1.048125,4.418678,-8.316203,6.219954,-10.548283,5.138025,0,-0.492363,-10.850679,9.865954
z_ext_jk_mp_pm_bs,12.303,ip,6,-3.089293,4.204808,-10.005586,3.827001,-11.709149,2.797439,0,-1.873858,-14.484325,10.736608
z_ext_jk_mp_pm_bs,12.303,ip,7,-5.866701,4.985562,-14.067220,2.333818,-15.837824,1.362363,0,-4.981420,-19.767638,9.804798
z_ext_jk_mp_pm_bs,12.303,ip,8,-8.911466,6.011416,-18.799365,0.976433,-21.234868,-0.495484,0,-8.252043,-24.832059,8.327974
z_ext_jk_mp_pm_bs,12.303,ip,9,-7.931053,5.413257,-16.835069,0.972963,-19.028230,-0.081830,0,-7.423955,-23.933755,9.085845
z_ext_jk_mp_pm_bs,12.303,ip,10,-7.358637,6.694535,-18.370166,3.652893,-20.747706,2.348439,0,-7.264660,-24.182076,9.652756
z_ext_jk_mp_pm_bs,12.303,ip,11,-6.091196,5.627298,-15.347278,3.164887,-17.627157,1.787022,0,-6.579029,-21.494198,8.336140
z_ext_jk_mp_pm_bs,12.303,ip,12,-5.727504,4.484251,-13.103441,1.648434,-14.471794,0.774661,0,-6.849799,-19.655680,5.956082
z_ext_jk_mp_pm_bs,12.303,ip,13,-7.551803,5.071944,-15.894408,0.790802,-17.695691,-0.197484,0,-9.733242,-23.844177,4.377692
z_ext_jk_mp_pm_bs,12.303,ip,14,-3.593115,4.695153,-11.315954,4.129725,-12.513906,3.449615,0,-6.133985,-19.054340,6.786370
z_ext_jk_mp_pm_bs,12.303,ip,15,-4.695371,4.660250,-12.360800,2.970058,-13.316833,2.528016,0,-7.251443,-19.817489,5.314602
z_ext_jk_mp_pm_bs,12.303,ip,16,-3.078800,5.872656,-12.738460,6.580860,-13.355949,6.611082,0,-6.342998,-19.264958,6.578962
z_ext_jk_mp_pm_bs,12.303,ip,17,1.032338,5.729529,-8.391898,10.456574,-8.707861,10.772537,0,-3.801007,-16.894471,9.292457
z_ext_jk_mp_pm_bs,12.303,ip,18,1.348715,6.081272,-8.654087,11.351516,-8.685383,11.686877,0,-3.498208,-17.752882,10.756465
z_ext_jk_mp_pm_bs,12.303,ip,19,2.107972,5.700470,-7.268467,11.484411,-7.582827,11.798771,0,-3.350937,-17.791726,11.089852
z_ext_jk_mp_pm_bs,12.303,ip,20,-0.025441,4.953197,-8.172725,8.121844,-8.445876,8.147335,0,-4.570315,-19.281465,10.140835
z_ext_jk_mp_pm_bs,12.303,ip,21,-4.342168,4.772661,-12.192497,3.508162,-13.171591,3.055458,0,-9.019666,-23.922653,5.883320
z_ext_jk_mp_pm_bs,12.303,ip,22,-4.854534,4.597958,-12.417503,2.708434,-13.590655,2.042403,0,-8.631471,-23.172525,5.909583
z_ext_jk_mp_pm_bs,12.303,ip,23,1.280416,4.687290,-6.429491,8.990322,-6.453613,9.248809,0,-3.023275,-17.071761,11.025211
z_ext_jk_mp_pm_bs,12.303,ip,24,-1.200859,4.937689,-9.322635,6.920916,-10.335584,6.452558,0,-5.149508,-20.181675,9.882660
z_ext_jk_mp_pm_bs,12.303,ip,25,1.794485,3.897450,-4.616250,8.205220,-5.220925,8.030406,0,-2.400372,-16.295089,11.494346
z_ext_jk_mp_pm_bs,12.303,ip,26,-2.193640,5.194298,-10.737499,6.350220,-12.062805,5.597807,0,-6.273895,-20.562649,8.014858
z_ext_jk_mp_pm_bs,12.303,ip,27,-3.014759,5.600690,-12.227074,6.197556,-13.656070,5.106241,0,-5.865775,-19.883621,8.152072
z_ext_jk_mp_pm_bs,12.303,ip,28,-2.534124,6.890758,-13.868413,8.800165,-15.626565,7.802013,0,-5.290856,-19.190127,8.608415
z_ext_jk_mp_pm_bs,12.303,ip,29,-7.105824,7.185860,-18.925512,4.713863,-21.118251,3.313673,0,-9.249062,-22.734368,4.236245
z_ext_jk_mp_pm_bs,12.303,ip,30,-4.873205,6.817502,-16.086998,6.340588,-18.167334,5.012173,0,-5.930995,-18.712092,6.850103
z_ext_jk_mp_pm_bs,12.303,ip,31,-1.795098,5.907285,-11.511717,7.921521,-13.609668,6.475101,0,-2.688405,-14.957633,9.580824
z_ext_jk_mp_pm_bs,12.303,ip,32,1.097164,4.471691,-6.258114,8.452442,-6.951881,8.028285,0,1.410336,-11.715869,14.536542
z_ext_jk_mp_pm_bs,12.303,ip,33,3.171121,4.310600,-3.919185,10.261427,-3.294779,11.361261,0,3.210182,-11.793206,18.213571
z_ext_jk_mp_pm_bs,12.303,ip,34,5.100076,5.814768,-4.464366,14.664518,-3.622076,16.148135,0,5.764910,-11.063245,22.593065
z_ext_jk_mp_pm_bs,12.303,ip,35,5.164479,7.409380,-7.022867,17.351826,-5.208653,20.353709,0,5.761563,-11.784649,23.307776
z_ext_jk_mp_pm_bs,12.303,ip,36,4.157472,7.723412,-8.546409,16.861354,-6.655304,19.604295,0,5.129465,-12.364174,22.623104
z_ext_jk_mp_pm_bs,12.303,ip,37,8.488132,8.975584,-6.275391,23.251654,-4.077686,26.888080,0,10.265837,-7.962703,28.494377
z_ext_jk_mp_pm_bs,12.303,ip,38,7.680875,8.571885,-6.418621,21.780370,-4.319764,25.253238,0,8.386731,-9.489579,26.263042
z_ext_jk_mp_pm_bs,12.303,ip,39,6.292739,9.290276,-8.988406,21.573884,-6.713648,24.873292,0,7.315738,-9.468698,24.100174
z_ext_jk_mp_pm_bs,12.303,ip,40,6.731340,8.512874,-7.271091,20.733771,-5.186683,24.182731,0,6.765651,-9.758989,23.290290
z_ext_jk_mp_pm_bs,12.303,ip,41,4.639535,6.386739,-5.865717,15.144786,-3.982563,18.051687,0,5.453585,-9.956935,20.864105
z_ext_jk_mp_pm_bs,12.303,ip,42,3.928438,7.259990,-8.013183,15.870058,-6.235548,18.811417,0,4.468867,-10.768173,19.705906
z_ext_jk_mp_pm_bs,12.303,ip,43,3.661576,5.854626,-5.968428,13.291580,-4.242170,15.663560,0,4.200505,-10.497269,18.898279
z_ext_jk_mp_pm_bs,12.303,ip,44,2.897879,5.857308,-6.736536,12.532294,-5.009487,15.198227,0,3.579966,-11.488402,18.648335
z_ext_jk_mp_pm_bs,12.303,ip,45,3.543187,5.995894,-6.319181,13.405555,-4.551270,16.134564,0,5.645435,-8.916855,20.207725
z_ext_jk_mp_pm_bs,12.303,ip,46,2.698455,6.121769,-7.370960,12.767869,-5.565934,15.554170,0,4.630417,-10.284213,19.545046
z_ext_jk_mp_pm_bs,12.303,ip,47,2.412459,4.005928,-4.176707,9.001625,-2.995544,10.824908,0,4.083757,-9.484966,17.652479
z_ext_jk_mp_pm_bs,12.303,ip,48,4.102054,3.936044,-2.372161,10.576270,-1.408407,11.974142,0,6.074957,-7.848049,19.997963
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,0,-0.393716,0.447098,-1.129126,0.341695,-1.377331,0.299286,0,0.069338,-0.628849,0.767524
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,1,0.100476,0.667552,-0.997549,1.198501,-1.201250,1.201936,0,0.722070,-0.388667,1.832807
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,2,-0.324746,1.063620,-2.074246,1.424753,-2.717891,1.164322,0,0.426276,-1.079031,1.931584
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,3,-0.643952,1.140600,-2.520073,1.232168,-3.210303,0.895858,0,0.089401,-1.623588,1.802390
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,4,-0.677733,1.028189,-2.368953,1.013488,-2.785520,0.813142,0,0.026417,-1.929046,1.981879
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,5,-0.709529,1.078114,-2.482868,1.063811,-2.811850,0.907642,0,-0.018036,-2.215785,2.179713
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,6,0.406778,1.144143,-1.475171,2.288726,-1.767095,2.180200,0,0.867382,-1.750277,3.485041
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,7,-0.198682,1.108985,-2.022800,1.625436,-2.361203,1.464795,0,0.302625,-2.442593,3.047843
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,8,-1.384820,1.162526,-3.297004,0.527365,-3.709871,0.300843,0,-0.940373,-3.868823,1.988077
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,9,-2.108448,1.295883,-4.239986,0.023089,-4.765008,-0.294213,0,-1.753509,-5.091075,1.584058
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,10,-2.329322,1.540372,-4.863008,0.204365,-5.487084,-0.172801,0,-2.199404,-5.819947,1.421140
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,11,-2.015146,1.476982,-4.444566,0.414273,-5.042960,0.052629,0,-1.843069,-5.488400,1.802262
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,12,-0.624339,1.246093,-2.673979,1.425302,-2.991915,1.244801,0,-0.574060,-4.030884,2.882764
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,13,-0.690417,1.419984,-3.026084,1.645249,-3.246389,1.581557,0,-0.803837,-4.490415,2.882742
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,14,-0.100318,1.173983,-2.031349,1.830712,-2.037390,1.954152,0,-0.605583,-4.020335,2.809168
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,15,-0.307311,1.205567,-2.290292,1.675670,-2.296497,1.802431,0,-0.912580,-4.107073,2.281912
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,16,-0.025943,1.107254,-1.847214,1.795327,-1.797550,1.967114,0,-0.766900,-3.838591,2.304791
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,17,0.484840,0.962600,-1.098496,2.068177,-1.055320,2.217521,0,-0.383573,-3.122435,2.355289
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,18,0.016095,0.962487,-1.567056,1.599246,-1.523885,1.748573,0,-0.765356,-3.411087,1.880375
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,19,0.426446,0.914371,-1.077560,1.930453,-1.036547,2.072315,0,-0.586549,-3.480485,2.307386
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,20,0.729814,1.026904,-0.959293,2.418920,-0.964578,2.526896,0,-0.367642,-3.332573,2.597289
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,21,0.999993,0.920123,-0.513474,2.513460,-0.518210,2.610207,0,-0.080191,-2.912219,2.751838
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,22,1.166693,1.187220,-0.786111,3.119497,-0.732860,3.303690,0,0.046316,-2.777822,2.870454
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,23,1.535787,1.008601,-0.123215,3.194788,-0.128405,3.250409,0,0.244661,-2.799829,3.289151
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,24,1.186623,0.961717,-0.395261,2.768508,-0.448296,2.773457,0,-0.199958,-3.131181,2.731266
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,25,-0.051716,1.203629,-2.031509,1.928077,-2.218248,1.813909,0,-1.225867,-4.447271,1.995536
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,26,-0.761622,1.318440,-2.930262,1.407019,-3.464424,1.084194,0,-1.748128,-5.212021,1.715764
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,27,-1.175773,1.702394,-3.975962,1.624417,-4.665681,1.122460,0,-2.206464,-5.633835,1.220906
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,28,-1.054963,1.780790,-3.984102,1.874176,-4.705582,1.349104,0,-2.023376,-5.209897,1.163145
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,29,-1.184637,1.795581,-4.138105,1.768831,-4.865579,1.329177,0,-2.385713,-5.581786,0.810359
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,30,-0.843610,1.699231,-3.638596,1.951377,-4.242072,1.535314,0,-2.178121,-5.106838,0.750596
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,31,-1.071784,1.391604,-3.360769,1.217202,-3.924573,0.876462,0,-2.233966,-4.868566,0.400634
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,32,-0.314874,1.082906,-2.096096,1.466349,-2.534832,1.201195,0,-1.228181,-3.488589,1.032227
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,33,0.459497,0.928001,-1.066928,1.985922,-1.442904,1.758698,0,-0.242939,-2.283989,1.798111
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,34,0.841175,0.745243,-0.384640,2.066990,-0.612048,1.921777,0,0.516837,-1.338332,2.372006
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,35,0.796873,0.416774,0.111341,1.482404,0.109196,1.505388,0,0.356557,-1.494262,2.207376
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,36,0.433134,0.510312,-0.406254,1.272523,-0.434396,1.275149,0,0.208717,-1.541289,1.958724
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,37,1.521340,0.786117,0.228293,2.814388,0.342165,3.014963,0,1.291050,-0.937225,3.519324
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,38,1.281167,0.908051,-0.212444,2.774778,-0.080909,3.006464,0,1.038016,-1.437342,3.513374
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,39,1.643515,1.526862,-0.867948,4.154979,-0.417748,4.773582,0,1.399763,-1.536034,4.335560
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,40,2.192963,1.407940,-0.122892,4.508819,0.362641,5.220035,0,1.757047,-1.040609,4.554702
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,41,1.754083,1.428123,-0.594970,4.103136,-0.173883,4.753142,0,1.026291,-1.656970,3.709551
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,42,1.337403,1.198636,-0.634178,3.308983,-0.340687,3.794606,0,0.772521,-1.593842,3.138884
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,43,2.376550,0.980098,0.764432,3.988668,1.004413,4.385752,0,1.739704,-0.575014,4.054421
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,44,2.842895,0.951725,1.277448,4.408343,1.510481,4.746344,0,2.098176,-0.208584,4.404935
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,45,1.844171,1.183400,-0.102349,3.790691,0.246580,4.329311,0,1.135704,-1.245547,3.516954
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,46,1.096406,1.306560,-1.052693,3.245506,-0.732777,3.774854,0,0.269598,-2.159299,2.698496
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,47,0.184837,0.760693,-1.066392,1.436065,-0.956202,1.630153,0,-0.604124,-2.698359,1.490111
z_ext_jk_mp_pm_bs,12.303,hicp_yoy,48,0.516069,0.620693,-0.504880,1.537018,-0.383935,1.726420,0,-0.378628,-2.408590,1.651335
z_ext_jk_mp_pm_bs,12.303,stoxx,0,-4.679810,9.884678,-20.938658,11.579038,-24.449166,12.124142,0,-3.329586,-18.931321,12.272149
z_ext_jk_mp_pm_bs,12.303,stoxx,1,-10.680232,13.406894,-32.732611,11.372146,-40.175399,9.430109,0,-6.014671,-26.983440,14.954098
z_ext_jk_mp_pm_bs,12.303,stoxx,2,0.298813,13.962043,-22.666703,23.264329,-24.134761,25.430490,0,3.633855,-19.615071,26.882781
z_ext_jk_mp_pm_bs,12.303,stoxx,3,12.415252,17.276128,-16.001449,40.831954,-16.954165,43.512282,0,16.970283,-14.297677,48.238242
z_ext_jk_mp_pm_bs,12.303,stoxx,4,18.818820,20.982650,-15.694567,53.332208,-21.048214,51.341928,0,24.833167,-13.640307,63.306640
z_ext_jk_mp_pm_bs,12.303,stoxx,5,1.238519,22.816999,-36.292105,38.769143,-39.832080,38.886568,0,8.255565,-37.303068,53.814199
z_ext_jk_mp_pm_bs,12.303,stoxx,6,-23.581845,28.474785,-70.418699,23.255009,-74.836459,23.401550,0,-18.017001,-72.631384,36.597382
z_ext_jk_mp_pm_bs,12.303,stoxx,7,-31.646194,25.693021,-73.907452,10.615065,-79.178282,8.177989,0,-27.311235,-80.483237,25.860766
z_ext_jk_mp_pm_bs,12.303,stoxx,8,-35.589023,21.453712,-70.877239,-0.300806,-77.423761,-3.408454,0,-31.252771,-85.532314,23.026771
z_ext_jk_mp_pm_bs,12.303,stoxx,9,-40.185204,21.671629,-75.831860,-4.538547,-83.528461,-8.761342,0,-34.673224,-88.135520,18.789071
z_ext_jk_mp_pm_bs,12.303,stoxx,10,-45.211796,22.494010,-82.211150,-8.212443,-89.075116,-11.470782,0,-44.436361,-92.555033,3.682311
z_ext_jk_mp_pm_bs,12.303,stoxx,11,-25.969162,26.967287,-70.326402,18.388078,-75.858643,15.830133,0,-28.476535,-79.089376,22.136306
z_ext_jk_mp_pm_bs,12.303,stoxx,12,-16.080597,25.400779,-57.861160,25.699967,-63.072038,23.290611,0,-22.788247,-76.885729,31.309234
z_ext_jk_mp_pm_bs,12.303,stoxx,13,-16.668445,23.756841,-55.744971,22.408081,-61.806443,18.966817,0,-28.554112,-88.131724,31.023499
z_ext_jk_mp_pm_bs,12.303,stoxx,14,-7.318371,25.096156,-48.597874,33.961132,-52.491451,32.835478,0,-17.125786,-76.741587,42.490015
z_ext_jk_mp_pm_bs,12.303,stoxx,15,-5.002635,25.053958,-46.212728,36.207458,-50.099759,35.083697,0,-17.486568,-75.938985,40.965850
z_ext_jk_mp_pm_bs,12.303,stoxx,16,10.960987,21.837458,-24.958435,46.880409,-26.162692,48.084666,0,-0.887026,-55.386719,53.612666
z_ext_jk_mp_pm_bs,12.303,stoxx,17,20.237861,21.505569,-15.135653,55.611375,-16.321607,56.797329,0,8.207374,-46.913073,63.327821
z_ext_jk_mp_pm_bs,12.303,stoxx,18,-8.889049,23.892607,-48.188891,30.410793,-53.090373,28.144493,0,-22.042702,-76.182821,32.097416
z_ext_jk_mp_pm_bs,12.303,stoxx,19,-8.376049,24.259661,-48.279640,31.527542,-53.256421,29.226425,0,-18.048729,-70.791874,34.694417
z_ext_jk_mp_pm_bs,12.303,stoxx,20,-13.396377,22.012349,-49.603469,22.810714,-53.018605,21.823381,0,-24.700374,-78.255476,28.854728
z_ext_jk_mp_pm_bs,12.303,stoxx,21,13.024501,17.421742,-15.631714,41.680715,-16.592460,42.641461,0,-0.338190,-52.122051,51.445672
z_ext_jk_mp_pm_bs,12.303,stoxx,22,23.084693,18.358063,-7.111633,53.281019,-7.206111,55.211302,0,13.483367,-35.830980,62.797715
z_ext_jk_mp_pm_bs,12.303,stoxx,23,-9.818655,16.308519,-36.643781,17.006471,-38.358563,16.274975,0,-15.857305,-63.764729,32.050119
z_ext_jk_mp_pm_bs,12.303,stoxx,24,-15.469660,15.874117,-41.580260,10.640940,-44.043071,9.135222,0,-19.659769,-69.731345,30.411808
z_ext_jk_mp_pm_bs,12.303,stoxx,25,-9.456729,15.228635,-34.505605,15.592147,-36.868273,14.909087,0,-13.642530,-64.258898,36.973837
z_ext_jk_mp_pm_bs,12.303,stoxx,26,-14.366106,13.477911,-36.535297,7.803084,-40.648033,5.176865,0,-19.678237,-68.699109,29.342634
z_ext_jk_mp_pm_bs,12.303,stoxx,27,-20.854921,18.249772,-50.873125,9.163282,-56.441977,5.607248,0,-24.680414,-74.873035,25.512206
z_ext_jk_mp_pm_bs,12.303,stoxx,28,-22.795064,19.567641,-54.980969,9.390842,-58.995200,6.556398,0,-29.401103,-79.339430,20.537224
z_ext_jk_mp_pm_bs,12.303,stoxx,29,-13.322401,17.026189,-41.327989,14.683186,-42.266922,14.770810,0,-16.125759,-64.465657,32.214139
z_ext_jk_mp_pm_bs,12.303,stoxx,30,-2.792262,17.642814,-31.812109,26.227585,-31.020765,28.964803,0,0.663151,-48.670594,49.996897
z_ext_jk_mp_pm_bs,12.303,stoxx,31,-3.298431,19.465783,-35.316795,28.719933,-35.416974,29.793401,0,4.510917,-47.023793,56.045627
z_ext_jk_mp_pm_bs,12.303,stoxx,32,1.008337,19.990369,-31.872894,33.889567,-28.977216,38.990038,0,10.410686,-42.040468,62.861840
z_ext_jk_mp_pm_bs,12.303,stoxx,33,7.096228,22.788008,-30.386710,44.579166,-27.085785,50.393444,0,17.747911,-36.247839,71.743661
z_ext_jk_mp_pm_bs,12.303,stoxx,34,22.838899,29.358948,-25.452272,71.130071,-19.731575,81.556795,0,35.278057,-21.987353,92.543467
z_ext_jk_mp_pm_bs,12.303,stoxx,35,32.155908,30.034146,-17.245866,81.557682,-8.390190,95.227614,0,39.852935,-21.643144,101.349014
z_ext_jk_mp_pm_bs,12.303,stoxx,36,12.315966,30.536153,-37.911536,62.543468,-31.961456,71.861465,0,17.255111,-32.956653,67.466876
z_ext_jk_mp_pm_bs,12.303,stoxx,37,9.477972,33.950181,-46.365107,65.321051,-38.052282,79.075843,0,12.616243,-35.842515,61.075002
z_ext_jk_mp_pm_bs,12.303,stoxx,38,10.192948,32.539066,-43.329053,63.714949,-35.361745,76.898033,0,12.280924,-37.480436,62.042284
z_ext_jk_mp_pm_bs,12.303,stoxx,39,7.946076,28.014697,-38.134000,54.026151,-32.675234,62.574734,0,9.436006,-38.442603,57.314616
z_ext_jk_mp_pm_bs,12.303,stoxx,40,0.352790,22.487801,-36.636351,37.341931,-30.005741,47.577172,0,-0.482592,-44.242908,43.277723
