dgp,mode,R,T,p,H,estimator,variable,horizon,bias,variance,mse,rmse,coverage,avg_len,coverage_post,avg_len_post
sparse,fmar,40,400,2,12,BLP-block,3,4,-0.0160159276,0.00215787036,0.002414380297,0.04913634395,0.9,0.1744442011,0.85,0.1520781278
sparse,fmar,40,400,2,12,BLP-block,3,5,0.00494084152,0.001756584254,0.001780996169,0.04220185031,0.95,0.1781676676,0.95,0.1549154553
sparse,fmar,40,400,2,12,BLP-block,3,6,0.009372139414,0.002231990741,0.002319827738,0.04816459008,0.9,0.1798325433,0.925,0.1606287226
sparse,fmar,40,400,2,12,BLP-block,3,7,0.02002522395,0.002965408842,0.003366418437,0.05802084485,0.9,0.190674347,0.825,0.1538197583
sparse,fmar,40,400,2,12,BLP-block,3,8,0.0210758704,0.003721321101,0.004165513414,0.06454078876,0.85,0.1932928559,0.725,0.1485837418
sparse,fmar,40,400,2,12,BLP-block,3,9,0.02439093288,0.003747483149,0.004342400755,0.06589689488,0.8,0.1901695238,0.675,0.1413297599
sparse,fmar,40,400,2,12,BLP-block,3,10,0.02995191171,0.002232413318,0.003129530334,0.0559422053,0.925,0.1994534829,0.675,0.1249837909
sparse,fmar,40,400,2,12,BLP-block,3,11,0.02836924534,0.001763592949,0.00256840703,0.05067945373,1,0.1961445858,0.675,0.1229575862
sparse,fmar,40,400,2,12,BLP-block,3,12,0.02142226164,0.001812380022,0.002271293316,0.04765808762,0.975,0.1989909751,0.675,0.114559558
sparse,fmar,40,400,2,12,BLP-pooled,1,1,-0.00578035077,0.002181803208,0.002215215663,0.04706607763,0.925,0.1624956908,0.325,0.05232182841
sparse,fmar,40,400,2,12,BLP-pooled,1,2,-0.01885503156,0.00208082582,0.002436338035,0.04935927506,0.9,0.1803574909,0.65,0.0878888206
sparse,fmar,40,400,2,12,BLP-pooled,1,3,-0.03616994547,0.002606420375,0.00391468533,0.06256744625,0.85,0.1977922008,0.525,0.07488244782
sparse,fmar,40,400,2,12,BLP-pooled,1,4,-0.03433914934,0.002815192077,0.003994369255,0.06320102258,0.875,0.2127665247,0.425,0.07628346151
sparse,fmar,40,400,2,12,BLP-pooled,1,5,-0.03214495468,0.002410132403,0.003443430514,0.0586807508,0.925,0.2211684035,0.45,0.07792434995
sparse,fmar,40,400,2,12,BLP-pooled,1,6,-0.02701026736,0.002081942858,0.002811497401,0.05302355515,0.975,0.2232984917,0.5,0.07899502205
sparse,fmar,40,400,2,12,BLP-pooled,1,7,-0.02121359519,0.001825087527,0.002275104148,0.04769805183,0.975,0.2295086609,0.525,0.08066625206
sparse,fmar,40,400,2,12,BLP-pooled,1,8,-0.01680950374,0.001600554752,0.001883114168,0.04339486338,1,0.232060987,0.5,0.08205046378
sparse,fmar,40,400,2,12,BLP-pooled,1,9,-0.01257258708,0.001556157962,0.001714227908,0.04140323547,1,0.2316056535,0.625,0.08252018952
sparse,fmar,40,400,2,12,BLP-pooled,1,10,-0.007583703836,0.001458578716,0.00151609128,0.03893701683,1,0.2349905749,0.625,0.08221487623
sparse,fmar,40,400,2,12,BLP-pooled,1,11,-0.003604407345,0.001287653206,0.001300644958,0.03606445561,1,0.2346214494,0.7,0.08367374101
sparse,fmar,40,400,2,12,BLP-pooled,1,12,-0.003367970133,0.001362028409,0.001373371631,0.03705902901,0.975,0.2320414272,0.75,0.08323800812
sparse,fmar,40,400,2,12,BLP-pooled,2,1,-0.004166003336,0.002077361465,0.002094717049,0.04576807893,0.9,0.1518285186,0.475,0.05499259957
sparse,fmar,40,400,2,12,BLP-pooled,2,2,-0.0002265716706,0.001709935266,0.001709986601,0.04135198425,0.975,0.1742247908,0.75,0.09185799259
sparse,fmar,40,400,2,12,BLP-pooled,2,3,-0.02649788705,0.001982747517,0.002684885535,0.05181588111,0.9,0.1864693121,0.575,0.07945530186
sparse,fmar,40,400,2,12,BLP-pooled,2,4,-0.02681708347,0.001990271491,0.002709427457,0.05205216092,0.95,0.1978037685,0.475,0.07983673526
sparse,fmar,40,400,2,12,BLP-pooled,2,5,-0.01890325964,0.002012819044,0.002370152269,0.04868420964,0.975,0.2015605715,0.475,0.08297988889
sparse,fmar,40,400,2,12,BLP-pooled,2,6,-0.01088303709,0.001759309972,0.001877750468,0.04333301822,1,0.2061166888,0.6,0.08394233964
sparse,fmar,40,400,2,12,BLP-pooled,2,7,-0.005550513326,0.001745129338,0.001775937537,0.04214187391,0.975,0.2055408069,0.675,0.08789147887
sparse,fmar,40,400,2,12,BLP-pooled,2,8,0.002807387441,0.001751424502,0.001759305926,0.04194408094,1,0.2098117391,0.7,0.08779215418
sparse,fmar,40,400,2,12,BLP-pooled,2,9,0.001389262566,0.001840055447,0.001841985497,0.04291835851,1,0.2162505559,0.65,0.09284778875
