equation,block,block_held_at_1,h,lambda_h,tau_block,tau_pooled,d_fmar_ols,d_block_ols,d_pooled_ols,ratio_block,ratio_pooled
ip,i1y,0,11,0.0207737,19.74929,38.71039,9.57998,9.10583,8.7003,0.95051,0.90818
ip,ip,0,11,0.0207737,12.89145,24.20114,0.756081,0.659189,0.583519,0.87185,0.77177
ip,hicp,0,11,0.0207737,9.38505,11.48294,1.90538,1.60258,1.51983,0.84108,0.79765
ip,stoxx,0,11,0.0207737,2.60478,0.24785,0.123334,0.121652,0.12353,0.98636,1.00159
hicp,mps,1,11,0.0207737,1.00000,1.00000,4.01231,3.72534,3.63328,0.92848,0.90553
hicp,i1y,0,11,0.0207737,16.73311,27.12316,1.31424,1.26246,1.22943,0.96060,0.93547
hicp,ip,0,11,0.0207737,17.37081,19.66546,0.118447,0.0978681,0.0942602,0.82626,0.79580
hicp,hicp,0,11,0.0207737,26.37326,29.07058,0.784509,0.366157,0.33182,0.46673,0.42297
hicp,stoxx,0,11,0.0207737,5.89979,16.60338,0.0242741,0.0230043,0.0207864,0.94769,0.85632
stoxx,mps,1,11,0.0207737,1.00000,1.00000,168.841,168.775,165.876,0.99961,0.98244
stoxx,i1y,0,11,0.0207737,1.14770,36.35234,28.7381,28.7096,25.3875,0.99901,0.88341
stoxx,ip,0,11,0.0207737,1.72056,28.38045,2.87203,2.86582,1.87353,0.99784,0.65234
stoxx,hicp,0,11,0.0207737,1.48985,0.85481,13.3593,13.2996,13.3487,0.99553,0.99921
stoxx,stoxx,0,11,0.0207737,0.78788,0.78975,0.334967,0.334679,0.334974,0.99914,1.00002
mps,mps,1,12,0.0169583,1.00000,1.00000,0.224539,0.224473,0.224623,0.99971,1.00037
mps,i1y,0,12,0.0169583,1.01678,0.08108,0.23106,0.231057,0.231063,0.99999,1.00001
mps,ip,0,12,0.0169583,1.74773,0.13228,0.0125169,0.0125067,0.0125184,0.99918,1.00012
mps,hicp,0,12,0.0169583,1.03282,0.12471,0.0305486,0.0304889,0.0305901,0.99805,1.00136
mps,stoxx,0,12,0.0169583,1.34921,0.12748,0.0042239,0.00422184,0.00422446,0.99951,1.00013
i1y,mps,1,12,0.0169583,1.00000,1.00000,6.71604,6.68209,6.66201,0.99494,0.99195
i1y,i1y,0,12,0.0169583,1.80445,0.62489,1.28081,1.27856,1.28098,0.99824,1.00013
i1y,ip,0,12,0.0169583,1.67736,1.68895,0.123307,0.123067,0.123105,0.99805,0.99836
i1y,hicp,0,12,0.0169583,4.39161,6.45951,0.438319,0.426262,0.420791,0.97249,0.96001
i1y,stoxx,0,12,0.0169583,4.44360,3.07920,0.0338061,0.0332716,0.0335606,0.98419,0.99274
ip,mps,1,12,0.0169583,1.00000,1.00000,19.9246,19.5014,19.3469,0.97876,0.97101
ip,i1y,0,12,0.0169583,1.11125,51.72405,7.33558,7.33189,6.06762,0.99950,0.82715
ip,ip,0,12,0.0169583,1.19403,33.52493,0.783202,0.782235,0.578224,0.99876,0.73828
ip,hicp,0,12,0.0169583,10.13625,15.10316,2.5586,2.28232,2.09938,0.89202,0.82052
ip,stoxx,0,12,0.0169583,1.49390,0.24978,0.116398,0.116265,0.116509,0.99886,1.00095
hicp,mps,1,12,0.0169583,1.00000,1.00000,3.94961,3.68578,3.64653,0.93320,0.92326
hicp,i1y,0,12,0.0169583,29.73818,41.00763,1.15118,1.05985,1.02826,0.92067,0.89323
hicp,ip,0,12,0.0169583,27.16286,27.04980,0.0923161,0.0645003,0.062742,0.69869,0.67964
hicp,hicp,0,12,0.0169583,30.51119,34.58573,0.627045,0.238469,0.2312,0.38031,0.36871
hicp,stoxx,0,12,0.0169583,13.82317,23.43223,0.0258539,0.0238042,0.0227339,0.92072,0.87932
stoxx,mps,1,12,0.0169583,1.00000,1.00000,178.752,178.482,176.163,0.99849,0.98552
stoxx,i1y,0,12,0.0169583,7.68363,50.69227,24.5464,23.9387,20.5024,0.97524,0.83525
stoxx,ip,0,12,0.0169583,5.17664,40.27964,3.16304,3.02442,2.07197,0.95617,0.65506
stoxx,hicp,0,12,0.0169583,1.05064,1.07727,14.0191,13.9979,14.0026,0.99849,0.99882
stoxx,stoxx,0,12,0.0169583,1.64879,1.05148,0.384514,0.383677,0.384309,0.99782,0.99947
mps,mps,1,13,0.0126178,1.00000,1.00000,0.218946,0.218921,0.218958,0.99989,1.00006
mps,i1y,0,13,0.0126178,1.24705,0.07864,0.171224,0.171216,0.171226,0.99995,1.00001
mps,ip,0,13,0.0126178,1.27269,0.12269,0.0143897,0.0143866,0.0143904,0.99978,1.00004
mps,hicp,0,13,0.0126178,1.30367,0.12090,0.0349257,0.0348924,0.0349386,0.99905,1.00037
mps,stoxx,0,13,0.0126178,2.49335,0.12736,0.00309377,0.00308956,0.00309404,0.99864,1.00009
i1y,mps,1,13,0.0126178,1.00000,1.00000,7.40031,7.38335,7.36905,0.99771,0.99578
i1y,i1y,0,13,0.0126178,1.34113,0.66636,1.24723,1.24671,1.24731,0.99958,1.00006
i1y,ip,0,13,0.0126178,2.54988,1.73265,0.139934,0.139898,0.139845,0.99975,0.99937
i1y,hicp,0,13,0.0126178,5.30368,8.62480,0.538901,0.526072,0.518618,0.97619,0.96236
i1y,stoxx,0,13,0.0126178,3.37192,2.94054,0.0357701,0.0354849,0.0356357,0.99203,0.99624
ip,mps,1,13,0.0126178,1.00000,1.00000,19.0485,18.7562,18.6364,0.98465,0.97837
ip,i1y,0,13,0.0126178,3.49879,68.21988,7.8176,7.79276,6.6689,0.99682,0.85306
ip,ip,0,13,0.0126178,1.90654,45.22867,0.866731,0.864903,0.676055,0.99789,0.78001
ip,hicp,0,13,0.0126178,16.62112,20.58222,3.08065,2.73997,2.63912,0.88941,0.85668
ip,stoxx,0,13,0.0126178,1.79759,0.25273,0.112465,0.112332,0.112519,0.99882,1.00048
hicp,mps,1,13,0.0126178,1.00000,1.00000,2.65944,2.47374,2.46219,0.93017,0.92583
hicp,i1y,0,13,0.0126178,54.07329,63.83217,1.98599,1.8737,1.85283,0.94346,0.93295
hicp,ip,0,13,0.0126178,4.44217,32.46378,0.104993,0.10305,0.0889895,0.98150,0.84758
hicp,hicp,0,13,0.0126178,44.73704,50.08034,0.692934,0.30873,0.25517,0.44554,0.36825
hicp,stoxx,0,13,0.0126178,41.57733,34.78439,0.030295,0.022179,0.0238213,0.73210,0.78631
stoxx,mps,1,13,0.0126178,1.00000,1.00000,185.681,185.35,183.876,0.99822,0.99028
stoxx,i1y,0,13,0.0126178,14.16112,69.39133,39.3211,38.772,36.7393,0.98603,0.93434
stoxx,ip,0,13,0.0126178,11.11910,59.46314,3.46011,3.25091,2.36958,0.93954,0.68483
stoxx,hicp,0,13,0.0126178,2.05605,1.38338,13.1187,13.0666,13.102,0.99603,0.99873
stoxx,stoxx,0,13,0.0126178,1.41803,1.37790,0.558212,0.557921,0.557929,0.99948,0.99949
mps,mps,1,14,0.0109015,1.00000,1.00000,0.252211,0.252179,0.252221,0.99987,1.00004
mps,i1y,0,14,0.0109015,1.50028,0.08146,0.177057,0.177053,0.177058,0.99998,1.00001
mps,ip,0,14,0.0109015,2.12709,0.11132,0.0163183,0.0163122,0.0163189,0.99962,1.00003
mps,hicp,0,14,0.0109015,1.57443,0.11759,0.0329144,0.0328601,0.0329238,0.99835,1.00029
mps,stoxx,0,14,0.0109015,1.85638,0.12505,0.00501243,0.00501009,0.00501266,0.99953,1.00005
i1y,mps,1,14,0.0109015,1.00000,1.00000,7.97686,7.9652,7.95016,0.99854,0.99665
i1y,i1y,0,14,0.0109015,1.24363,0.71795,1.32319,1.3229,1.32323,0.99978,1.00003
i1y,ip,0,14,0.0109015,1.23334,1.79991,0.142901,0.142878,0.142841,0.99984,0.99958
i1y,hicp,0,14,0.0109015,5.19505,10.82543,0.566575,0.555571,0.543071,0.98058,0.95852
i1y,stoxx,0,14,0.0109015,3.00377,2.78330,0.0374519,0.0372572,0.0373654,0.99480,0.99769
ip,mps,1,14,0.0109015,1.00000,1.00000,18.7796,18.4874,18.361,0.98445,0.97771
ip,i1y,0,14,0.0109015,27.67691,81.62972,6.74366,6.26592,5.3381,0.92916,0.79157
ip,ip,0,14,0.0109015,19.26952,56.54912,0.838334,0.759526,0.609373,0.90599,0.72689
ip,hicp,0,14,0.0109015,20.90382,25.46269,2.98261,2.61835,2.52573,0.87787,0.84682
ip,stoxx,0,14,0.0109015,2.73016,0.26032,0.128504,0.12775,0.128532,0.99413,1.00022
hicp,mps,1,14,0.0109015,1.00000,1.00000,3.15573,2.99459,2.98431,0.94894,0.94568
hicp,i1y,0,14,0.0109015,75.09929,88.81202,2.38833,2.28031,2.2627,0.95477,0.94740
hicp,ip,0,14,0.0109015,16.59479,41.46170,0.226631,0.219992,0.207879,0.97070,0.91726
hicp,hicp,0,14,0.0109015,82.17229,88.39827,1.29673,0.630121,0.569791,0.48593,0.43941
hicp,stoxx,0,14,0.0109015,49.82795,46.77266,0.0381751,0.0313744,0.0318323,0.82185,0.83385
stoxx,mps,1,14,0.0109015,1.00000,1.00000,185.855,185.484,184.021,0.99800,0.99013
stoxx,i1y,0,14,0.0109015,20.99836,88.93807,32.1147,31.2075,28.3624,0.97175,0.88316
stoxx,ip,0,14,0.0109015,16.15067,76.71702,3.90103,3.63673,2.67169,0.93225,0.68487
stoxx,hicp,0,14,0.0109015,1.22993,2.23791,11.4713,11.4627,11.4448,0.99925,0.99768
stoxx,stoxx,0,14,0.0109015,1.84843,1.53953,0.31862,0.318084,0.318212,0.99832,0.99872
mps,mps,1,15,0.0102145,1.00000,1.00000,0.243923,0.243907,0.243927,0.99994,1.00001
mps,i1y,0,15,0.0102145,1.66764,0.07752,0.181603,0.181598,0.181604,0.99998,1.00000
mps,ip,0,15,0.0102145,1.85387,0.10487,0.0170438,0.0170402,0.0170444,0.99979,1.00003
mps,hicp,0,15,0.0102145,1.62861,0.11459,0.0353498,0.0353195,0.0353558,0.99914,1.00017
mps,stoxx,0,15,0.0102145,1.87816,0.12103,0.00425351,0.00425199,0.00425369,0.99964,1.00004
i1y,mps,1,15,0.0102145,1.00000,1.00000,8.63885,8.62413,8.61377,0.99830,0.99710
i1y,i1y,0,15,0.0102145,2.81359,0.78606,1.55737,1.55613,1.55738,0.99921,1.00001
i1y,ip,0,15,0.0102145,2.67901,1.84945,0.14953,0.149421,0.149475,0.99927,0.99963
i1y,hicp,0,15,0.0102145,7.92095,12.72995,0.563269,0.546578,0.53679,0.97037,0.95299
i1y,stoxx,0,15,0.0102145,2.76985,2.63978,0.0341714,0.0339835,0.0340988,0.99450,0.99787
ip,mps,1,15,0.0102145,1.00000,1.00000,23.3796,23.1643,22.9456,0.99079,0.98144
ip,i1y,0,15,0.0102145,1.91688,95.97381,9.31201,9.30708,8.12086,0.99947,0.87208
ip,ip,0,15,0.0102145,2.19362,67.55218,1.01013,1.00873,0.741224,0.99861,0.73379
ip,hicp,0,15,0.0102145,21.23577,28.51351,2.97987,2.6578,2.53722,0.89192,0.85145
ip,stoxx,0,15,0.0102145,2.24707,0.26511,0.0813198,0.0811771,0.0813447,0.99825,1.00031
hicp,mps,1,15,0.0102145,1.00000,1.00000,3.46802,3.29636,3.29109,0.95050,0.94898
hicp,i1y,0,15,0.0102145,90.52002,107.53263,1.99045,1.87165,1.85386,0.94032,0.93138
hicp,ip,0,15,0.0102145,41.11245,53.60671,0.243128,0.22335,0.215573,0.91865,0.88666
hicp,hicp,0,15,0.0102145,92.25181,101.72975,1.11158,0.447578,0.407261,0.40265,0.36638
hicp,stoxx,0,15,0.0102145,52.62820,54.81394,0.0299157,0.0230375,0.0228018,0.77008,0.76220
stoxx,mps,1,15,0.0102145,1.00000,1.00000,175.227,173.425,173.178,0.98972,0.98831
stoxx,i1y,0,15,0.0102145,83.17775,106.41337,40.8182,38.1123,37.3812,0.93371,0.91580
stoxx,ip,0,15,0.0102145,75.17539,92.97764,4.37129,3.2493,3.01859,0.74333,0.69055
stoxx,hicp,0,15,0.0102145,1.18815,3.79273,10.7334,10.7259,10.6915,0.99930,0.99610
