scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,ip,stoxx,0,3,0.0370386,1.15464,1.10927,0.5753
pooled,ip,stoxx,0,4,0.0438451,1.29599,1.21814,0.6953
pooled,ip,stoxx,0,5,0.0474677,1.47339,1.40812,0.8260
pooled,ip,stoxx,0,6,0.0540061,1.68651,1.63201,0.9247
pooled,ip,stoxx,0,7,0.0583155,1.91529,1.84474,0.9687
pooled,ip,stoxx,0,8,0.0682113,2.05247,1.95235,0.9687
pooled,ip,stoxx,0,9,0.0830743,2.08721,1.98594,0.9633
pooled,ip,stoxx,0,10,0.0908248,2.06271,1.98352,0.9633
pooled,ip,stoxx,0,11,0.100372,1.97453,1.84403,0.9393
pooled,ip,stoxx,0,12,0.105848,1.86565,1.74764,0.8913
pooled,ip,stoxx,0,13,0.077748,1.69486,1.57549,0.8493
pooled,ip,stoxx,0,14,0.0769064,1.51514,1.40566,0.8120
pooled,ip,stoxx,0,15,0.088325,1.34693,1.27207,0.7367
pooled,ip,stoxx,0,16,0.109167,1.23196,1.17349,0.6613
pooled,ip,stoxx,0,17,0.149182,1.10582,1.03642,0.5480
pooled,ip,stoxx,0,18,0.18695,1.01946,0.94437,0.4393
pooled,ip,stoxx,0,19,0.220328,0.93906,0.89621,0.3607
pooled,ip,stoxx,0,20,0.281343,0.87217,0.84179,0.2713
pooled,ip,stoxx,0,21,0.341132,0.81892,0.79687,0.2053
pooled,ip,stoxx,0,22,0.364882,0.76145,0.74364,0.1387
pooled,ip,stoxx,0,23,0.381136,0.71751,0.69907,0.0967
pooled,ip,stoxx,0,24,0.398061,0.65551,0.63405,0.0547
pooled,ip,stoxx,0,25,0.366267,0.59044,0.56422,0.0320
pooled,ip,stoxx,0,26,0.386535,0.50632,0.47462,0.0113
pooled,ip,stoxx,0,27,0.402315,0.43799,0.41552,0.0033
pooled,ip,stoxx,0,28,0.41433,0.37542,0.36215,0.0000
pooled,ip,stoxx,0,29,0.425385,0.33017,0.32286,0.0000
pooled,ip,stoxx,0,30,0.436437,0.29714,0.28651,0.0000
pooled,ip,stoxx,0,31,0.435744,0.27530,0.26064,0.0000
pooled,ip,stoxx,0,32,0.474666,0.26026,0.24410,0.0000
pooled,ip,stoxx,0,33,0.49041,0.25416,0.23949,0.0000
pooled,ip,stoxx,0,34,0.475684,0.25656,0.24185,0.0000
pooled,ip,stoxx,0,35,0.449463,0.27157,0.25577,0.0000
pooled,ip,stoxx,0,36,0.452284,0.28977,0.27493,0.0013
pooled,ip,stoxx,0,37,0.442336,0.30988,0.29176,0.0000
pooled,ip,stoxx,0,38,0.435726,0.33214,0.31224,0.0000
pooled,ip,stoxx,0,39,0.445805,0.35981,0.34240,0.0013
pooled,ip,stoxx,0,40,0.442494,0.38794,0.37049,0.0020
pooled,ip,stoxx,0,41,0.423832,0.42223,0.40697,0.0027
pooled,ip,stoxx,0,42,0.400616,0.43761,0.42360,0.0033
pooled,ip,stoxx,0,43,0.39024,0.45981,0.43873,0.0113
pooled,ip,stoxx,0,44,0.382201,0.46853,0.44874,0.0060
pooled,ip,stoxx,0,45,0.366187,0.47010,0.44284,0.0080
pooled,ip,stoxx,0,46,0.334726,0.46429,0.44758,0.0100
pooled,ip,stoxx,0,47,0.298015,0.46986,0.43967,0.0200
pooled,ip,stoxx,0,48,0.291808,0.46957,0.42037,0.0300
pooled,hicp,mps,0,1,0.0084568,0.11538,0.08460,0.0000
pooled,hicp,mps,0,2,0.0244432,0.10049,0.07670,0.0000
pooled,hicp,mps,0,3,0.0370386,0.08583,0.06719,0.0000
pooled,hicp,mps,0,4,0.0438451,0.07774,0.06249,0.0000
pooled,hicp,mps,0,5,0.0474677,0.07268,0.05753,0.0000
pooled,hicp,mps,0,6,0.0540061,0.07046,0.05601,0.0000
pooled,hicp,mps,0,7,0.0583155,0.06844,0.05330,0.0000
pooled,hicp,mps,0,8,0.0682113,0.06579,0.05217,0.0000
pooled,hicp,mps,0,9,0.0830743,0.06441,0.05082,0.0000
pooled,hicp,mps,0,10,0.0908248,0.06194,0.04849,0.0000
pooled,hicp,mps,0,11,0.100372,0.05748,0.04632,0.0000
pooled,hicp,mps,0,12,0.105848,0.05526,0.04362,0.0000
pooled,hicp,mps,0,13,0.077748,0.05409,0.04033,0.0000
pooled,hicp,mps,0,14,0.0769064,0.05158,0.03913,0.0000
pooled,hicp,mps,0,15,0.088325,0.04640,0.03527,0.0000
pooled,hicp,mps,0,16,0.109167,0.03949,0.03274,0.0000
pooled,hicp,mps,0,17,0.149182,0.03379,0.02929,0.0000
pooled,hicp,mps,0,18,0.18695,0.02973,0.02617,0.0000
pooled,hicp,mps,0,19,0.220328,0.02789,0.02494,0.0000
pooled,hicp,mps,0,20,0.281343,0.02527,0.02252,0.0000
pooled,hicp,mps,0,21,0.341132,0.02355,0.02112,0.0000
pooled,hicp,mps,0,22,0.364882,0.02150,0.01903,0.0000
pooled,hicp,mps,0,23,0.381136,0.01948,0.01722,0.0000
pooled,hicp,mps,0,24,0.398061,0.01768,0.01491,0.0000
pooled,hicp,mps,0,25,0.366267,0.01590,0.01386,0.0000
pooled,hicp,mps,0,26,0.386535,0.01446,0.01270,0.0000
pooled,hicp,mps,0,27,0.402315,0.01314,0.01180,0.0000
pooled,hicp,mps,0,28,0.41433,0.01239,0.01118,0.0000
pooled,hicp,mps,0,29,0.425385,0.01145,0.01029,0.0000
pooled,hicp,mps,0,30,0.436437,0.01090,0.00977,0.0000
pooled,hicp,mps,0,31,0.435744,0.01051,0.00898,0.0000
pooled,hicp,mps,0,32,0.474666,0.01030,0.00850,0.0000
pooled,hicp,mps,0,33,0.49041,0.00994,0.00812,0.0000
pooled,hicp,mps,0,34,0.475684,0.00942,0.00768,0.0000
pooled,hicp,mps,0,35,0.449463,0.00906,0.00724,0.0000
pooled,hicp,mps,0,36,0.452284,0.00856,0.00658,0.0000
pooled,hicp,mps,0,37,0.442336,0.00829,0.00636,0.0000
pooled,hicp,mps,0,38,0.435726,0.00800,0.00600,0.0000
pooled,hicp,mps,0,39,0.445805,0.00744,0.00562,0.0000
pooled,hicp,mps,0,40,0.442494,0.00699,0.00555,0.0000
pooled,hicp,mps,0,41,0.423832,0.00663,0.00529,0.0000
pooled,hicp,mps,0,42,0.400616,0.00623,0.00483,0.0000
pooled,hicp,mps,0,43,0.39024,0.00584,0.00467,0.0000
pooled,hicp,mps,0,44,0.382201,0.00560,0.00453,0.0000
pooled,hicp,mps,0,45,0.366187,0.00557,0.00447,0.0000
pooled,hicp,mps,0,46,0.334726,0.00567,0.00449,0.0000
pooled,hicp,mps,0,47,0.298015,0.00593,0.00445,0.0000
pooled,hicp,mps,0,48,0.291808,0.00611,0.00458,0.0000
pooled,hicp,i1y,0,1,0.0084568,1.26253,1.21665,0.6847
pooled,hicp,i1y,0,2,0.0244432,1.28528,1.25709,0.7353
pooled,hicp,i1y,0,3,0.0370386,1.39727,1.34801,0.8433
pooled,hicp,i1y,0,4,0.0438451,1.60435,1.56017,0.9253
pooled,hicp,i1y,0,5,0.0474677,1.89309,1.84844,0.9887
pooled,hicp,i1y,0,6,0.0540061,2.23817,2.17092,0.9980
pooled,hicp,i1y,0,7,0.0583155,2.64338,2.55444,1.0000
pooled,hicp,i1y,0,8,0.0682113,3.09207,3.01225,1.0000
pooled,hicp,i1y,0,9,0.0830743,3.67836,3.55139,1.0000
pooled,hicp,i1y,0,10,0.0908248,4.45483,4.33554,1.0000
pooled,hicp,i1y,0,11,0.100372,5.33523,5.20858,1.0000
pooled,hicp,i1y,0,12,0.105848,6.38933,6.21581,1.0000
pooled,hicp,i1y,0,13,0.077748,7.84016,7.64488,1.0000
pooled,hicp,i1y,0,14,0.0769064,8.88759,8.68259,1.0000
pooled,hicp,i1y,0,15,0.088325,9.18855,8.99852,1.0000
pooled,hicp,i1y,0,16,0.109167,9.11925,8.92822,1.0000
pooled,hicp,i1y,0,17,0.149182,8.58428,8.36194,1.0000
pooled,hicp,i1y,0,18,0.18695,8.04944,7.88444,1.0000
pooled,hicp,i1y,0,19,0.220328,7.61146,7.45299,1.0000
pooled,hicp,i1y,0,20,0.281343,7.23464,7.12597,1.0000
pooled,hicp,i1y,0,21,0.341132,6.72717,6.62872,1.0000
pooled,hicp,i1y,0,22,0.364882,6.33154,6.25307,1.0000
pooled,hicp,i1y,0,23,0.381136,6.00139,5.86982,1.0000
pooled,hicp,i1y,0,24,0.398061,5.80903,5.67672,1.0000
pooled,hicp,i1y,0,25,0.366267,5.72412,5.60493,1.0000
pooled,hicp,i1y,0,26,0.386535,5.60720,5.51452,1.0000
pooled,hicp,i1y,0,27,0.402315,5.38731,5.26898,1.0000
pooled,hicp,i1y,0,28,0.41433,5.21717,5.09906,1.0000
pooled,hicp,i1y,0,29,0.425385,5.13257,5.01855,1.0000
pooled,hicp,i1y,0,30,0.436437,5.08652,4.96422,1.0000
pooled,hicp,i1y,0,31,0.435744,4.84238,4.75133,1.0000
pooled,hicp,i1y,0,32,0.474666,4.42319,4.34115,1.0000
pooled,hicp,i1y,0,33,0.49041,3.98413,3.90842,1.0000
pooled,hicp,i1y,0,34,0.475684,3.57266,3.49816,1.0000
pooled,hicp,i1y,0,35,0.449463,3.30726,3.22647,1.0000
pooled,hicp,i1y,0,36,0.452284,3.19218,3.12028,1.0000
pooled,hicp,i1y,0,37,0.442336,3.17555,3.10642,1.0000
pooled,hicp,i1y,0,38,0.435726,3.30878,3.24302,1.0000
pooled,hicp,i1y,0,39,0.445805,3.45293,3.37428,1.0000
pooled,hicp,i1y,0,40,0.442494,3.58558,3.53317,1.0000
pooled,hicp,i1y,0,41,0.423832,3.74629,3.66808,1.0000
pooled,hicp,i1y,0,42,0.400616,3.87437,3.78584,1.0000
pooled,hicp,i1y,0,43,0.39024,3.97911,3.88338,1.0000
pooled,hicp,i1y,0,44,0.382201,4.13751,4.01153,1.0000
pooled,hicp,i1y,0,45,0.366187,4.34431,4.19554,1.0000
pooled,hicp,i1y,0,46,0.334726,4.66369,4.53732,1.0000
pooled,hicp,i1y,0,47,0.298015,4.97930,4.81848,1.0000
pooled,hicp,i1y,0,48,0.291808,5.22419,5.00906,1.0000
pooled,hicp,ip,0,1,0.0084568,1.64119,1.55983,0.9260
pooled,hicp,ip,0,2,0.0244432,1.62896,1.56685,0.9387
pooled,hicp,ip,0,3,0.0370386,1.66076,1.60290,0.9693
pooled,hicp,ip,0,4,0.0438451,1.75469,1.71572,0.9900
pooled,hicp,ip,0,5,0.0474677,1.87355,1.84501,0.9953
pooled,hicp,ip,0,6,0.0540061,2.00346,1.97669,0.9993
pooled,hicp,ip,0,7,0.0583155,2.18653,2.14348,1.0000
pooled,hicp,ip,0,8,0.0682113,2.42295,2.36138,1.0000
pooled,hicp,ip,0,9,0.0830743,2.67464,2.62869,1.0000
pooled,hicp,ip,0,10,0.0908248,2.99191,2.92077,1.0000
pooled,hicp,ip,0,11,0.100372,3.31270,3.24243,1.0000
pooled,hicp,ip,0,12,0.105848,3.61878,3.54398,1.0000
pooled,hicp,ip,0,13,0.077748,3.82146,3.75835,1.0000
pooled,hicp,ip,0,14,0.0769064,3.99182,3.86577,1.0000
pooled,hicp,ip,0,15,0.088325,4.19155,4.09324,1.0000
pooled,hicp,ip,0,16,0.109167,4.28757,4.19457,1.0000
pooled,hicp,ip,0,17,0.149182,4.26607,4.23152,1.0000
pooled,hicp,ip,0,18,0.18695,4.23553,4.17755,1.0000
pooled,hicp,ip,0,19,0.220328,4.19040,4.12410,1.0000
pooled,hicp,ip,0,20,0.281343,4.23857,4.18459,1.0000
pooled,hicp,ip,0,21,0.341132,4.35929,4.30531,1.0000
pooled,hicp,ip,0,22,0.364882,4.51264,4.44205,1.0000
pooled,hicp,ip,0,23,0.381136,4.69784,4.60920,1.0000
pooled,hicp,ip,0,24,0.398061,4.81298,4.75166,1.0000
pooled,hicp,ip,0,25,0.366267,4.86032,4.79828,1.0000
pooled,hicp,ip,0,26,0.386535,4.96358,4.91254,1.0000
pooled,hicp,ip,0,27,0.402315,5.07177,5.03136,1.0000
pooled,hicp,ip,0,28,0.41433,5.19037,5.12814,1.0000
pooled,hicp,ip,0,29,0.425385,5.28904,5.21601,1.0000
pooled,hicp,ip,0,30,0.436437,5.41740,5.32930,1.0000
pooled,hicp,ip,0,31,0.435744,5.48268,5.42699,1.0000
pooled,hicp,ip,0,32,0.474666,5.52592,5.47197,1.0000
pooled,hicp,ip,0,33,0.49041,5.62044,5.55596,1.0000
pooled,hicp,ip,0,34,0.475684,5.74685,5.68318,1.0000
pooled,hicp,ip,0,35,0.449463,5.80251,5.74019,1.0000
pooled,hicp,ip,0,36,0.452284,5.62744,5.57331,1.0000
pooled,hicp,ip,0,37,0.442336,5.28951,5.26479,1.0000
pooled,hicp,ip,0,38,0.435726,5.01774,4.98913,1.0000
pooled,hicp,ip,0,39,0.445805,4.81547,4.77459,1.0000
pooled,hicp,ip,0,40,0.442494,4.74628,4.71565,1.0000
pooled,hicp,ip,0,41,0.423832,4.66856,4.62456,1.0000
pooled,hicp,ip,0,42,0.400616,4.71526,4.65488,1.0000
pooled,hicp,ip,0,43,0.39024,4.80289,4.75621,1.0000
pooled,hicp,ip,0,44,0.382201,4.99028,4.94960,1.0000
pooled,hicp,ip,0,45,0.366187,5.26918,5.21473,1.0000
pooled,hicp,ip,0,46,0.334726,5.52144,5.46660,1.0000
pooled,hicp,ip,0,47,0.298015,5.82094,5.74051,1.0000
pooled,hicp,ip,0,48,0.291808,5.91230,5.79030,1.0000
pooled,hicp,hicp,0,1,0.0084568,15.77792,15.50616,1.0000
pooled,hicp,hicp,0,2,0.0244432,15.32727,15.18151,1.0000
pooled,hicp,hicp,0,3,0.0370386,13.78325,13.69736,1.0000
pooled,hicp,hicp,0,4,0.0438451,12.58203,12.46067,1.0000
pooled,hicp,hicp,0,5,0.0474677,11.19854,11.09723,1.0000
pooled,hicp,hicp,0,6,0.0540061,10.09606,9.92927,1.0000
pooled,hicp,hicp,0,7,0.0583155,9.59794,9.45573,1.0000
pooled,hicp,hicp,0,8,0.0682113,8.70600,8.61870,1.0000
pooled,hicp,hicp,0,9,0.0830743,7.74457,7.63363,1.0000
pooled,hicp,hicp,0,10,0.0908248,7.23142,7.12291,1.0000
pooled,hicp,hicp,0,11,0.100372,6.92135,6.86483,1.0000
pooled,hicp,hicp,0,12,0.105848,6.98835,6.93661,1.0000
pooled,hicp,hicp,0,13,0.077748,7.79368,7.72887,1.0000
pooled,hicp,hicp,0,14,0.0769064,8.78317,8.69895,1.0000
pooled,hicp,hicp,0,15,0.088325,8.89760,8.76940,1.0000
pooled,hicp,hicp,0,16,0.109167,8.39693,8.31252,1.0000
pooled,hicp,hicp,0,17,0.149182,7.32209,7.23913,1.0000
pooled,hicp,hicp,0,18,0.18695,6.44215,6.37470,1.0000
pooled,hicp,hicp,0,19,0.220328,5.81612,5.77696,1.0000
pooled,hicp,hicp,0,20,0.281343,5.05785,5.00586,1.0000
pooled,hicp,hicp,0,21,0.341132,4.46687,4.42390,1.0000
pooled,hicp,hicp,0,22,0.364882,4.07985,4.02062,1.0000
pooled,hicp,hicp,0,23,0.381136,3.80024,3.77039,1.0000
pooled,hicp,hicp,0,24,0.398061,3.58521,3.55094,1.0000
pooled,hicp,hicp,0,25,0.366267,3.65284,3.61055,1.0000
pooled,hicp,hicp,0,26,0.386535,3.93228,3.89468,1.0000
pooled,hicp,hicp,0,27,0.402315,4.03519,3.99076,1.0000
pooled,hicp,hicp,0,28,0.41433,4.04150,3.99316,1.0000
pooled,hicp,hicp,0,29,0.425385,3.98245,3.92574,1.0000
pooled,hicp,hicp,0,30,0.436437,3.96796,3.91319,1.0000
pooled,hicp,hicp,0,31,0.435744,4.01378,3.97085,1.0000
pooled,hicp,hicp,0,32,0.474666,3.90920,3.85613,1.0000
pooled,hicp,hicp,0,33,0.49041,3.74948,3.69914,1.0000
pooled,hicp,hicp,0,34,0.475684,3.65978,3.61740,1.0000
pooled,hicp,hicp,0,35,0.449463,3.54639,3.51780,1.0000
pooled,hicp,hicp,0,36,0.452284,3.29444,3.26146,1.0000
pooled,hicp,hicp,0,37,0.442336,3.22485,3.18206,1.0000
pooled,hicp,hicp,0,38,0.435726,3.25327,3.21480,1.0000
pooled,hicp,hicp,0,39,0.445805,3.20867,3.15280,1.0000
pooled,hicp,hicp,0,40,0.442494,3.24534,3.19967,1.0000
pooled,hicp,hicp,0,41,0.423832,3.32323,3.27750,1.0000
pooled,hicp,hicp,0,42,0.400616,3.36670,3.34361,1.0000
pooled,hicp,hicp,0,43,0.39024,3.47027,3.44745,1.0000
pooled,hicp,hicp,0,44,0.382201,3.56262,3.51646,1.0000
pooled,hicp,hicp,0,45,0.366187,3.69348,3.66951,1.0000
pooled,hicp,hicp,0,46,0.334726,3.88298,3.81772,1.0000
pooled,hicp,hicp,0,47,0.298015,3.97208,3.90443,1.0000
pooled,hicp,hicp,0,48,0.291808,3.81396,3.73522,1.0000
pooled,hicp,stoxx,0,1,0.0084568,2.00325,1.88468,0.9567
pooled,hicp,stoxx,0,2,0.0244432,2.03729,1.94771,0.9767
pooled,hicp,stoxx,0,3,0.0370386,2.12842,2.06220,0.9867
pooled,hicp,stoxx,0,4,0.0438451,2.26695,2.17702,0.9933
pooled,hicp,stoxx,0,5,0.0474677,2.44292,2.36242,0.9980
pooled,hicp,stoxx,0,6,0.0540061,2.58645,2.51083,1.0000
pooled,hicp,stoxx,0,7,0.0583155,2.76488,2.66176,1.0000
pooled,hicp,stoxx,0,8,0.0682113,2.96464,2.85807,0.9993
pooled,hicp,stoxx,0,9,0.0830743,3.16242,3.06674,1.0000
pooled,hicp,stoxx,0,10,0.0908248,3.30757,3.22002,1.0000
pooled,hicp,stoxx,0,11,0.100372,3.51428,3.38551,1.0000
pooled,hicp,stoxx,0,12,0.105848,3.96417,3.90496,1.0000
pooled,hicp,stoxx,0,13,0.077748,4.76221,4.64177,1.0000
pooled,hicp,stoxx,0,14,0.0769064,5.16203,4.99159,1.0000
pooled,hicp,stoxx,0,15,0.088325,5.02564,4.84963,1.0000
pooled,hicp,stoxx,0,16,0.109167,4.53625,4.42932,1.0000
pooled,hicp,stoxx,0,17,0.149182,3.74136,3.66972,1.0000
pooled,hicp,stoxx,0,18,0.18695,3.05441,3.00621,1.0000
pooled,hicp,stoxx,0,19,0.220328,2.43860,2.40451,1.0000
pooled,hicp,stoxx,0,20,0.281343,1.90670,1.85165,0.9947
pooled,hicp,stoxx,0,21,0.341132,1.49551,1.44592,0.9193
pooled,hicp,stoxx,0,22,0.364882,1.18780,1.13199,0.6560
pooled,hicp,stoxx,0,23,0.381136,0.98100,0.93869,0.4173
pooled,hicp,stoxx,0,24,0.398061,0.83209,0.80643,0.2433
pooled,hicp,stoxx,0,25,0.366267,0.78037,0.76018,0.2007
pooled,hicp,stoxx,0,26,0.386535,0.71107,0.68640,0.1087
pooled,hicp,stoxx,0,27,0.402315,0.64670,0.61608,0.0633
pooled,hicp,stoxx,0,28,0.41433,0.60153,0.58478,0.0293
pooled,hicp,stoxx,0,29,0.425385,0.60105,0.58609,0.0313
pooled,hicp,stoxx,0,30,0.436437,0.62533,0.58929,0.0693
pooled,hicp,stoxx,0,31,0.435744,0.67784,0.64259,0.1000
pooled,hicp,stoxx,0,32,0.474666,0.76812,0.74864,0.1547
pooled,hicp,stoxx,0,33,0.49041,0.90311,0.88498,0.2953
pooled,hicp,stoxx,0,34,0.475684,1.05487,1.02217,0.5393
pooled,hicp,stoxx,0,35,0.449463,1.15435,1.12584,0.6620
pooled,hicp,stoxx,0,36,0.452284,1.20082,1.16025,0.7540
pooled,hicp,stoxx,0,37,0.442336,1.12643,1.09110,0.6567
pooled,hicp,stoxx,0,38,0.435726,1.06666,1.03059,0.5487
pooled,hicp,stoxx,0,39,0.445805,1.05019,1.01296,0.5200
pooled,hicp,stoxx,0,40,0.442494,1.07354,1.03596,0.5513
pooled,hicp,stoxx,0,41,0.423832,1.17503,1.14127,0.6947
pooled,hicp,stoxx,0,42,0.400616,1.31207,1.26816,0.8360
pooled,hicp,stoxx,0,43,0.39024,1.51117,1.45671,0.9473
pooled,hicp,stoxx,0,44,0.382201,1.84677,1.79550,0.9940
pooled,hicp,stoxx,0,45,0.366187,2.31399,2.26576,0.9993
pooled,hicp,stoxx,0,46,0.334726,2.81470,2.74220,1.0000
pooled,hicp,stoxx,0,47,0.298015,3.23744,3.17168,1.0000
pooled,hicp,stoxx,0,48,0.291808,3.51435,3.44224,1.0000
pooled,stoxx,mps,0,1,0.0084568,0.04734,0.02654,0.0000
pooled,stoxx,mps,0,2,0.0244432,0.04556,0.02470,0.0000
pooled,stoxx,mps,0,3,0.0370386,0.04445,0.02363,0.0000
pooled,stoxx,mps,0,4,0.0438451,0.04167,0.02264,0.0000
pooled,stoxx,mps,0,5,0.0474677,0.03997,0.02136,0.0000
pooled,stoxx,mps,0,6,0.0540061,0.03737,0.02046,0.0000
pooled,stoxx,mps,0,7,0.0583155,0.03409,0.01990,0.0000
pooled,stoxx,mps,0,8,0.0682113,0.03193,0.01817,0.0000
pooled,stoxx,mps,0,9,0.0830743,0.03015,0.01740,0.0000
pooled,stoxx,mps,0,10,0.0908248,0.02945,0.01694,0.0000
pooled,stoxx,mps,0,11,0.100372,0.02925,0.01627,0.0000
pooled,stoxx,mps,0,12,0.105848,0.02763,0.01546,0.0000
pooled,stoxx,mps,0,13,0.077748,0.02648,0.01535,0.0000
pooled,stoxx,mps,0,14,0.0769064,0.02524,0.01520,0.0000
pooled,stoxx,mps,0,15,0.088325,0.02380,0.01468,0.0000
pooled,stoxx,mps,0,16,0.109167,0.02227,0.01434,0.0000
pooled,stoxx,mps,0,17,0.149182,0.02083,0.01460,0.0000
pooled,stoxx,mps,0,18,0.18695,0.01996,0.01481,0.0000
pooled,stoxx,mps,0,19,0.220328,0.01916,0.01500,0.0000
pooled,stoxx,mps,0,20,0.281343,0.01853,0.01514,0.0000
pooled,stoxx,mps,0,21,0.341132,0.01775,0.01479,0.0000
pooled,stoxx,mps,0,22,0.364882,0.01744,0.01518,0.0000
pooled,stoxx,mps,0,23,0.381136,0.01741,0.01537,0.0000
pooled,stoxx,mps,0,24,0.398061,0.01694,0.01517,0.0000
pooled,stoxx,mps,0,25,0.366267,0.01601,0.01488,0.0000
pooled,stoxx,mps,0,26,0.386535,0.01535,0.01431,0.0000
pooled,stoxx,mps,0,27,0.402315,0.01466,0.01363,0.0000
pooled,stoxx,mps,0,28,0.41433,0.01400,0.01223,0.0000
pooled,stoxx,mps,0,29,0.425385,0.01363,0.01239,0.0000
pooled,stoxx,mps,0,30,0.436437,0.01319,0.01230,0.0000
pooled,stoxx,mps,0,31,0.435744,0.01276,0.01222,0.0000
pooled,stoxx,mps,0,32,0.474666,0.01267,0.01187,0.0000
pooled,stoxx,mps,0,33,0.49041,0.01270,0.01198,0.0000
pooled,stoxx,mps,0,34,0.475684,0.01277,0.01179,0.0000
pooled,stoxx,mps,0,35,0.449463,0.01316,0.01174,0.0000
pooled,stoxx,mps,0,36,0.452284,0.01336,0.01169,0.0000
pooled,stoxx,mps,0,37,0.442336,0.01391,0.01208,0.0000
pooled,stoxx,mps,0,38,0.435726,0.01426,0.01247,0.0000
pooled,stoxx,mps,0,39,0.445805,0.01477,0.01289,0.0000
pooled,stoxx,mps,0,40,0.442494,0.01544,0.01365,0.0000
pooled,stoxx,mps,0,41,0.423832,0.01637,0.01434,0.0000
pooled,stoxx,mps,0,42,0.400616,0.01695,0.01501,0.0000
pooled,stoxx,mps,0,43,0.39024,0.01774,0.01643,0.0000
pooled,stoxx,mps,0,44,0.382201,0.01845,0.01724,0.0000
pooled,stoxx,mps,0,45,0.366187,0.01921,0.01777,0.0000
pooled,stoxx,mps,0,46,0.334726,0.02014,0.01852,0.0000
pooled,stoxx,mps,0,47,0.298015,0.02103,0.01875,0.0000
pooled,stoxx,mps,0,48,0.291808,0.02186,0.01866,0.0000
pooled,stoxx,i1y,0,1,0.0084568,0.87051,0.73770,0.2827
pooled,stoxx,i1y,0,2,0.0244432,0.94168,0.83165,0.3367
pooled,stoxx,i1y,0,3,0.0370386,1.09635,1.00159,0.5013
pooled,stoxx,i1y,0,4,0.0438451,1.34412,1.22376,0.6940
pooled,stoxx,i1y,0,5,0.0474677,1.75944,1.58600,0.8733
pooled,stoxx,i1y,0,6,0.0540061,2.40523,2.20256,0.9713
pooled,stoxx,i1y,0,7,0.0583155,3.36465,3.16357,0.9993
pooled,stoxx,i1y,0,8,0.0682113,4.54179,4.36709,1.0000
pooled,stoxx,i1y,0,9,0.0830743,5.69461,5.50234,1.0000
pooled,stoxx,i1y,0,10,0.0908248,6.59818,6.36891,1.0000
pooled,stoxx,i1y,0,11,0.100372,7.31509,7.07415,1.0000
pooled,stoxx,i1y,0,12,0.105848,8.09692,7.85958,1.0000
pooled,stoxx,i1y,0,13,0.077748,9.08960,8.88476,1.0000
pooled,stoxx,i1y,0,14,0.0769064,9.61665,9.20143,1.0000
pooled,stoxx,i1y,0,15,0.088325,9.41671,9.09518,1.0000
pooled,stoxx,i1y,0,16,0.109167,8.63768,8.34207,1.0000
pooled,stoxx,i1y,0,17,0.149182,7.35381,7.18392,1.0000
pooled,stoxx,i1y,0,18,0.18695,6.15180,5.98880,1.0000
pooled,stoxx,i1y,0,19,0.220328,5.03834,4.92031,1.0000
pooled,stoxx,i1y,0,20,0.281343,4.04255,3.96215,1.0000
pooled,stoxx,i1y,0,21,0.341132,3.30981,3.21458,1.0000
pooled,stoxx,i1y,0,22,0.364882,2.88300,2.80182,1.0000
pooled,stoxx,i1y,0,23,0.381136,2.62938,2.55594,1.0000
pooled,stoxx,i1y,0,24,0.398061,2.50967,2.43862,1.0000
pooled,stoxx,i1y,0,25,0.366267,2.47535,2.43160,1.0000
pooled,stoxx,i1y,0,26,0.386535,2.47934,2.40714,1.0000
pooled,stoxx,i1y,0,27,0.402315,2.48896,2.41670,1.0000
pooled,stoxx,i1y,0,28,0.41433,2.52509,2.46846,1.0000
pooled,stoxx,i1y,0,29,0.425385,2.55020,2.47153,1.0000
pooled,stoxx,i1y,0,30,0.436437,2.53258,2.45696,0.9993
pooled,stoxx,i1y,0,31,0.435744,2.39675,2.32365,1.0000
pooled,stoxx,i1y,0,32,0.474666,2.22075,2.13330,1.0000
pooled,stoxx,i1y,0,33,0.49041,2.07517,2.02907,0.9993
pooled,stoxx,i1y,0,34,0.475684,1.96955,1.93508,0.9967
pooled,stoxx,i1y,0,35,0.449463,1.87512,1.82523,0.9927
pooled,stoxx,i1y,0,36,0.452284,1.78069,1.72430,0.9913
pooled,stoxx,i1y,0,37,0.442336,1.70305,1.62828,0.9813
pooled,stoxx,i1y,0,38,0.435726,1.60835,1.56112,0.9633
pooled,stoxx,i1y,0,39,0.445805,1.57744,1.52406,0.9520
pooled,stoxx,i1y,0,40,0.442494,1.57839,1.53939,0.9553
pooled,stoxx,i1y,0,41,0.423832,1.65912,1.62689,0.9627
pooled,stoxx,i1y,0,42,0.400616,1.73965,1.68681,0.9773
pooled,stoxx,i1y,0,43,0.39024,1.79482,1.74479,0.9893
pooled,stoxx,i1y,0,44,0.382201,1.82905,1.77594,0.9893
pooled,stoxx,i1y,0,45,0.366187,1.85918,1.79012,0.9893
pooled,stoxx,i1y,0,46,0.334726,1.83810,1.76267,0.9927
pooled,stoxx,i1y,0,47,0.298015,1.82522,1.76025,0.9840
pooled,stoxx,i1y,0,48,0.291808,1.82394,1.73812,0.9587
pooled,stoxx,ip,0,1,0.0084568,0.79376,0.72000,0.2320
pooled,stoxx,ip,0,2,0.0244432,0.80366,0.73924,0.2293
pooled,stoxx,ip,0,3,0.0370386,0.88453,0.81572,0.3173
