scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,i1y,i1y,1,0.00862956,0.56726,0.30802,0.1467
block,i1y,i1y,2,0.0220223,0.87201,0.53329,0.2807
block,i1y,i1y,3,0.0436612,1.78758,1.51782,0.7487
block,i1y,i1y,4,0.0728135,2.08081,1.85761,0.7640
block,i1y,i1y,5,0.101609,2.46025,2.29374,0.8967
block,i1y,i1y,6,0.118936,2.29843,2.15223,0.8287
block,i1y,i1y,7,0.121544,2.93619,2.77721,0.9000
block,i1y,i1y,8,0.128668,2.99983,2.83697,0.8633
block,i1y,i1y,9,0.144732,2.74485,2.54563,0.8633
block,i1y,i1y,10,0.162013,2.32719,1.92561,0.7267
block,i1y,i1y,11,0.180086,2.10003,1.84272,0.7707
block,i1y,i1y,12,0.206681,1.96504,1.71113,0.7980
block,i1y,i1y,13,0.223987,1.86637,1.63863,0.7693
block,i1y,i1y,14,0.233894,1.77882,1.53435,0.7333
block,i1y,i1y,15,0.234416,1.54399,1.32581,0.6893
block,i1y,i1y,16,0.248788,1.59272,1.34482,0.6813
block,i1y,i1y,17,0.271714,1.32098,1.11480,0.5780
block,i1y,i1y,18,0.298773,1.29226,1.13021,0.5947
block,i1y,i1y,19,0.32979,1.34066,1.18685,0.6420
block,i1y,i1y,20,0.358453,1.35712,1.16375,0.6287
block,i1y,i1y,21,0.393495,1.20620,1.06547,0.5547
block,i1y,i1y,22,0.428388,1.42596,1.25083,0.6840
block,i1y,i1y,23,0.457251,1.38872,1.20878,0.6773
block,i1y,i1y,24,0.496425,1.45529,1.28591,0.7047
block,i1y,i1y,25,0.531414,1.40256,1.27811,0.7147
block,i1y,i1y,26,0.566228,1.54243,1.39732,0.7853
block,i1y,i1y,27,0.600677,1.53677,1.37870,0.7713
block,i1y,i1y,28,0.627556,1.52699,1.35727,0.7927
block,i1y,i1y,29,0.645335,1.66894,1.45616,0.8453
block,i1y,i1y,30,0.650186,1.63845,1.48356,0.8473
block,i1y,i1y,31,0.64949,1.73701,1.53657,0.8793
block,i1y,i1y,32,0.646261,1.95399,1.71389,0.9287
block,i1y,i1y,33,0.65002,1.97846,1.76838,0.9387
block,i1y,i1y,34,0.664176,2.05004,1.84617,0.9573
block,i1y,i1y,35,0.667677,2.35701,2.15347,0.9773
block,i1y,i1y,36,0.676887,2.60897,2.37039,0.9833
block,i1y,i1y,37,0.687864,2.57383,2.34621,0.9907
block,i1y,i1y,38,0.692945,2.94298,2.72913,0.9973
block,i1y,i1y,39,0.689474,3.04679,2.77396,0.9940
block,i1y,i1y,40,0.68469,2.95267,2.66712,0.9893
block,i1y,i1y,41,0.681748,3.06454,2.74147,0.9887
block,i1y,i1y,42,0.67626,2.90409,2.59454,0.9873
block,i1y,i1y,43,0.667201,2.61206,2.30398,0.9800
block,i1y,i1y,44,0.665783,2.50641,2.21294,0.9820
block,i1y,i1y,45,0.6774,2.32018,2.08514,0.9813
block,i1y,i1y,46,0.690991,2.17497,1.96618,0.9720
block,i1y,i1y,47,0.696869,2.44742,2.21130,0.9887
block,i1y,i1y,48,0.708651,2.27035,2.08747,0.9840
block,i1y,ip,1,0.00862956,0.63158,0.46835,0.1960
block,i1y,ip,2,0.0220223,0.62430,0.45764,0.1993
block,i1y,ip,3,0.0436612,0.64728,0.50060,0.2020
block,i1y,ip,4,0.0728135,0.64141,0.43313,0.2213
block,i1y,ip,5,0.101609,0.54639,0.42320,0.1333
block,i1y,ip,6,0.118936,0.31383,0.22085,0.0420
block,i1y,ip,7,0.121544,0.53707,0.40491,0.1473
block,i1y,ip,8,0.128668,0.46036,0.32596,0.0927
block,i1y,ip,9,0.144732,0.70007,0.52020,0.2193
block,i1y,ip,10,0.162013,0.63264,0.46134,0.1780
block,i1y,ip,11,0.180086,0.55604,0.37604,0.1720
block,i1y,ip,12,0.206681,0.51495,0.36699,0.1347
block,i1y,ip,13,0.223987,0.33269,0.22365,0.0447
block,i1y,ip,14,0.233894,0.58891,0.42181,0.1840
block,i1y,ip,15,0.234416,0.59692,0.50173,0.1700
block,i1y,ip,16,0.248788,0.41649,0.32185,0.0640
block,i1y,ip,17,0.271714,0.62900,0.49186,0.1860
block,i1y,ip,18,0.298773,0.48506,0.31123,0.1200
block,i1y,ip,19,0.32979,0.46375,0.34943,0.1113
block,i1y,ip,20,0.358453,0.67286,0.51558,0.2213
block,i1y,ip,21,0.393495,0.56119,0.36077,0.1933
block,i1y,ip,22,0.428388,0.93737,0.77887,0.3600
block,i1y,ip,23,0.457251,0.94081,0.80989,0.3893
block,i1y,ip,24,0.496425,1.30540,1.19294,0.6287
block,i1y,ip,25,0.531414,1.30397,1.20356,0.6360
block,i1y,ip,26,0.566228,1.32798,1.30001,0.6740
block,i1y,ip,27,0.600677,1.43669,1.35199,0.7847
block,i1y,ip,28,0.627556,1.48462,1.39700,0.7993
block,i1y,ip,29,0.645335,1.52564,1.42350,0.8347
block,i1y,ip,30,0.650186,1.59069,1.49692,0.8967
block,i1y,ip,31,0.64949,1.60838,1.51794,0.8780
block,i1y,ip,32,0.646261,1.62638,1.50819,0.8900
block,i1y,ip,33,0.65002,1.58265,1.46918,0.8767
block,i1y,ip,34,0.664176,1.60964,1.49624,0.8827
block,i1y,ip,35,0.667677,1.57136,1.47734,0.8493
block,i1y,ip,36,0.676887,1.69125,1.58273,0.9113
block,i1y,ip,37,0.687864,1.70545,1.58418,0.9260
block,i1y,ip,38,0.692945,1.71099,1.59591,0.9347
block,i1y,ip,39,0.689474,1.77190,1.65558,0.9380
block,i1y,ip,40,0.68469,2.01142,1.91111,0.9800
block,i1y,ip,41,0.681748,1.92127,1.82571,0.9747
block,i1y,ip,42,0.67626,1.99867,1.91033,0.9807
block,i1y,ip,43,0.667201,1.98242,1.88076,0.9853
block,i1y,ip,44,0.665783,2.05102,1.96709,0.9940
block,i1y,ip,45,0.6774,1.99303,1.90234,0.9913
block,i1y,ip,46,0.690991,1.90833,1.82968,0.9847
block,i1y,ip,47,0.696869,1.80385,1.71787,0.9820
block,i1y,ip,48,0.708651,1.76183,1.67327,0.9667
block,i1y,hicp_yoy,1,0.00862956,0.73942,0.52138,0.2220
block,i1y,hicp_yoy,2,0.0220223,0.64987,0.45601,0.1940
block,i1y,hicp_yoy,3,0.0436612,0.51135,0.38634,0.1340
block,i1y,hicp_yoy,4,0.0728135,0.50961,0.35940,0.1300
block,i1y,hicp_yoy,5,0.101609,0.41439,0.25490,0.1067
block,i1y,hicp_yoy,6,0.118936,0.35559,0.24798,0.0540
block,i1y,hicp_yoy,7,0.121544,0.53092,0.38456,0.1433
block,i1y,hicp_yoy,8,0.128668,0.71917,0.58563,0.2493
block,i1y,hicp_yoy,9,0.144732,0.57882,0.46442,0.1673
block,i1y,hicp_yoy,10,0.162013,0.97112,0.87333,0.4060
block,i1y,hicp_yoy,11,0.180086,0.71627,0.57684,0.2687
block,i1y,hicp_yoy,12,0.206681,0.91132,0.80815,0.3773
block,i1y,hicp_yoy,13,0.223987,1.00432,0.87460,0.4260
block,i1y,hicp_yoy,14,0.233894,0.98079,0.90322,0.4300
block,i1y,hicp_yoy,15,0.234416,0.88637,0.79518,0.3653
block,i1y,hicp_yoy,16,0.248788,0.77752,0.68388,0.2713
block,i1y,hicp_yoy,17,0.271714,0.57396,0.49115,0.1780
block,i1y,hicp_yoy,18,0.298773,0.75271,0.67086,0.2460
block,i1y,hicp_yoy,19,0.32979,0.57844,0.50848,0.1307
block,i1y,hicp_yoy,20,0.358453,0.47959,0.43324,0.0920
block,i1y,hicp_yoy,21,0.393495,0.50948,0.44032,0.1020
block,i1y,hicp_yoy,22,0.428388,0.49991,0.46127,0.0847
block,i1y,hicp_yoy,23,0.457251,0.48038,0.40356,0.0833
block,i1y,hicp_yoy,24,0.496425,0.32660,0.27331,0.0273
block,i1y,hicp_yoy,25,0.531414,0.45595,0.39412,0.0527
block,i1y,hicp_yoy,26,0.566228,0.43580,0.38597,0.0480
block,i1y,hicp_yoy,27,0.600677,0.33482,0.28447,0.0160
block,i1y,hicp_yoy,28,0.627556,0.31954,0.26189,0.0173
block,i1y,hicp_yoy,29,0.645335,0.26482,0.20814,0.0113
block,i1y,hicp_yoy,30,0.650186,0.24119,0.19752,0.0093
block,i1y,hicp_yoy,31,0.64949,0.28690,0.25075,0.0127
block,i1y,hicp_yoy,32,0.646261,0.32994,0.27713,0.0260
block,i1y,hicp_yoy,33,0.65002,0.30782,0.22527,0.0260
block,i1y,hicp_yoy,34,0.664176,0.42501,0.37551,0.0573
block,i1y,hicp_yoy,35,0.667677,0.45236,0.42391,0.0447
block,i1y,hicp_yoy,36,0.676887,0.55244,0.50993,0.0887
block,i1y,hicp_yoy,37,0.687864,0.58594,0.53645,0.1073
block,i1y,hicp_yoy,38,0.692945,0.60298,0.55599,0.1120
block,i1y,hicp_yoy,39,0.689474,0.68867,0.66253,0.1520
block,i1y,hicp_yoy,40,0.68469,0.78576,0.74969,0.2233
block,i1y,hicp_yoy,41,0.681748,0.78099,0.73614,0.2227
block,i1y,hicp_yoy,42,0.67626,0.85384,0.80924,0.3013
block,i1y,hicp_yoy,43,0.667201,0.82639,0.78156,0.2693
block,i1y,hicp_yoy,44,0.665783,0.87099,0.82571,0.3093
block,i1y,hicp_yoy,45,0.6774,0.85062,0.80428,0.2940
block,i1y,hicp_yoy,46,0.690991,0.86762,0.81821,0.2920
block,i1y,hicp_yoy,47,0.696869,0.79897,0.74955,0.2213
block,i1y,hicp_yoy,48,0.708651,0.79980,0.74469,0.2160
block,i1y,stoxx,1,0.00862956,1.03806,0.83582,0.4140
block,i1y,stoxx,2,0.0220223,1.17525,0.96011,0.4793
block,i1y,stoxx,3,0.0436612,1.34093,1.20588,0.6200
block,i1y,stoxx,4,0.0728135,1.23124,1.12530,0.5813
block,i1y,stoxx,5,0.101609,1.25446,1.13512,0.6067
block,i1y,stoxx,6,0.118936,1.16502,1.00859,0.5087
block,i1y,stoxx,7,0.121544,1.32840,1.23071,0.6473
block,i1y,stoxx,8,0.128668,1.34000,1.20999,0.6393
block,i1y,stoxx,9,0.144732,1.41275,1.30990,0.6820
block,i1y,stoxx,10,0.162013,1.24611,1.12330,0.5853
block,i1y,stoxx,11,0.180086,1.27295,1.14745,0.5973
block,i1y,stoxx,12,0.206681,1.11731,1.00508,0.5040
block,i1y,stoxx,13,0.223987,1.08024,0.95696,0.4720
block,i1y,stoxx,14,0.233894,0.94425,0.83095,0.3960
block,i1y,stoxx,15,0.234416,1.07612,0.94742,0.4587
block,i1y,stoxx,16,0.248788,0.99554,0.89983,0.4360
block,i1y,stoxx,17,0.271714,0.99962,0.89912,0.4193
block,i1y,stoxx,18,0.298773,0.97981,0.87857,0.4133
block,i1y,stoxx,19,0.32979,0.80849,0.74774,0.3007
block,i1y,stoxx,20,0.358453,0.76705,0.68381,0.2407
block,i1y,stoxx,21,0.393495,0.66329,0.58746,0.1840
block,i1y,stoxx,22,0.428388,0.66351,0.59938,0.1687
block,i1y,stoxx,23,0.457251,0.71992,0.64168,0.2207
block,i1y,stoxx,24,0.496425,0.48715,0.39593,0.1093
block,i1y,stoxx,25,0.531414,0.50397,0.42759,0.1200
block,i1y,stoxx,26,0.566228,0.65989,0.58525,0.1793
block,i1y,stoxx,27,0.600677,0.55356,0.46095,0.1160
block,i1y,stoxx,28,0.627556,0.46709,0.39337,0.0667
block,i1y,stoxx,29,0.645335,0.51226,0.45992,0.1020
block,i1y,stoxx,30,0.650186,0.60963,0.53044,0.1333
block,i1y,stoxx,31,0.64949,0.45411,0.39556,0.0733
block,i1y,stoxx,32,0.646261,0.49132,0.40652,0.1073
block,i1y,stoxx,33,0.65002,0.40722,0.32596,0.0573
block,i1y,stoxx,34,0.664176,0.40373,0.31989,0.0693
block,i1y,stoxx,35,0.667677,0.45823,0.37992,0.0727
block,i1y,stoxx,36,0.676887,0.47018,0.35088,0.1060
block,i1y,stoxx,37,0.687864,0.43765,0.38306,0.0607
block,i1y,stoxx,38,0.692945,0.44177,0.37197,0.0667
block,i1y,stoxx,39,0.689474,0.59845,0.54407,0.1420
block,i1y,stoxx,40,0.68469,0.77516,0.70924,0.2200
block,i1y,stoxx,41,0.681748,0.69390,0.64649,0.1933
block,i1y,stoxx,42,0.67626,0.82255,0.78672,0.2860
block,i1y,stoxx,43,0.667201,0.91120,0.83940,0.3500
block,i1y,stoxx,44,0.665783,1.02604,0.97941,0.4813
block,i1y,stoxx,45,0.6774,1.12330,1.05307,0.5567
block,i1y,stoxx,46,0.690991,1.11314,1.04164,0.5467
block,i1y,stoxx,47,0.696869,1.22497,1.13656,0.6460
block,i1y,stoxx,48,0.708651,1.25334,1.18365,0.6747
block,ip,i1y,1,0.00862956,0.39522,0.27548,0.0573
block,ip,i1y,2,0.0220223,0.45918,0.29509,0.1213
block,ip,i1y,3,0.0436612,1.87524,1.54066,0.6780
block,ip,i1y,4,0.0728135,2.56340,2.38454,0.8767
block,ip,i1y,5,0.101609,2.72193,2.51679,0.9320
block,ip,i1y,6,0.118936,2.94482,2.77988,0.9727
block,ip,i1y,7,0.121544,3.00297,2.77020,0.9447
block,ip,i1y,8,0.128668,2.85275,2.59327,0.8680
block,ip,i1y,9,0.144732,2.74426,2.48714,0.8953
block,ip,i1y,10,0.162013,2.26784,2.04745,0.8620
block,ip,i1y,11,0.180086,2.03651,1.76560,0.7920
block,ip,i1y,12,0.206681,2.18753,1.89820,0.8740
block,ip,i1y,13,0.223987,1.85840,1.65047,0.8287
block,ip,i1y,14,0.233894,2.00544,1.75232,0.8373
block,ip,i1y,15,0.234416,2.01003,1.76495,0.8607
block,ip,i1y,16,0.248788,1.90402,1.69229,0.8440
block,ip,i1y,17,0.271714,1.81296,1.59717,0.8420
block,ip,i1y,18,0.298773,1.85243,1.56375,0.8173
block,ip,i1y,19,0.32979,1.92313,1.72281,0.8693
block,ip,i1y,20,0.358453,2.21328,1.96335,0.8973
block,ip,i1y,21,0.393495,2.12316,1.86172,0.9060
block,ip,i1y,22,0.428388,2.05152,1.85854,0.9353
block,ip,i1y,23,0.457251,2.16337,1.88922,0.9607
block,ip,i1y,24,0.496425,1.93866,1.74061,0.9233
block,ip,i1y,25,0.531414,1.94152,1.75448,0.9313
block,ip,i1y,26,0.566228,1.93016,1.70638,0.9240
block,ip,i1y,27,0.600677,1.75781,1.59070,0.8933
block,ip,i1y,28,0.627556,1.81539,1.63628,0.8767
block,ip,i1y,29,0.645335,1.87710,1.65267,0.8867
block,ip,i1y,30,0.650186,2.12510,1.82365,0.9067
block,ip,i1y,31,0.64949,2.21702,1.97665,0.9387
block,ip,i1y,32,0.646261,2.45967,2.23958,0.9587
block,ip,i1y,33,0.65002,2.32553,2.13974,0.9513
block,ip,i1y,34,0.664176,2.21695,2.00319,0.9180
block,ip,i1y,35,0.667677,2.02990,1.79394,0.8633
block,ip,i1y,36,0.676887,1.77459,1.52876,0.8060
block,ip,i1y,37,0.687864,1.64104,1.34539,0.7240
block,ip,i1y,38,0.692945,1.25252,1.08085,0.5633
block,ip,i1y,39,0.689474,1.07021,0.93767,0.4573
block,ip,i1y,40,0.68469,0.84114,0.70445,0.2720
block,ip,i1y,41,0.681748,0.73682,0.64249,0.2180
block,ip,i1y,42,0.67626,0.57872,0.47211,0.1467
block,ip,i1y,43,0.667201,0.76113,0.64387,0.2447
block,ip,i1y,44,0.665783,0.68201,0.51448,0.2260
block,ip,i1y,45,0.6774,0.86732,0.70992,0.3147
block,ip,i1y,46,0.690991,0.80982,0.68782,0.2767
block,ip,i1y,47,0.696869,0.79220,0.64600,0.2627
block,ip,i1y,48,0.708651,0.69839,0.58992,0.1647
block,ip,ip,1,0.00862956,0.57915,0.36500,0.1547
block,ip,ip,2,0.0220223,0.64959,0.47475,0.1773
block,ip,ip,3,0.0436612,0.40900,0.29778,0.0887
block,ip,ip,4,0.0728135,0.44775,0.29780,0.1033
block,ip,ip,5,0.101609,0.53342,0.38793,0.1387
block,ip,ip,6,0.118936,0.43268,0.30101,0.0993
block,ip,ip,7,0.121544,0.64172,0.43812,0.1740
block,ip,ip,8,0.128668,0.58786,0.46272,0.1580
block,ip,ip,9,0.144732,0.49161,0.30176,0.1500
block,ip,ip,10,0.162013,0.56424,0.43608,0.1507
block,ip,ip,11,0.180086,0.76509,0.63594,0.2893
block,ip,ip,12,0.206681,0.75547,0.55685,0.2580
block,ip,ip,13,0.223987,0.72101,0.57821,0.2593
block,ip,ip,14,0.233894,0.88825,0.67773,0.3173
block,ip,ip,15,0.234416,0.90867,0.69908,0.3293
block,ip,ip,16,0.248788,1.03729,0.82402,0.3940
block,ip,ip,17,0.271714,0.89422,0.65274,0.3313
block,ip,ip,18,0.298773,1.08542,0.88444,0.4520
block,ip,ip,19,0.32979,1.57186,1.46126,0.6913
block,ip,ip,20,0.358453,1.91796,1.79943,0.8013
block,ip,ip,21,0.393495,1.91269,1.77547,0.8267
block,ip,ip,22,0.428388,2.13554,2.00719,0.9440
block,ip,ip,23,0.457251,2.37818,2.27247,0.9473
block,ip,ip,24,0.496425,2.44900,2.29703,0.9760
block,ip,ip,25,0.531414,2.47538,2.35442,0.9887
block,ip,ip,26,0.566228,2.42818,2.31646,0.9880
block,ip,ip,27,0.600677,2.29411,2.20539,0.9853
block,ip,ip,28,0.627556,2.09834,2.02314,0.9780
block,ip,ip,29,0.645335,1.99200,1.87154,0.9513
block,ip,ip,30,0.650186,1.80825,1.69656,0.9067
block,ip,ip,31,0.64949,1.60008,1.51279,0.8633
block,ip,ip,32,0.646261,1.56391,1.44628,0.8373
block,ip,ip,33,0.65002,1.42314,1.33672,0.7940
block,ip,ip,34,0.664176,1.48055,1.38839,0.8240
block,ip,ip,35,0.667677,1.42527,1.34107,0.7920
block,ip,ip,36,0.676887,1.35657,1.27999,0.7527
block,ip,ip,37,0.687864,1.34822,1.26081,0.7313
block,ip,ip,38,0.692945,1.36322,1.28725,0.7587
block,ip,ip,39,0.689474,1.33787,1.25765,0.7420
block,ip,ip,40,0.68469,1.34829,1.27153,0.7553
block,ip,ip,41,0.681748,1.30308,1.22076,0.7060
block,ip,ip,42,0.67626,1.36010,1.28014,0.7600
block,ip,ip,43,0.667201,1.20870,1.12897,0.6253
block,ip,ip,44,0.665783,1.22988,1.13673,0.6313
block,ip,ip,45,0.6774,1.16082,1.08799,0.5800
block,ip,ip,46,0.690991,1.05893,0.99148,0.4913
block,ip,ip,47,0.696869,0.96181,0.88244,0.4133
block,ip,ip,48,0.708651,0.84265,0.77840,0.3167
block,ip,hicp_yoy,1,0.00862956,0.63429,0.48412,0.1680
block,ip,hicp_yoy,2,0.0220223,0.57124,0.44327,0.1453
block,ip,hicp_yoy,3,0.0436612,0.58045,0.40036,0.1813
block,ip,hicp_yoy,4,0.0728135,0.48939,0.35704,0.1047
block,ip,hicp_yoy,5,0.101609,0.54252,0.37738,0.1360
block,ip,hicp_yoy,6,0.118936,0.58616,0.45698,0.1580
block,ip,hicp_yoy,7,0.121544,0.51593,0.40331,0.1260
block,ip,hicp_yoy,8,0.128668,0.77765,0.65191,0.2833
block,ip,hicp_yoy,9,0.144732,0.76651,0.61149,0.2553
block,ip,hicp_yoy,10,0.162013,0.96544,0.82076,0.3813
block,ip,hicp_yoy,11,0.180086,0.82966,0.72335,0.3253
block,ip,hicp_yoy,12,0.206681,0.96858,0.90175,0.4380
block,ip,hicp_yoy,13,0.223987,0.82444,0.73790,0.3633
block,ip,hicp_yoy,14,0.233894,0.62632,0.55034,0.2213
block,ip,hicp_yoy,15,0.234416,0.66978,0.52828,0.2447
block,ip,hicp_yoy,16,0.248788,0.61076,0.51314,0.1647
block,ip,hicp_yoy,17,0.271714,0.59822,0.50266,0.1707
block,ip,hicp_yoy,18,0.298773,0.51610,0.42539,0.0987
block,ip,hicp_yoy,19,0.32979,0.29018,0.19708,0.0373
block,ip,hicp_yoy,20,0.358453,0.42572,0.34236,0.0700
block,ip,hicp_yoy,21,0.393495,0.29181,0.20531,0.0273
block,ip,hicp_yoy,22,0.428388,0.34846,0.25898,0.0507
block,ip,hicp_yoy,23,0.457251,0.54554,0.49699,0.1167
block,ip,hicp_yoy,24,0.496425,0.61287,0.55802,0.1627
block,ip,hicp_yoy,25,0.531414,0.77859,0.74461,0.2380
block,ip,hicp_yoy,26,0.566228,0.87880,0.83113,0.3293
block,ip,hicp_yoy,27,0.600677,0.91543,0.85247,0.3473
block,ip,hicp_yoy,28,0.627556,0.80278,0.76223,0.2767
block,ip,hicp_yoy,29,0.645335,0.75410,0.70324,0.2040
block,ip,hicp_yoy,30,0.650186,0.64658,0.60931,0.1600
block,ip,hicp_yoy,31,0.64949,0.46126,0.40706,0.0693
block,ip,hicp_yoy,32,0.646261,0.42370,0.37483,0.0367
block,ip,hicp_yoy,33,0.65002,0.44366,0.38322,0.0420
block,ip,hicp_yoy,34,0.664176,0.53528,0.48223,0.0747
block,ip,hicp_yoy,35,0.667677,0.53280,0.47620,0.0673
block,ip,hicp_yoy,36,0.676887,0.46570,0.41331,0.0460
block,ip,hicp_yoy,37,0.687864,0.49415,0.45229,0.0393
block,ip,hicp_yoy,38,0.692945,0.54351,0.50526,0.0533
block,ip,hicp_yoy,39,0.689474,0.51841,0.49322,0.0333
block,ip,hicp_yoy,40,0.68469,0.57325,0.53352,0.0660
block,ip,hicp_yoy,41,0.681748,0.54234,0.49748,0.0473
block,ip,hicp_yoy,42,0.67626,0.61465,0.56609,0.0807
block,ip,hicp_yoy,43,0.667201,0.61561,0.56713,0.0907
block,ip,hicp_yoy,44,0.665783,0.57709,0.52706,0.0807
block,ip,hicp_yoy,45,0.6774,0.58506,0.53246,0.0713
block,ip,hicp_yoy,46,0.690991,0.50155,0.45994,0.0480
block,ip,hicp_yoy,47,0.696869,0.43860,0.40880,0.0527
block,ip,hicp_yoy,48,0.708651,0.42259,0.38798,0.0333
block,ip,stoxx,1,0.00862956,0.55038,0.43872,0.1560
block,ip,stoxx,2,0.0220223,0.80366,0.67809,0.2860
block,ip,stoxx,3,0.0436612,0.88791,0.73740,0.3300
block,ip,stoxx,4,0.0728135,0.64933,0.50561,0.2513
block,ip,stoxx,5,0.101609,0.79876,0.72208,0.2780
block,ip,stoxx,6,0.118936,0.93893,0.83173,0.3860
block,ip,stoxx,7,0.121544,0.95346,0.87068,0.4153
block,ip,stoxx,8,0.128668,1.03806,0.90232,0.4367
block,ip,stoxx,9,0.144732,0.99513,0.88959,0.4360
block,ip,stoxx,10,0.162013,0.70153,0.54815,0.2460
block,ip,stoxx,11,0.180086,0.90839,0.80526,0.3587
block,ip,stoxx,12,0.206681,0.68212,0.55586,0.2293
block,ip,stoxx,13,0.223987,0.79560,0.69678,0.2567
block,ip,stoxx,14,0.233894,0.73277,0.57414,0.2527
block,ip,stoxx,15,0.234416,0.72793,0.62583,0.2227
block,ip,stoxx,16,0.248788,0.77368,0.59267,0.2720
block,ip,stoxx,17,0.271714,0.67383,0.56116,0.1713
block,ip,stoxx,18,0.298773,0.79146,0.72001,0.2813
block,ip,stoxx,19,0.32979,0.74476,0.67828,0.2380
block,ip,stoxx,20,0.358453,0.66626,0.57991,0.2140
block,ip,stoxx,21,0.393495,0.75378,0.67736,0.2187
block,ip,stoxx,22,0.428388,0.69838,0.62674,0.1940
block,ip,stoxx,23,0.457251,0.66440,0.57781,0.1913
block,ip,stoxx,24,0.496425,0.68497,0.61089,0.1880
block,ip,stoxx,25,0.531414,0.67648,0.62276,0.1980
block,ip,stoxx,26,0.566228,0.63420,0.57531,0.1587
block,ip,stoxx,27,0.600677,0.61580,0.54168,0.1553
block,ip,stoxx,28,0.627556,0.46838,0.37502,0.0760
block,ip,stoxx,29,0.645335,0.40127,0.32293,0.0567
block,ip,stoxx,30,0.650186,0.42952,0.34486,0.0740
block,ip,stoxx,31,0.64949,0.41745,0.34028,0.0553
block,ip,stoxx,32,0.646261,0.45244,0.38675,0.0807
block,ip,stoxx,33,0.65002,0.38826,0.32150,0.0420
block,ip,stoxx,34,0.664176,0.63661,0.54426,0.1493
block,ip,stoxx,35,0.667677,0.64913,0.59045,0.1900
block,ip,stoxx,36,0.676887,0.74525,0.67579,0.2220
block,ip,stoxx,37,0.687864,0.69523,0.65422,0.1980
block,ip,stoxx,38,0.692945,0.87244,0.82593,0.3153
block,ip,stoxx,39,0.689474,0.94975,0.87725,0.3860
block,ip,stoxx,40,0.68469,1.08132,1.01925,0.5280
block,ip,stoxx,41,0.681748,1.08569,1.03332,0.5333
block,ip,stoxx,42,0.67626,1.20243,1.13892,0.6287
block,ip,stoxx,43,0.667201,1.16601,1.08716,0.5873
block,ip,stoxx,44,0.665783,1.13686,1.07446,0.5673
block,ip,stoxx,45,0.6774,1.10689,1.03775,0.5313
block,ip,stoxx,46,0.690991,0.95579,0.89737,0.4020
block,ip,stoxx,47,0.696869,0.81376,0.76072,0.3007
block,ip,stoxx,48,0.708651,0.72396,0.65234,0.2113
block,hicp_yoy,i1y,1,0.00862956,0.26970,0.16254,0.0340
block,hicp_yoy,i1y,2,0.0220223,0.40899,0.29128,0.0747
block,hicp_yoy,i1y,3,0.0436612,0.39186,0.28307,0.0733
block,hicp_yoy,i1y,4,0.0728135,0.33606,0.23977,0.0473
block,hicp_yoy,i1y,5,0.101609,0.31379,0.19464,0.0433
block,hicp_yoy,i1y,6,0.118936,0.51186,0.40792,0.1047
block,hicp_yoy,i1y,7,0.121544,0.55795,0.42398,0.1373
block,hicp_yoy,i1y,8,0.128668,0.70110,0.50348,0.2087
block,hicp_yoy,i1y,9,0.144732,0.62280,0.50546,0.1760
block,hicp_yoy,i1y,10,0.162013,0.62256,0.46404,0.1753
block,hicp_yoy,i1y,11,0.180086,0.76886,0.58637,0.2427
block,hicp_yoy,i1y,12,0.206681,0.98558,0.75320,0.3500
block,hicp_yoy,i1y,13,0.223987,0.86697,0.65517,0.3033
block,hicp_yoy,i1y,14,0.233894,0.69339,0.60614,0.2380
block,hicp_yoy,i1y,15,0.234416,0.60944,0.52344,0.1700
block,hicp_yoy,i1y,16,0.248788,0.82467,0.62290,0.2847
block,hicp_yoy,i1y,17,0.271714,0.66345,0.51447,0.2280
block,hicp_yoy,i1y,18,0.298773,0.74066,0.59565,0.2280
block,hicp_yoy,i1y,19,0.32979,0.77076,0.64657,0.2613
block,hicp_yoy,i1y,20,0.358453,0.77413,0.61609,0.2307
block,hicp_yoy,i1y,21,0.393495,0.66034,0.50355,0.1967
block,hicp_yoy,i1y,22,0.428388,0.82008,0.64429,0.2600
block,hicp_yoy,i1y,23,0.457251,0.75196,0.63936,0.2360
block,hicp_yoy,i1y,24,0.496425,0.72761,0.61611,0.2180
block,hicp_yoy,i1y,25,0.531414,0.91848,0.79195,0.3453
block,hicp_yoy,i1y,26,0.566228,1.01583,0.86571,0.4007
block,hicp_yoy,i1y,27,0.600677,1.13004,0.93016,0.4373
block,hicp_yoy,i1y,28,0.627556,1.49665,1.20614,0.6453
block,hicp_yoy,i1y,29,0.645335,1.91975,1.54095,0.7187
block,hicp_yoy,i1y,30,0.650186,2.61402,2.39680,0.8520
block,hicp_yoy,i1y,31,0.64949,2.97446,2.76275,0.9173
block,hicp_yoy,i1y,32,0.646261,3.60285,3.33163,0.9647
block,hicp_yoy,i1y,33,0.65002,3.96996,3.71477,0.9707
block,hicp_yoy,i1y,34,0.664176,3.54983,3.20470,0.9687
block,hicp_yoy,i1y,35,0.667677,4.13133,3.89679,0.9900
block,hicp_yoy,i1y,36,0.676887,3.96636,3.78378,0.9800
block,hicp_yoy,i1y,37,0.687864,4.16329,4.04525,0.9673
block,hicp_yoy,i1y,38,0.692945,4.20791,3.89711,0.9360
block,hicp_yoy,i1y,39,0.689474,2.13888,1.63436,0.6773
block,hicp_yoy,i1y,40,0.68469,0.94838,0.74340,0.3560
