scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,hicp_sa,ois1m,35,1.02158,1.66638,1.56557,0.9260
block,hicp_sa,ois1m,36,1.02047,1.59367,1.50733,0.9107
block,hicp_sa,ois1m,37,1.0155,1.63873,1.52807,0.9313
block,hicp_sa,ois1m,38,1.00603,1.75696,1.63103,0.9527
block,hicp_sa,ois1m,39,1.00461,1.72291,1.62905,0.9120
block,hicp_sa,ois1m,40,1.00712,1.73798,1.63401,0.9460
block,hicp_sa,ois1m,41,1.00252,1.71899,1.60858,0.9220
block,hicp_sa,ois1m,42,0.983313,1.73508,1.61852,0.9387
block,hicp_sa,ois1m,43,0.962513,1.78759,1.69079,0.9573
block,hicp_sa,ois1m,44,0.946699,1.79915,1.67882,0.9440
block,hicp_sa,ois1m,45,0.929087,1.82213,1.73280,0.9500
block,hicp_sa,ois1m,46,0.928095,1.97269,1.87024,0.9773
block,hicp_sa,ois1m,47,0.935709,1.99152,1.84819,0.9720
block,hicp_sa,ois1m,48,0.933823,2.19564,2.05371,0.9840
block,hicp_sa,ip,1,0.0100339,0.66589,0.52942,0.2007
block,hicp_sa,ip,2,0.0298578,0.43191,0.32896,0.0720
block,hicp_sa,ip,3,0.0575613,0.56761,0.41391,0.1640
block,hicp_sa,ip,4,0.0899987,0.51170,0.38421,0.1227
block,hicp_sa,ip,5,0.128567,0.55437,0.48380,0.1040
block,hicp_sa,ip,6,0.170681,0.62301,0.56498,0.1607
block,hicp_sa,ip,7,0.213569,0.77453,0.68170,0.2533
block,hicp_sa,ip,8,0.263776,0.86415,0.74803,0.3007
block,hicp_sa,ip,9,0.328634,0.98280,0.88896,0.4000
block,hicp_sa,ip,10,0.397243,1.14285,1.08000,0.5520
block,hicp_sa,ip,11,0.457249,1.41474,1.35850,0.7793
block,hicp_sa,ip,12,0.529785,1.47529,1.40044,0.8333
block,hicp_sa,ip,13,0.589118,1.54357,1.46065,0.8780
block,hicp_sa,ip,14,0.634171,1.73239,1.66870,0.9367
block,hicp_sa,ip,15,0.66639,1.83233,1.74362,0.9667
block,hicp_sa,ip,16,0.687694,1.90031,1.82730,0.9753
block,hicp_sa,ip,17,0.713986,1.94824,1.85613,0.9860
block,hicp_sa,ip,18,0.739232,1.96331,1.87503,0.9900
block,hicp_sa,ip,19,0.769636,2.08511,1.99873,0.9947
block,hicp_sa,ip,20,0.801549,2.16817,2.06820,0.9987
block,hicp_sa,ip,21,0.841041,2.23102,2.11354,0.9953
block,hicp_sa,ip,22,0.873976,2.17756,2.09246,0.9987
block,hicp_sa,ip,23,0.898861,2.11270,2.02722,0.9933
block,hicp_sa,ip,24,0.915972,2.04110,1.97564,0.9927
block,hicp_sa,ip,25,0.922666,2.11998,2.03164,0.9973
block,hicp_sa,ip,26,0.926929,2.17846,2.09068,0.9973
block,hicp_sa,ip,27,0.949036,2.27125,2.15424,0.9993
block,hicp_sa,ip,28,0.964508,2.28443,2.18655,0.9987
block,hicp_sa,ip,29,0.964549,2.37774,2.26165,0.9993
block,hicp_sa,ip,30,0.973106,2.42785,2.31483,1.0000
block,hicp_sa,ip,31,0.986442,2.40163,2.32255,1.0000
block,hicp_sa,ip,32,0.996999,2.45074,2.34444,1.0000
block,hicp_sa,ip,33,1.01172,2.34481,2.24512,1.0000
block,hicp_sa,ip,34,1.02053,2.32976,2.23631,0.9980
block,hicp_sa,ip,35,1.02158,2.38126,2.28531,0.9993
block,hicp_sa,ip,36,1.02047,2.41865,2.32469,1.0000
block,hicp_sa,ip,37,1.0155,2.36488,2.27765,0.9980
block,hicp_sa,ip,38,1.00603,2.18441,2.07677,0.9953
block,hicp_sa,ip,39,1.00461,1.98055,1.90298,0.9920
block,hicp_sa,ip,40,1.00712,1.93425,1.87491,0.9900
block,hicp_sa,ip,41,1.00252,1.89208,1.81660,0.9753
block,hicp_sa,ip,42,0.983313,1.77765,1.72155,0.9613
block,hicp_sa,ip,43,0.962513,1.83868,1.78032,0.9673
block,hicp_sa,ip,44,0.946699,1.78166,1.70104,0.9413
block,hicp_sa,ip,45,0.929087,1.68678,1.59379,0.9427
block,hicp_sa,ip,46,0.928095,1.67453,1.58558,0.9100
block,hicp_sa,ip,47,0.935709,1.56471,1.50474,0.8507
block,hicp_sa,ip,48,0.933823,1.56917,1.48635,0.8613
block,hicp_sa,hicp_sa,1,0.0100339,0.60102,0.45020,0.1613
block,hicp_sa,hicp_sa,2,0.0298578,0.80186,0.62495,0.2713
block,hicp_sa,hicp_sa,3,0.0575613,0.94392,0.83887,0.3600
block,hicp_sa,hicp_sa,4,0.0899987,0.97862,0.83742,0.3700
block,hicp_sa,hicp_sa,5,0.128567,1.04374,0.92852,0.4440
block,hicp_sa,hicp_sa,6,0.170681,0.97907,0.86666,0.3847
block,hicp_sa,hicp_sa,7,0.213569,1.06759,0.96363,0.4627
block,hicp_sa,hicp_sa,8,0.263776,0.98858,0.89785,0.4033
block,hicp_sa,hicp_sa,9,0.328634,0.98390,0.88079,0.3853
block,hicp_sa,hicp_sa,10,0.397243,0.94564,0.85445,0.3527
block,hicp_sa,hicp_sa,11,0.457249,1.04552,0.94854,0.4513
block,hicp_sa,hicp_sa,12,0.529785,1.06482,1.00799,0.5113
block,hicp_sa,hicp_sa,13,0.589118,1.10906,1.02758,0.5300
block,hicp_sa,hicp_sa,14,0.634171,1.19732,1.12191,0.6207
block,hicp_sa,hicp_sa,15,0.66639,1.30473,1.21001,0.7260
block,hicp_sa,hicp_sa,16,0.687694,1.37379,1.28929,0.7827
block,hicp_sa,hicp_sa,17,0.713986,1.42618,1.36208,0.8147
block,hicp_sa,hicp_sa,18,0.739232,1.48193,1.40076,0.8687
block,hicp_sa,hicp_sa,19,0.769636,1.50751,1.39727,0.8767
block,hicp_sa,hicp_sa,20,0.801549,1.52274,1.43786,0.8847
block,hicp_sa,hicp_sa,21,0.841041,1.54355,1.47551,0.9060
block,hicp_sa,hicp_sa,22,0.873976,1.52596,1.42898,0.8800
block,hicp_sa,hicp_sa,23,0.898861,1.58599,1.48919,0.9173
block,hicp_sa,hicp_sa,24,0.915972,1.57154,1.49417,0.9173
block,hicp_sa,hicp_sa,25,0.922666,1.63586,1.54884,0.9373
block,hicp_sa,hicp_sa,26,0.926929,1.70831,1.60185,0.9473
block,hicp_sa,hicp_sa,27,0.949036,1.79292,1.70400,0.9813
block,hicp_sa,hicp_sa,28,0.964508,1.82249,1.71946,0.9780
block,hicp_sa,hicp_sa,29,0.964549,1.94005,1.83714,0.9873
block,hicp_sa,hicp_sa,30,0.973106,1.92518,1.81809,0.9887
block,hicp_sa,hicp_sa,31,0.986442,1.93659,1.84697,0.9867
block,hicp_sa,hicp_sa,32,0.996999,1.92618,1.83629,0.9920
block,hicp_sa,hicp_sa,33,1.01172,1.84610,1.76206,0.9840
block,hicp_sa,hicp_sa,34,1.02053,1.79679,1.69866,0.9800
block,hicp_sa,hicp_sa,35,1.02158,1.68595,1.56327,0.9593
block,hicp_sa,hicp_sa,36,1.02047,1.55127,1.49078,0.9260
block,hicp_sa,hicp_sa,37,1.0155,1.50717,1.42899,0.9007
block,hicp_sa,hicp_sa,38,1.00603,1.49514,1.38736,0.8907
block,hicp_sa,hicp_sa,39,1.00461,1.48105,1.39294,0.8640
block,hicp_sa,hicp_sa,40,1.00712,1.47363,1.41151,0.8653
block,hicp_sa,hicp_sa,41,1.00252,1.49605,1.40034,0.8547
block,hicp_sa,hicp_sa,42,0.983313,1.46821,1.39875,0.8587
block,hicp_sa,hicp_sa,43,0.962513,1.51764,1.43154,0.8847
block,hicp_sa,hicp_sa,44,0.946699,1.55145,1.45335,0.9020
block,hicp_sa,hicp_sa,45,0.929087,1.62226,1.52702,0.9160
block,hicp_sa,hicp_sa,46,0.928095,1.71922,1.63945,0.9467
block,hicp_sa,hicp_sa,47,0.935709,1.78884,1.68785,0.9653
block,hicp_sa,hicp_sa,48,0.933823,1.78138,1.69347,0.9600
block,hicp_sa,stoxx,1,0.0100339,0.68896,0.54057,0.1980
block,hicp_sa,stoxx,2,0.0298578,0.51652,0.29311,0.1753
block,hicp_sa,stoxx,3,0.0575613,0.76188,0.63485,0.2787
block,hicp_sa,stoxx,4,0.0899987,0.81558,0.73235,0.2907
block,hicp_sa,stoxx,5,0.128567,0.84682,0.77519,0.3280
block,hicp_sa,stoxx,6,0.170681,0.90675,0.85458,0.3507
block,hicp_sa,stoxx,7,0.213569,0.72199,0.70018,0.2473
block,hicp_sa,stoxx,8,0.263776,0.80042,0.73754,0.2420
block,hicp_sa,stoxx,9,0.328634,0.84233,0.77430,0.2640
block,hicp_sa,stoxx,10,0.397243,0.82437,0.76626,0.2493
block,hicp_sa,stoxx,11,0.457249,0.77486,0.72024,0.2120
block,hicp_sa,stoxx,12,0.529785,0.75142,0.70068,0.1840
block,hicp_sa,stoxx,13,0.589118,0.75460,0.70156,0.1820
block,hicp_sa,stoxx,14,0.634171,0.75838,0.70542,0.1653
block,hicp_sa,stoxx,15,0.66639,0.75586,0.70137,0.1787
block,hicp_sa,stoxx,16,0.687694,0.73286,0.68457,0.1653
block,hicp_sa,stoxx,17,0.713986,0.71091,0.66362,0.1427
block,hicp_sa,stoxx,18,0.739232,0.67402,0.62325,0.1160
block,hicp_sa,stoxx,19,0.769636,0.62289,0.56679,0.0913
block,hicp_sa,stoxx,20,0.801549,0.53362,0.49041,0.0573
block,hicp_sa,stoxx,21,0.841041,0.43308,0.41162,0.0300
block,hicp_sa,stoxx,22,0.873976,0.43495,0.39454,0.0313
block,hicp_sa,stoxx,23,0.898861,0.40659,0.36274,0.0213
block,hicp_sa,stoxx,24,0.915972,0.26599,0.21300,0.0053
block,hicp_sa,stoxx,25,0.922666,0.29904,0.24020,0.0147
block,hicp_sa,stoxx,26,0.926929,0.28828,0.24883,0.0087
block,hicp_sa,stoxx,27,0.949036,0.21828,0.14995,0.0053
block,hicp_sa,stoxx,28,0.964508,0.21592,0.16184,0.0020
block,hicp_sa,stoxx,29,0.964549,0.26290,0.21383,0.0047
block,hicp_sa,stoxx,30,0.973106,0.34284,0.29383,0.0207
block,hicp_sa,stoxx,31,0.986442,0.24258,0.17446,0.0127
block,hicp_sa,stoxx,32,0.996999,0.25307,0.21697,0.0053
block,hicp_sa,stoxx,33,1.01172,0.25998,0.22860,0.0040
block,hicp_sa,stoxx,34,1.02053,0.24709,0.19907,0.0080
block,hicp_sa,stoxx,35,1.02158,0.31613,0.27621,0.0100
block,hicp_sa,stoxx,36,1.02047,0.33152,0.30889,0.0100
block,hicp_sa,stoxx,37,1.0155,0.35092,0.30688,0.0140
block,hicp_sa,stoxx,38,1.00603,0.25197,0.19430,0.0073
block,hicp_sa,stoxx,39,1.00461,0.30950,0.25496,0.0093
block,hicp_sa,stoxx,40,1.00712,0.32480,0.27083,0.0180
block,hicp_sa,stoxx,41,1.00252,0.31539,0.26822,0.0147
block,hicp_sa,stoxx,42,0.983313,0.27166,0.23377,0.0040
block,hicp_sa,stoxx,43,0.962513,0.25841,0.22524,0.0060
block,hicp_sa,stoxx,44,0.946699,0.42102,0.36246,0.0440
block,hicp_sa,stoxx,45,0.929087,0.53101,0.47905,0.0967
block,hicp_sa,stoxx,46,0.928095,0.76973,0.73107,0.2207
block,hicp_sa,stoxx,47,0.935709,0.88643,0.82104,0.3280
block,hicp_sa,stoxx,48,0.933823,0.86833,0.82544,0.2960
block,stoxx,ois1m,1,0.0100339,0.53572,0.32181,0.1653
block,stoxx,ois1m,2,0.0298578,0.43871,0.26622,0.1060
block,stoxx,ois1m,3,0.0575613,0.63234,0.40223,0.1793
block,stoxx,ois1m,4,0.0899987,1.20234,0.72849,0.4220
block,stoxx,ois1m,5,0.128567,1.43223,1.15578,0.5487
block,stoxx,ois1m,6,0.170681,2.04257,1.95370,0.8533
block,stoxx,ois1m,7,0.213569,2.68732,2.52552,0.9487
block,stoxx,ois1m,8,0.263776,3.13514,2.97269,0.9980
block,stoxx,ois1m,9,0.328634,3.07410,2.91486,0.9987
block,stoxx,ois1m,10,0.397243,2.97187,2.83065,0.9993
block,stoxx,ois1m,11,0.457249,2.80196,2.68671,1.0000
block,stoxx,ois1m,12,0.529785,2.54797,2.41438,1.0000
block,stoxx,ois1m,13,0.589118,2.39317,2.23315,0.9980
block,stoxx,ois1m,14,0.634171,2.35957,2.25207,0.9980
block,stoxx,ois1m,15,0.66639,2.24097,2.12414,0.9960
block,stoxx,ois1m,16,0.687694,2.23367,2.14189,0.9913
block,stoxx,ois1m,17,0.713986,2.07919,1.96160,0.9853
block,stoxx,ois1m,18,0.739232,1.89667,1.77219,0.9567
block,stoxx,ois1m,19,0.769636,1.81692,1.69910,0.9487
block,stoxx,ois1m,20,0.801549,1.66307,1.58143,0.9187
block,stoxx,ois1m,21,0.841041,1.50409,1.43842,0.8673
block,stoxx,ois1m,22,0.873976,1.48947,1.39069,0.8540
block,stoxx,ois1m,23,0.898861,1.62073,1.50493,0.9193
block,stoxx,ois1m,24,0.915972,1.64756,1.54268,0.9340
block,stoxx,ois1m,25,0.922666,1.72254,1.63242,0.9420
block,stoxx,ois1m,26,0.926929,1.73489,1.64398,0.9487
block,stoxx,ois1m,27,0.949036,1.84857,1.70225,0.9513
block,stoxx,ois1m,28,0.964508,1.80630,1.71221,0.9373
block,stoxx,ois1m,29,0.964549,1.63269,1.49460,0.8840
block,stoxx,ois1m,30,0.973106,1.54658,1.44534,0.8693
block,stoxx,ois1m,31,0.986442,1.39403,1.29454,0.7533
block,stoxx,ois1m,32,0.996999,1.37324,1.22488,0.7000
block,stoxx,ois1m,33,1.01172,1.19085,1.10088,0.5940
block,stoxx,ois1m,34,1.02053,1.18489,1.09209,0.5987
block,stoxx,ois1m,35,1.02158,1.07677,0.98992,0.4913
block,stoxx,ois1m,36,1.02047,1.08791,1.00510,0.5067
block,stoxx,ois1m,37,1.0155,1.05732,0.98201,0.4867
block,stoxx,ois1m,38,1.00603,1.04690,0.97270,0.4680
block,stoxx,ois1m,39,1.00461,0.95608,0.85500,0.3600
block,stoxx,ois1m,40,1.00712,0.84241,0.76865,0.2767
block,stoxx,ois1m,41,1.00252,0.77573,0.70042,0.2173
block,stoxx,ois1m,42,0.983313,0.82631,0.72277,0.2687
block,stoxx,ois1m,43,0.962513,0.89658,0.79380,0.3120
block,stoxx,ois1m,44,0.946699,0.78491,0.72157,0.2207
block,stoxx,ois1m,45,0.929087,0.82371,0.74453,0.2473
block,stoxx,ois1m,46,0.928095,0.81881,0.74180,0.2813
block,stoxx,ois1m,47,0.935709,0.73647,0.65659,0.1913
block,stoxx,ois1m,48,0.933823,0.70289,0.63358,0.1800
block,stoxx,ip,1,0.0100339,0.63642,0.41647,0.1793
block,stoxx,ip,2,0.0298578,0.65066,0.41435,0.1940
block,stoxx,ip,3,0.0575613,0.67922,0.54447,0.2073
block,stoxx,ip,4,0.0899987,1.08122,0.86885,0.4193
block,stoxx,ip,5,0.128567,1.31748,1.09556,0.5427
block,stoxx,ip,6,0.170681,1.50764,1.43851,0.7333
block,stoxx,ip,7,0.213569,1.98713,1.91061,0.9227
block,stoxx,ip,8,0.263776,2.32940,2.23780,0.9840
block,stoxx,ip,9,0.328634,2.34135,2.25952,0.9993
block,stoxx,ip,10,0.397243,2.35089,2.22992,0.9980
block,stoxx,ip,11,0.457249,2.34799,2.26891,0.9973
block,stoxx,ip,12,0.529785,2.23257,2.13825,0.9980
block,stoxx,ip,13,0.589118,2.14376,2.07201,0.9967
block,stoxx,ip,14,0.634171,2.08884,2.00834,0.9953
block,stoxx,ip,15,0.66639,2.04619,1.96509,0.9947
block,stoxx,ip,16,0.687694,2.16769,2.09239,0.9960
block,stoxx,ip,17,0.713986,2.06990,1.97836,0.9847
block,stoxx,ip,18,0.739232,1.97983,1.90172,0.9873
block,stoxx,ip,19,0.769636,1.92932,1.84479,0.9833
block,stoxx,ip,20,0.801549,1.77740,1.68569,0.9753
block,stoxx,ip,21,0.841041,1.61609,1.54870,0.9473
block,stoxx,ip,22,0.873976,1.53368,1.47871,0.9380
block,stoxx,ip,23,0.898861,1.51942,1.45207,0.9340
block,stoxx,ip,24,0.915972,1.44972,1.38175,0.9040
block,stoxx,ip,25,0.922666,1.46916,1.38974,0.8960
block,stoxx,ip,26,0.926929,1.48627,1.41894,0.9100
block,stoxx,ip,27,0.949036,1.46096,1.38713,0.8880
block,stoxx,ip,28,0.964508,1.43381,1.37135,0.8820
block,stoxx,ip,29,0.964549,1.34754,1.26608,0.8113
block,stoxx,ip,30,0.973106,1.27348,1.22242,0.7767
block,stoxx,ip,31,0.986442,1.25987,1.18726,0.7353
block,stoxx,ip,32,0.996999,1.24418,1.18190,0.7260
block,stoxx,ip,33,1.01172,1.26515,1.19874,0.7393
block,stoxx,ip,34,1.02053,1.26304,1.19309,0.7073
block,stoxx,ip,35,1.02158,1.29497,1.22520,0.7493
block,stoxx,ip,36,1.02047,1.31870,1.24643,0.7647
block,stoxx,ip,37,1.0155,1.43901,1.38674,0.8400
block,stoxx,ip,38,1.00603,1.46669,1.39749,0.8693
block,stoxx,ip,39,1.00461,1.37258,1.30063,0.8013
block,stoxx,ip,40,1.00712,1.41547,1.33858,0.8240
block,stoxx,ip,41,1.00252,1.24090,1.18354,0.6800
block,stoxx,ip,42,0.983313,1.22125,1.15942,0.6400
block,stoxx,ip,43,0.962513,1.02822,0.96672,0.4607
block,stoxx,ip,44,0.946699,0.95890,0.91809,0.4093
block,stoxx,ip,45,0.929087,0.90670,0.83772,0.3620
block,stoxx,ip,46,0.928095,0.87949,0.83638,0.3413
block,stoxx,ip,47,0.935709,0.57739,0.51211,0.1467
block,stoxx,ip,48,0.933823,0.57113,0.50284,0.1307
block,stoxx,hicp_sa,1,0.0100339,0.44131,0.34190,0.0920
block,stoxx,hicp_sa,2,0.0298578,0.41293,0.31432,0.0780
block,stoxx,hicp_sa,3,0.0575613,0.44057,0.34771,0.0840
block,stoxx,hicp_sa,4,0.0899987,0.53607,0.43411,0.1127
block,stoxx,hicp_sa,5,0.128567,0.45610,0.33673,0.1047
block,stoxx,hicp_sa,6,0.170681,0.71331,0.62121,0.2293
block,stoxx,hicp_sa,7,0.213569,0.55092,0.47691,0.1340
block,stoxx,hicp_sa,8,0.263776,0.76934,0.68686,0.2560
block,stoxx,hicp_sa,9,0.328634,0.74575,0.66277,0.2440
block,stoxx,hicp_sa,10,0.397243,0.61877,0.53999,0.1460
block,stoxx,hicp_sa,11,0.457249,0.54805,0.48700,0.1000
block,stoxx,hicp_sa,12,0.529785,0.41361,0.35398,0.0620
block,stoxx,hicp_sa,13,0.589118,0.30510,0.23530,0.0240
block,stoxx,hicp_sa,14,0.634171,0.31252,0.21463,0.0280
block,stoxx,hicp_sa,15,0.66639,0.29414,0.24658,0.0180
block,stoxx,hicp_sa,16,0.687694,0.28600,0.25561,0.0040
block,stoxx,hicp_sa,17,0.713986,0.35348,0.29736,0.0253
block,stoxx,hicp_sa,18,0.739232,0.43814,0.38243,0.0313
block,stoxx,hicp_sa,19,0.769636,0.49949,0.44524,0.0367
block,stoxx,hicp_sa,20,0.801549,0.55861,0.50226,0.0607
block,stoxx,hicp_sa,21,0.841041,0.65618,0.60509,0.1273
block,stoxx,hicp_sa,22,0.873976,0.70720,0.63018,0.1707
block,stoxx,hicp_sa,23,0.898861,0.72257,0.63490,0.1807
block,stoxx,hicp_sa,24,0.915972,0.71120,0.64486,0.1660
block,stoxx,hicp_sa,25,0.922666,0.70160,0.61769,0.1673
block,stoxx,hicp_sa,26,0.926929,0.67698,0.60702,0.1507
block,stoxx,hicp_sa,27,0.949036,0.63090,0.56035,0.1267
block,stoxx,hicp_sa,28,0.964508,0.57176,0.50576,0.0720
block,stoxx,hicp_sa,29,0.964549,0.48588,0.43803,0.0433
block,stoxx,hicp_sa,30,0.973106,0.47573,0.43158,0.0373
block,stoxx,hicp_sa,31,0.986442,0.46895,0.41117,0.0553
block,stoxx,hicp_sa,32,0.996999,0.47050,0.39276,0.0700
block,stoxx,hicp_sa,33,1.01172,0.52936,0.45041,0.1093
block,stoxx,hicp_sa,34,1.02053,0.56530,0.51282,0.1120
block,stoxx,hicp_sa,35,1.02158,0.74021,0.67582,0.2107
block,stoxx,hicp_sa,36,1.02047,0.67334,0.62999,0.1973
block,stoxx,hicp_sa,37,1.0155,1.05613,0.99592,0.4953
block,stoxx,hicp_sa,38,1.00603,1.07532,1.00466,0.5047
block,stoxx,hicp_sa,39,1.00461,0.92548,0.88518,0.3820
block,stoxx,hicp_sa,40,1.00712,1.03693,0.98854,0.4913
block,stoxx,hicp_sa,41,1.00252,0.96471,0.90942,0.4100
block,stoxx,hicp_sa,42,0.983313,0.90066,0.84336,0.3347
block,stoxx,hicp_sa,43,0.962513,0.80514,0.75460,0.2760
block,stoxx,hicp_sa,44,0.946699,0.78340,0.72938,0.2600
block,stoxx,hicp_sa,45,0.929087,0.68445,0.61233,0.2093
block,stoxx,hicp_sa,46,0.928095,0.64214,0.59699,0.1667
block,stoxx,hicp_sa,47,0.935709,0.41917,0.33983,0.0613
block,stoxx,hicp_sa,48,0.933823,0.43493,0.36598,0.0660
block,stoxx,stoxx,1,0.0100339,0.83807,0.57308,0.2940
block,stoxx,stoxx,2,0.0298578,0.67984,0.48095,0.2027
block,stoxx,stoxx,3,0.0575613,0.52566,0.39635,0.1287
block,stoxx,stoxx,4,0.0899987,0.65104,0.55814,0.2080
block,stoxx,stoxx,5,0.128567,0.62962,0.54430,0.1667
block,stoxx,stoxx,6,0.170681,0.84021,0.77880,0.3080
block,stoxx,stoxx,7,0.213569,0.73386,0.67017,0.2280
block,stoxx,stoxx,8,0.263776,0.82034,0.75486,0.2553
block,stoxx,stoxx,9,0.328634,0.66038,0.59935,0.1553
block,stoxx,stoxx,10,0.397243,0.50607,0.46378,0.0747
block,stoxx,stoxx,11,0.457249,0.45677,0.40637,0.0527
block,stoxx,stoxx,12,0.529785,0.36818,0.31536,0.0313
block,stoxx,stoxx,13,0.589118,0.29088,0.23797,0.0167
block,stoxx,stoxx,14,0.634171,0.21723,0.14726,0.0120
block,stoxx,stoxx,15,0.66639,0.22172,0.17596,0.0020
block,stoxx,stoxx,16,0.687694,0.23853,0.19600,0.0020
block,stoxx,stoxx,17,0.713986,0.22550,0.17962,0.0047
block,stoxx,stoxx,18,0.739232,0.29410,0.24528,0.0140
block,stoxx,stoxx,19,0.769636,0.28246,0.24093,0.0080
block,stoxx,stoxx,20,0.801549,0.29174,0.25642,0.0093
block,stoxx,stoxx,21,0.841041,0.45777,0.40986,0.0527
block,stoxx,stoxx,22,0.873976,0.39522,0.34830,0.0253
block,stoxx,stoxx,23,0.898861,0.39027,0.35705,0.0240
block,stoxx,stoxx,24,0.915972,0.44669,0.40628,0.0293
block,stoxx,stoxx,25,0.922666,0.47928,0.43361,0.0513
block,stoxx,stoxx,26,0.926929,0.35757,0.31604,0.0180
block,stoxx,stoxx,27,0.949036,0.28799,0.24358,0.0113
block,stoxx,stoxx,28,0.964508,0.26340,0.19124,0.0160
block,stoxx,stoxx,29,0.964549,0.30438,0.25209,0.0113
block,stoxx,stoxx,30,0.973106,0.29676,0.25670,0.0107
block,stoxx,stoxx,31,0.986442,0.37001,0.33064,0.0247
block,stoxx,stoxx,32,0.996999,0.41024,0.37154,0.0220
block,stoxx,stoxx,33,1.01172,0.45834,0.41342,0.0367
block,stoxx,stoxx,34,1.02053,0.46661,0.42270,0.0280
block,stoxx,stoxx,35,1.02158,0.57798,0.52085,0.0627
block,stoxx,stoxx,36,1.02047,0.56075,0.51415,0.0627
block,stoxx,stoxx,37,1.0155,0.66101,0.61753,0.1047
block,stoxx,stoxx,38,1.00603,0.71148,0.65767,0.1307
block,stoxx,stoxx,39,1.00461,0.67532,0.65284,0.1273
block,stoxx,stoxx,40,1.00712,0.78358,0.72660,0.2087
block,stoxx,stoxx,41,1.00252,0.71756,0.66455,0.1393
block,stoxx,stoxx,42,0.983313,0.71147,0.66563,0.1280
block,stoxx,stoxx,43,0.962513,0.64932,0.60023,0.1127
block,stoxx,stoxx,44,0.946699,0.57273,0.52753,0.0620
block,stoxx,stoxx,45,0.929087,0.56509,0.52244,0.0760
block,stoxx,stoxx,46,0.928095,0.47076,0.41500,0.0567
block,stoxx,stoxx,47,0.935709,0.38520,0.35705,0.0273
block,stoxx,stoxx,48,0.933823,0.42472,0.37528,0.0327
pooled,ois1m,ois1m,1,0.0100339,1.59378,1.51812,0.8460
pooled,ois1m,ois1m,2,0.0298578,1.63637,1.57895,0.8747
pooled,ois1m,ois1m,3,0.0575613,1.70341,1.67808,0.9147
pooled,ois1m,ois1m,4,0.0899987,1.76238,1.74268,0.9467
pooled,ois1m,ois1m,5,0.128567,1.86123,1.84951,0.9780
pooled,ois1m,ois1m,6,0.170681,1.98414,1.96004,0.9987
pooled,ois1m,ois1m,7,0.213569,2.10990,2.08805,1.0000
pooled,ois1m,ois1m,8,0.263776,2.22425,2.19422,1.0000
pooled,ois1m,ois1m,9,0.328634,2.28493,2.26334,1.0000
pooled,ois1m,ois1m,10,0.397243,2.30326,2.28447,1.0000
pooled,ois1m,ois1m,11,0.457249,2.29921,2.28647,1.0000
pooled,ois1m,ois1m,12,0.529785,2.31924,2.30708,1.0000
pooled,ois1m,ois1m,13,0.589118,2.31747,2.28177,1.0000
pooled,ois1m,ois1m,14,0.634171,2.30075,2.26176,1.0000
pooled,ois1m,ois1m,15,0.66639,2.28947,2.25632,1.0000
pooled,ois1m,ois1m,16,0.687694,2.25920,2.22771,1.0000
pooled,ois1m,ois1m,17,0.713986,2.18548,2.13766,1.0000
pooled,ois1m,ois1m,18,0.739232,2.09717,2.06845,1.0000
pooled,ois1m,ois1m,19,0.769636,1.98483,1.96440,1.0000
pooled,ois1m,ois1m,20,0.801549,1.86957,1.84005,1.0000
pooled,ois1m,ois1m,21,0.841041,1.74750,1.72181,0.9993
pooled,ois1m,ois1m,22,0.873976,1.61356,1.59291,0.9987
pooled,ois1m,ois1m,23,0.898861,1.47429,1.44551,0.9893
pooled,ois1m,ois1m,24,0.915972,1.34250,1.32831,0.9427
pooled,ois1m,ois1m,25,0.922666,1.24632,1.22714,0.8760
pooled,ois1m,ois1m,26,0.926929,1.17386,1.15523,0.7813
pooled,ois1m,ois1m,27,0.949036,1.13058,1.10693,0.7173
pooled,ois1m,ois1m,28,0.964508,1.09944,1.07689,0.6640
pooled,ois1m,ois1m,29,0.964549,1.08357,1.06258,0.6333
pooled,ois1m,ois1m,30,0.973106,1.06881,1.05059,0.6167
pooled,ois1m,ois1m,31,0.986442,1.06056,1.04557,0.5947
pooled,ois1m,ois1m,32,0.996999,1.05148,1.04439,0.5807
pooled,ois1m,ois1m,33,1.01172,1.03274,1.01173,0.5233
pooled,ois1m,ois1m,34,1.02053,1.01592,1.00005,0.5000
pooled,ois1m,ois1m,35,1.02158,0.98843,0.97338,0.4440
pooled,ois1m,ois1m,36,1.02047,0.96474,0.95155,0.3893
pooled,ois1m,ois1m,37,1.0155,0.95037,0.93396,0.3573
pooled,ois1m,ois1m,38,1.00603,0.93328,0.92107,0.3347
pooled,ois1m,ois1m,39,1.00461,0.92009,0.90828,0.2847
pooled,ois1m,ois1m,40,1.00712,0.90334,0.88449,0.2607
pooled,ois1m,ois1m,41,1.00252,0.90188,0.87953,0.2660
pooled,ois1m,ois1m,42,0.983313,0.89358,0.87426,0.2587
pooled,ois1m,ois1m,43,0.962513,0.89158,0.88116,0.2647
pooled,ois1m,ois1m,44,0.946699,0.90844,0.90148,0.2927
pooled,ois1m,ois1m,45,0.929087,0.92541,0.91974,0.3407
pooled,ois1m,ois1m,46,0.928095,0.94540,0.94178,0.3873
pooled,ois1m,ois1m,47,0.935709,0.97236,0.96726,0.4320
