instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1y_kilianfix,BLP-pooled,ip,20,0.193391,-1.427633,1.814415
z_gcs_1y_kilianfix,BLP-pooled,ip,21,0.149153,-1.440115,1.738421
z_gcs_1y_kilianfix,BLP-pooled,ip,22,0.124003,-1.332191,1.580197
z_gcs_1y_kilianfix,BLP-pooled,ip,23,0.079850,-1.328557,1.488257
z_gcs_1y_kilianfix,BLP-pooled,ip,24,0.076533,-1.341795,1.494861
z_gcs_1y_kilianfix,BLP-pooled,ip,25,0.021876,-1.435002,1.478754
z_gcs_1y_kilianfix,BLP-pooled,ip,26,-0.091595,-1.224450,1.041261
z_gcs_1y_kilianfix,BLP-pooled,ip,27,-0.153668,-1.010165,0.702829
z_gcs_1y_kilianfix,BLP-pooled,ip,28,-0.253967,-1.051020,0.543086
z_gcs_1y_kilianfix,BLP-pooled,ip,29,-0.340457,-1.052717,0.371803
z_gcs_1y_kilianfix,BLP-pooled,ip,30,-0.424526,-1.358088,0.509037
z_gcs_1y_kilianfix,BLP-pooled,ip,31,-0.527087,-1.641097,0.586923
z_gcs_1y_kilianfix,BLP-pooled,ip,32,-0.591582,-1.688612,0.505448
z_gcs_1y_kilianfix,BLP-pooled,ip,33,-0.680251,-1.992991,0.632488
z_gcs_1y_kilianfix,BLP-pooled,ip,34,-0.740816,-2.430760,0.949128
z_gcs_1y_kilianfix,BLP-pooled,ip,35,-0.764362,-2.453852,0.925129
z_gcs_1y_kilianfix,BLP-pooled,ip,36,-0.789615,-2.797806,1.218577
z_gcs_1y_kilianfix,BLP-pooled,ip,37,-0.798343,-2.843814,1.247128
z_gcs_1y_kilianfix,BLP-pooled,ip,38,-0.806500,-2.752590,1.139591
z_gcs_1y_kilianfix,BLP-pooled,ip,39,-0.821642,-2.759941,1.116657
z_gcs_1y_kilianfix,BLP-pooled,ip,40,-0.829079,-2.632714,0.974556
z_gcs_1y_kilianfix,BLP-pooled,ip,41,-0.836769,-2.376884,0.703345
z_gcs_1y_kilianfix,BLP-pooled,ip,42,-0.849256,-2.279486,0.580974
z_gcs_1y_kilianfix,BLP-pooled,ip,43,-0.859754,-1.804832,0.085323
z_gcs_1y_kilianfix,BLP-pooled,ip,44,-0.866913,-1.640457,-0.093369
z_gcs_1y_kilianfix,BLP-pooled,ip,45,-0.869114,-1.854528,0.116300
z_gcs_1y_kilianfix,BLP-pooled,ip,46,-0.865212,-1.995150,0.264726
z_gcs_1y_kilianfix,BLP-pooled,ip,47,-0.876775,-1.991644,0.238094
z_gcs_1y_kilianfix,BLP-pooled,ip,48,-0.880616,-2.073359,0.312127
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,0,-0.018886,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,1,-0.011747,-0.103963,0.080469
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,2,-0.020978,-0.145930,0.103974
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,3,-0.032701,-0.175914,0.110512
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,4,-0.048052,-0.202933,0.106829
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,5,-0.055095,-0.229342,0.119152
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,6,-0.047674,-0.257023,0.161675
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,7,-0.029896,-0.292741,0.232949
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,8,-0.006910,-0.350440,0.336620
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,9,0.014659,-0.326884,0.356201
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,10,0.029292,-0.293558,0.352142
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,11,0.041241,-0.280685,0.363166
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,12,0.049280,-0.270228,0.368788
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,13,0.055436,-0.290876,0.401748
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,14,0.061522,-0.299209,0.422253
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,15,0.068248,-0.279128,0.415624
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,16,0.075549,-0.298539,0.449637
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,17,0.082492,-0.288709,0.453692
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,18,0.088012,-0.277452,0.453476
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,19,0.091419,-0.221735,0.404574
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,20,0.092681,-0.326546,0.511907
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,21,0.091596,-0.287131,0.470323
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,22,0.090547,-0.275674,0.456769
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,23,0.089030,-0.277631,0.455691
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,24,0.088171,-0.315395,0.491738
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,25,0.087974,-0.230315,0.406264
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,26,0.089056,-0.176610,0.354722
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,27,0.092628,-0.189269,0.374525
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,28,0.092605,-0.132687,0.317897
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,29,0.090748,-0.098972,0.280469
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,30,0.072260,-0.098121,0.242640
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,31,0.052913,-0.100396,0.206222
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,32,0.019092,-0.137862,0.176047
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,33,-0.008457,-0.206840,0.189926
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,34,-0.026337,-0.254665,0.201991
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,35,-0.037653,-0.311279,0.235973
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,36,-0.054169,-0.339872,0.231534
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,37,-0.056063,-0.378420,0.266295
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,38,-0.038947,-0.382946,0.305052
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,39,0.006992,-0.461912,0.475896
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,40,0.052658,-0.356184,0.461501
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,41,0.072036,-0.307956,0.452029
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,42,0.083015,-0.177481,0.343512
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,43,0.083367,-0.181043,0.347778
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,44,0.083960,-0.145486,0.313406
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,45,0.083019,-0.137170,0.303208
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,46,0.079666,-0.154935,0.314267
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,47,0.079204,-0.153999,0.312406
z_gcs_1y_kilianfix,BLP-pooled,hicp_yoy,48,0.080262,-0.124991,0.285515
z_gcs_1y_kilianfix,BLP-pooled,stoxx,0,6.281707,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,stoxx,1,7.087685,5.350843,8.824526
z_gcs_1y_kilianfix,BLP-pooled,stoxx,2,6.465491,3.871385,9.059596
z_gcs_1y_kilianfix,BLP-pooled,stoxx,3,6.225473,3.694628,8.756319
z_gcs_1y_kilianfix,BLP-pooled,stoxx,4,5.745873,2.791056,8.700690
z_gcs_1y_kilianfix,BLP-pooled,stoxx,5,5.063955,1.586450,8.541461
z_gcs_1y_kilianfix,BLP-pooled,stoxx,6,4.428167,-0.457837,9.314170
z_gcs_1y_kilianfix,BLP-pooled,stoxx,7,3.978769,-1.830853,9.788392
z_gcs_1y_kilianfix,BLP-pooled,stoxx,8,3.824098,-1.813344,9.461540
z_gcs_1y_kilianfix,BLP-pooled,stoxx,9,3.724095,-1.926356,9.374547
z_gcs_1y_kilianfix,BLP-pooled,stoxx,10,3.649860,-2.133343,9.433064
z_gcs_1y_kilianfix,BLP-pooled,stoxx,11,3.644981,-1.910523,9.200485
z_gcs_1y_kilianfix,BLP-pooled,stoxx,12,3.630699,-2.388977,9.650375
z_gcs_1y_kilianfix,BLP-pooled,stoxx,13,3.513366,-3.514107,10.540840
z_gcs_1y_kilianfix,BLP-pooled,stoxx,14,3.316133,-4.835422,11.467688
z_gcs_1y_kilianfix,BLP-pooled,stoxx,15,3.019954,-4.514179,10.554088
z_gcs_1y_kilianfix,BLP-pooled,stoxx,16,2.718734,-5.060705,10.498173
z_gcs_1y_kilianfix,BLP-pooled,stoxx,17,2.426663,-5.027346,9.880671
z_gcs_1y_kilianfix,BLP-pooled,stoxx,18,2.081718,-4.587787,8.751224
z_gcs_1y_kilianfix,BLP-pooled,stoxx,19,1.691737,-4.267238,7.650711
z_gcs_1y_kilianfix,BLP-pooled,stoxx,20,1.276651,-4.176853,6.730154
z_gcs_1y_kilianfix,BLP-pooled,stoxx,21,0.924910,-4.593846,6.443667
z_gcs_1y_kilianfix,BLP-pooled,stoxx,22,0.621035,-4.489634,5.731705
z_gcs_1y_kilianfix,BLP-pooled,stoxx,23,0.297754,-4.655579,5.251088
z_gcs_1y_kilianfix,BLP-pooled,stoxx,24,0.001362,-4.273660,4.276384
z_gcs_1y_kilianfix,BLP-pooled,stoxx,25,-0.301692,-3.691927,3.088543
z_gcs_1y_kilianfix,BLP-pooled,stoxx,26,-0.621856,-4.307076,3.063364
z_gcs_1y_kilianfix,BLP-pooled,stoxx,27,-0.920169,-4.649692,2.809353
z_gcs_1y_kilianfix,BLP-pooled,stoxx,28,-1.218170,-4.160462,1.724122
z_gcs_1y_kilianfix,BLP-pooled,stoxx,29,-1.599301,-5.040259,1.841656
z_gcs_1y_kilianfix,BLP-pooled,stoxx,30,-1.841036,-5.677478,1.995406
z_gcs_1y_kilianfix,BLP-pooled,stoxx,31,-2.082633,-6.183025,2.017758
z_gcs_1y_kilianfix,BLP-pooled,stoxx,32,-2.177522,-7.158444,2.803399
z_gcs_1y_kilianfix,BLP-pooled,stoxx,33,-2.209639,-6.392954,1.973677
z_gcs_1y_kilianfix,BLP-pooled,stoxx,34,-2.421081,-6.656692,1.814530
z_gcs_1y_kilianfix,BLP-pooled,stoxx,35,-2.618650,-7.223641,1.986341
z_gcs_1y_kilianfix,BLP-pooled,stoxx,36,-2.873540,-8.735390,2.988310
z_gcs_1y_kilianfix,BLP-pooled,stoxx,37,-2.861705,-8.389721,2.666310
z_gcs_1y_kilianfix,BLP-pooled,stoxx,38,-2.763710,-7.532790,2.005370
z_gcs_1y_kilianfix,BLP-pooled,stoxx,39,-2.665878,-8.177959,2.846204
z_gcs_1y_kilianfix,BLP-pooled,stoxx,40,-2.374316,-8.128781,3.380150
z_gcs_1y_kilianfix,BLP-pooled,stoxx,41,-2.138544,-6.938318,2.661231
z_gcs_1y_kilianfix,BLP-pooled,stoxx,42,-2.037611,-6.486856,2.411633
z_gcs_1y_kilianfix,BLP-pooled,stoxx,43,-1.991599,-5.787458,1.804260
z_gcs_1y_kilianfix,BLP-pooled,stoxx,44,-2.019857,-5.946933,1.907219
z_gcs_1y_kilianfix,BLP-pooled,stoxx,45,-2.083518,-6.070832,1.903796
z_gcs_1y_kilianfix,BLP-pooled,stoxx,46,-2.163272,-7.319055,2.992510
z_gcs_1y_kilianfix,BLP-pooled,stoxx,47,-2.302353,-6.766309,2.161602
z_gcs_1y_kilianfix,BLP-pooled,stoxx,48,-2.367638,-6.129046,1.393769
