scale_estimator,equation,block,block_held_at_1,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,hicp,hicp,0,5,0.0474677,11.35655,11.15113,1.0000
pooled,hicp,hicp,0,6,0.0540061,10.16673,10.03519,1.0000
pooled,hicp,hicp,0,7,0.0583155,9.53233,9.44123,1.0000
pooled,hicp,hicp,0,8,0.0682113,8.64251,8.55417,1.0000
pooled,hicp,hicp,0,9,0.0830743,7.71177,7.58332,1.0000
pooled,hicp,hicp,0,10,0.0908248,7.19523,7.07803,1.0000
pooled,hicp,hicp,0,11,0.100372,6.90692,6.84177,1.0000
pooled,hicp,hicp,0,12,0.105848,6.99824,6.89165,1.0000
pooled,hicp,hicp,0,13,0.077748,7.81262,7.72060,1.0000
pooled,hicp,hicp,0,14,0.0769064,8.92032,8.85361,1.0000
pooled,hicp,hicp,0,15,0.088325,9.07236,8.90250,1.0000
pooled,hicp,hicp,0,16,0.109167,8.50740,8.41790,1.0000
pooled,hicp,hicp,0,17,0.149182,7.51072,7.45639,1.0000
pooled,hicp,hicp,0,18,0.18695,6.63094,6.51193,1.0000
pooled,hicp,hicp,0,19,0.220328,5.98160,5.92461,1.0000
pooled,hicp,hicp,0,20,0.281343,5.30113,5.25141,1.0000
pooled,hicp,hicp,0,21,0.341132,4.68642,4.65693,1.0000
pooled,hicp,hicp,0,22,0.364882,4.29948,4.25103,1.0000
pooled,hicp,hicp,0,23,0.381136,4.00388,3.97224,1.0000
pooled,hicp,hicp,0,24,0.398061,3.76290,3.72717,1.0000
pooled,hicp,hicp,0,25,0.366267,3.83689,3.80967,1.0000
pooled,hicp,hicp,0,26,0.386535,4.10864,4.06204,1.0000
pooled,hicp,hicp,0,27,0.402315,4.19515,4.16020,1.0000
pooled,hicp,hicp,0,28,0.41433,4.17581,4.13525,1.0000
pooled,hicp,hicp,0,29,0.425385,4.11803,4.10181,1.0000
pooled,hicp,hicp,0,30,0.436437,4.08575,4.04008,1.0000
pooled,hicp,hicp,0,31,0.435744,4.10241,4.03578,1.0000
pooled,hicp,hicp,0,32,0.474666,3.98588,3.94457,1.0000
pooled,hicp,hicp,0,33,0.49041,3.78900,3.74838,1.0000
pooled,hicp,hicp,0,34,0.475684,3.66048,3.63251,1.0000
pooled,hicp,hicp,0,35,0.449463,3.56625,3.51280,1.0000
pooled,hicp,hicp,0,36,0.452284,3.33437,3.30545,1.0000
pooled,hicp,hicp,0,37,0.442336,3.29094,3.24771,1.0000
pooled,hicp,hicp,0,38,0.435726,3.34978,3.32388,1.0000
pooled,hicp,hicp,0,39,0.445805,3.32493,3.26601,1.0000
pooled,hicp,hicp,0,40,0.442494,3.33825,3.29052,1.0000
pooled,hicp,hicp,0,41,0.423832,3.40641,3.36127,1.0000
pooled,hicp,hicp,0,42,0.400616,3.46230,3.41594,1.0000
pooled,hicp,hicp,0,43,0.39024,3.55167,3.49055,1.0000
pooled,hicp,hicp,0,44,0.382201,3.67816,3.64312,1.0000
pooled,hicp,hicp,0,45,0.366187,3.86434,3.79739,1.0000
pooled,hicp,hicp,0,46,0.334726,4.03664,3.98544,1.0000
pooled,hicp,hicp,0,47,0.298015,4.10268,4.03044,1.0000
pooled,hicp,hicp,0,48,0.291808,3.99104,3.94993,1.0000
pooled,hicp,stoxx,0,1,0.0084568,2.05587,1.90145,0.9693
pooled,hicp,stoxx,0,2,0.0244432,2.06856,1.96289,0.9813
pooled,hicp,stoxx,0,3,0.0370386,2.17998,2.09401,0.9873
pooled,hicp,stoxx,0,4,0.0438451,2.35804,2.26249,0.9987
pooled,hicp,stoxx,0,5,0.0474677,2.56678,2.49516,1.0000
pooled,hicp,stoxx,0,6,0.0540061,2.73279,2.65207,1.0000
pooled,hicp,stoxx,0,7,0.0583155,2.94094,2.85314,1.0000
pooled,hicp,stoxx,0,8,0.0682113,3.09108,3.00487,1.0000
pooled,hicp,stoxx,0,9,0.0830743,3.29509,3.17578,1.0000
pooled,hicp,stoxx,0,10,0.0908248,3.50844,3.39745,1.0000
pooled,hicp,stoxx,0,11,0.100372,3.74467,3.65791,1.0000
pooled,hicp,stoxx,0,12,0.105848,4.22023,4.10737,1.0000
pooled,hicp,stoxx,0,13,0.077748,5.08075,4.96538,1.0000
pooled,hicp,stoxx,0,14,0.0769064,5.61704,5.49423,1.0000
pooled,hicp,stoxx,0,15,0.088325,5.45149,5.31351,1.0000
pooled,hicp,stoxx,0,16,0.109167,4.76718,4.64113,1.0000
pooled,hicp,stoxx,0,17,0.149182,3.82460,3.72448,1.0000
pooled,hicp,stoxx,0,18,0.18695,3.05880,2.99160,1.0000
pooled,hicp,stoxx,0,19,0.220328,2.41854,2.35569,1.0000
pooled,hicp,stoxx,0,20,0.281343,1.82696,1.77262,0.9887
pooled,hicp,stoxx,0,21,0.341132,1.37214,1.34333,0.8160
pooled,hicp,stoxx,0,22,0.364882,1.03500,0.98732,0.4887
pooled,hicp,stoxx,0,23,0.381136,0.83332,0.81927,0.2587
pooled,hicp,stoxx,0,24,0.398061,0.72290,0.70661,0.1347
pooled,hicp,stoxx,0,25,0.366267,0.65200,0.63346,0.0727
pooled,hicp,stoxx,0,26,0.386535,0.60963,0.58556,0.0487
pooled,hicp,stoxx,0,27,0.402315,0.57841,0.55404,0.0353
pooled,hicp,stoxx,0,28,0.41433,0.57608,0.55768,0.0273
pooled,hicp,stoxx,0,29,0.425385,0.60476,0.58295,0.0400
pooled,hicp,stoxx,0,30,0.436437,0.66390,0.63896,0.0720
pooled,hicp,stoxx,0,31,0.435744,0.75227,0.71634,0.1467
pooled,hicp,stoxx,0,32,0.474666,0.87005,0.82867,0.2613
pooled,hicp,stoxx,0,33,0.49041,1.01477,0.98622,0.4727
pooled,hicp,stoxx,0,34,0.475684,1.15083,1.11851,0.6840
pooled,hicp,stoxx,0,35,0.449463,1.27059,1.22874,0.8260
pooled,hicp,stoxx,0,36,0.452284,1.29564,1.24217,0.8427
pooled,hicp,stoxx,0,37,0.442336,1.20467,1.16269,0.7300
pooled,hicp,stoxx,0,38,0.435726,1.13017,1.08309,0.6273
pooled,hicp,stoxx,0,39,0.445805,1.07884,1.04636,0.5740
pooled,hicp,stoxx,0,40,0.442494,1.08821,1.06951,0.5927
pooled,hicp,stoxx,0,41,0.423832,1.15932,1.11871,0.6760
pooled,hicp,stoxx,0,42,0.400616,1.28088,1.24054,0.7773
pooled,hicp,stoxx,0,43,0.39024,1.44889,1.38958,0.9040
pooled,hicp,stoxx,0,44,0.382201,1.72793,1.67211,0.9813
pooled,hicp,stoxx,0,45,0.366187,2.13666,2.08666,0.9993
pooled,hicp,stoxx,0,46,0.334726,2.64842,2.58301,1.0000
pooled,hicp,stoxx,0,47,0.298015,3.09716,3.05838,1.0000
pooled,hicp,stoxx,0,48,0.291808,3.49701,3.40052,1.0000
pooled,stoxx,mps,1,1,0.0084568,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,2,0.0244432,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,3,0.0370386,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,4,0.0438451,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,5,0.0474677,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,6,0.0540061,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,7,0.0583155,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,8,0.0682113,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,9,0.0830743,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,10,0.0908248,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,11,0.100372,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,12,0.105848,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,13,0.077748,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,14,0.0769064,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,15,0.088325,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,16,0.109167,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,17,0.149182,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,18,0.18695,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,19,0.220328,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,20,0.281343,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,21,0.341132,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,22,0.364882,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,23,0.381136,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,24,0.398061,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,25,0.366267,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,26,0.386535,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,27,0.402315,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,28,0.41433,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,29,0.425385,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,30,0.436437,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,31,0.435744,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,32,0.474666,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,33,0.49041,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,34,0.475684,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,35,0.449463,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,36,0.452284,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,37,0.442336,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,38,0.435726,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,39,0.445805,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,40,0.442494,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,41,0.423832,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,42,0.400616,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,43,0.39024,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,44,0.382201,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,45,0.366187,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,46,0.334726,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,47,0.298015,1.00000,1.00000,0.0000
pooled,stoxx,mps,1,48,0.291808,1.00000,1.00000,0.0000
pooled,stoxx,i1y,0,1,0.0084568,1.17574,1.00553,0.5047
pooled,stoxx,i1y,0,2,0.0244432,1.26947,1.12393,0.5887
pooled,stoxx,i1y,0,3,0.0370386,1.47123,1.33514,0.6787
pooled,stoxx,i1y,0,4,0.0438451,1.77511,1.64822,0.8047
pooled,stoxx,i1y,0,5,0.0474677,2.27951,2.15351,0.9033
pooled,stoxx,i1y,0,6,0.0540061,3.01193,2.85385,0.9893
pooled,stoxx,i1y,0,7,0.0583155,3.95460,3.76328,1.0000
pooled,stoxx,i1y,0,8,0.0682113,5.06430,4.85975,1.0000
pooled,stoxx,i1y,0,9,0.0830743,6.11574,5.93145,1.0000
pooled,stoxx,i1y,0,10,0.0908248,6.96662,6.76327,1.0000
pooled,stoxx,i1y,0,11,0.100372,7.77639,7.58080,1.0000
pooled,stoxx,i1y,0,12,0.105848,8.62834,8.32212,1.0000
pooled,stoxx,i1y,0,13,0.077748,9.65738,9.33803,1.0000
pooled,stoxx,i1y,0,14,0.0769064,10.45464,10.13154,1.0000
pooled,stoxx,i1y,0,15,0.088325,10.29723,10.06007,1.0000
pooled,stoxx,i1y,0,16,0.109167,9.58744,9.35799,1.0000
pooled,stoxx,i1y,0,17,0.149182,8.56712,8.43689,1.0000
pooled,stoxx,i1y,0,18,0.18695,7.51052,7.34495,1.0000
pooled,stoxx,i1y,0,19,0.220328,6.41966,6.23620,1.0000
pooled,stoxx,i1y,0,20,0.281343,5.36612,5.25939,1.0000
pooled,stoxx,i1y,0,21,0.341132,4.56472,4.49181,1.0000
pooled,stoxx,i1y,0,22,0.364882,4.09150,4.01300,1.0000
pooled,stoxx,i1y,0,23,0.381136,3.70611,3.59973,1.0000
pooled,stoxx,i1y,0,24,0.398061,3.42822,3.30123,1.0000
pooled,stoxx,i1y,0,25,0.366267,3.27679,3.18820,1.0000
pooled,stoxx,i1y,0,26,0.386535,3.15753,3.07151,1.0000
pooled,stoxx,i1y,0,27,0.402315,3.00304,2.89300,1.0000
pooled,stoxx,i1y,0,28,0.41433,2.88319,2.78703,0.9993
pooled,stoxx,i1y,0,29,0.425385,2.73943,2.66647,1.0000
pooled,stoxx,i1y,0,30,0.436437,2.60892,2.53305,1.0000
pooled,stoxx,i1y,0,31,0.435744,2.45083,2.35110,1.0000
pooled,stoxx,i1y,0,32,0.474666,2.30044,2.26212,0.9973
pooled,stoxx,i1y,0,33,0.49041,2.18559,2.09032,0.9993
pooled,stoxx,i1y,0,34,0.475684,2.08452,2.01119,0.9967
pooled,stoxx,i1y,0,35,0.449463,1.96873,1.91624,0.9887
pooled,stoxx,i1y,0,36,0.452284,1.86029,1.80324,0.9793
pooled,stoxx,i1y,0,37,0.442336,1.78145,1.69749,0.9827
pooled,stoxx,i1y,0,38,0.435726,1.66908,1.59610,0.9633
pooled,stoxx,i1y,0,39,0.445805,1.55907,1.50864,0.9373
pooled,stoxx,i1y,0,40,0.442494,1.49995,1.45452,0.9220
pooled,stoxx,i1y,0,41,0.423832,1.48411,1.44548,0.9187
pooled,stoxx,i1y,0,42,0.400616,1.51730,1.46558,0.9373
pooled,stoxx,i1y,0,43,0.39024,1.56552,1.50381,0.9480
pooled,stoxx,i1y,0,44,0.382201,1.60406,1.53413,0.9507
pooled,stoxx,i1y,0,45,0.366187,1.61996,1.53128,0.9453
pooled,stoxx,i1y,0,46,0.334726,1.61860,1.56990,0.9280
pooled,stoxx,i1y,0,47,0.298015,1.60050,1.52181,0.9427
pooled,stoxx,i1y,0,48,0.291808,1.58512,1.51311,0.8980
pooled,stoxx,ip,0,1,0.0084568,1.11248,1.07931,0.5580
pooled,stoxx,ip,0,2,0.0244432,1.13636,1.09220,0.5900
pooled,stoxx,ip,0,3,0.0370386,1.22943,1.20345,0.6247
pooled,stoxx,ip,0,4,0.0438451,1.41067,1.37067,0.7107
pooled,stoxx,ip,0,5,0.0474677,1.68060,1.64714,0.8033
pooled,stoxx,ip,0,6,0.0540061,2.06224,2.05464,0.9173
pooled,stoxx,ip,0,7,0.0583155,2.66622,2.61813,0.9913
pooled,stoxx,ip,0,8,0.0682113,3.46497,3.43461,1.0000
pooled,stoxx,ip,0,9,0.0830743,4.34847,4.34754,1.0000
pooled,stoxx,ip,0,10,0.0908248,5.32773,5.23223,1.0000
pooled,stoxx,ip,0,11,0.100372,6.28883,6.14596,1.0000
pooled,stoxx,ip,0,12,0.105848,7.22822,7.10592,1.0000
pooled,stoxx,ip,0,13,0.077748,8.56052,8.35976,1.0000
pooled,stoxx,ip,0,14,0.0769064,9.39920,9.14132,1.0000
pooled,stoxx,ip,0,15,0.088325,9.63882,9.45269,1.0000
pooled,stoxx,ip,0,16,0.109167,9.33876,9.14480,1.0000
pooled,stoxx,ip,0,17,0.149182,8.65780,8.46255,1.0000
pooled,stoxx,ip,0,18,0.18695,7.91982,7.77601,1.0000
pooled,stoxx,ip,0,19,0.220328,7.02721,6.93531,1.0000
pooled,stoxx,ip,0,20,0.281343,5.99599,5.93171,1.0000
pooled,stoxx,ip,0,21,0.341132,5.20720,5.12561,1.0000
pooled,stoxx,ip,0,22,0.364882,4.70125,4.65250,1.0000
pooled,stoxx,ip,0,23,0.381136,4.41269,4.36260,1.0000
pooled,stoxx,ip,0,24,0.398061,4.15567,4.09566,1.0000
pooled,stoxx,ip,0,25,0.366267,4.06403,3.99779,1.0000
pooled,stoxx,ip,0,26,0.386535,3.83057,3.76734,1.0000
pooled,stoxx,ip,0,27,0.402315,3.53075,3.46304,1.0000
pooled,stoxx,ip,0,28,0.41433,3.21971,3.15639,1.0000
pooled,stoxx,ip,0,29,0.425385,2.95747,2.90945,1.0000
pooled,stoxx,ip,0,30,0.436437,2.80547,2.75911,1.0000
pooled,stoxx,ip,0,31,0.435744,2.71774,2.67507,1.0000
pooled,stoxx,ip,0,32,0.474666,2.62837,2.57049,1.0000
pooled,stoxx,ip,0,33,0.49041,2.57679,2.54708,1.0000
pooled,stoxx,ip,0,34,0.475684,2.56814,2.53142,1.0000
pooled,stoxx,ip,0,35,0.449463,2.59171,2.55292,1.0000
pooled,stoxx,ip,0,36,0.452284,2.54476,2.49204,1.0000
pooled,stoxx,ip,0,37,0.442336,2.48809,2.43118,1.0000
pooled,stoxx,ip,0,38,0.435726,2.39212,2.36011,1.0000
pooled,stoxx,ip,0,39,0.445805,2.28341,2.24525,1.0000
pooled,stoxx,ip,0,40,0.442494,2.13282,2.09414,1.0000
pooled,stoxx,ip,0,41,0.423832,1.94869,1.89430,0.9993
pooled,stoxx,ip,0,42,0.400616,1.79007,1.74665,0.9900
pooled,stoxx,ip,0,43,0.39024,1.64653,1.60428,0.9627
pooled,stoxx,ip,0,44,0.382201,1.56184,1.52803,0.9260
pooled,stoxx,ip,0,45,0.366187,1.49760,1.44497,0.9107
pooled,stoxx,ip,0,46,0.334726,1.46235,1.41434,0.8660
pooled,stoxx,ip,0,47,0.298015,1.42078,1.34755,0.8027
pooled,stoxx,ip,0,48,0.291808,1.42714,1.35685,0.7533
pooled,stoxx,hicp,0,1,0.0084568,0.35073,0.31977,0.0167
pooled,stoxx,hicp,0,2,0.0244432,0.33276,0.30887,0.0067
pooled,stoxx,hicp,0,3,0.0370386,0.32969,0.30415,0.0060
pooled,stoxx,hicp,0,4,0.0438451,0.33202,0.31278,0.0027
pooled,stoxx,hicp,0,5,0.0474677,0.34228,0.32523,0.0073
pooled,stoxx,hicp,0,6,0.0540061,0.35349,0.33256,0.0127
pooled,stoxx,hicp,0,7,0.0583155,0.37780,0.35640,0.0127
pooled,stoxx,hicp,0,8,0.0682113,0.39790,0.38019,0.0127
pooled,stoxx,hicp,0,9,0.0830743,0.41480,0.40058,0.0080
pooled,stoxx,hicp,0,10,0.0908248,0.42901,0.41287,0.0113
pooled,stoxx,hicp,0,11,0.100372,0.44262,0.41744,0.0127
pooled,stoxx,hicp,0,12,0.105848,0.46959,0.44116,0.0187
pooled,stoxx,hicp,0,13,0.077748,0.50185,0.45004,0.0320
pooled,stoxx,hicp,0,14,0.0769064,0.55054,0.50889,0.0433
pooled,stoxx,hicp,0,15,0.088325,0.60023,0.58584,0.0480
pooled,stoxx,hicp,0,16,0.109167,0.65754,0.62938,0.1013
pooled,stoxx,hicp,0,17,0.149182,0.71863,0.70446,0.1173
pooled,stoxx,hicp,0,18,0.18695,0.78232,0.74702,0.1827
pooled,stoxx,hicp,0,19,0.220328,0.82474,0.79942,0.1940
pooled,stoxx,hicp,0,20,0.281343,0.86757,0.84648,0.2493
pooled,stoxx,hicp,0,21,0.341132,0.90872,0.88599,0.3087
pooled,stoxx,hicp,0,22,0.364882,0.92665,0.90649,0.3393
pooled,stoxx,hicp,0,23,0.381136,0.92878,0.91342,0.3387
pooled,stoxx,hicp,0,24,0.398061,0.92380,0.90290,0.3213
pooled,stoxx,hicp,0,25,0.366267,0.88725,0.86485,0.2500
pooled,stoxx,hicp,0,26,0.386535,0.80580,0.77631,0.1387
pooled,stoxx,hicp,0,27,0.402315,0.74429,0.72152,0.0847
pooled,stoxx,hicp,0,28,0.41433,0.68604,0.66228,0.0467
pooled,stoxx,hicp,0,29,0.425385,0.59965,0.57669,0.0173
pooled,stoxx,hicp,0,30,0.436437,0.50688,0.49756,0.0033
pooled,stoxx,hicp,0,31,0.435744,0.42260,0.41138,0.0007
pooled,stoxx,hicp,0,32,0.474666,0.33966,0.32669,0.0000
pooled,stoxx,hicp,0,33,0.49041,0.27140,0.26121,0.0000
pooled,stoxx,hicp,0,34,0.475684,0.22357,0.20684,0.0000
pooled,stoxx,hicp,0,35,0.449463,0.19130,0.17462,0.0000
pooled,stoxx,hicp,0,36,0.452284,0.16686,0.14357,0.0000
pooled,stoxx,hicp,0,37,0.442336,0.14931,0.13246,0.0000
pooled,stoxx,hicp,0,38,0.435726,0.13395,0.11874,0.0000
pooled,stoxx,hicp,0,39,0.445805,0.12182,0.11042,0.0000
pooled,stoxx,hicp,0,40,0.442494,0.10983,0.10287,0.0000
pooled,stoxx,hicp,0,41,0.423832,0.10394,0.09697,0.0000
pooled,stoxx,hicp,0,42,0.400616,0.09912,0.09493,0.0000
pooled,stoxx,hicp,0,43,0.39024,0.09603,0.09115,0.0000
pooled,stoxx,hicp,0,44,0.382201,0.09635,0.09233,0.0000
pooled,stoxx,hicp,0,45,0.366187,0.09913,0.09223,0.0000
pooled,stoxx,hicp,0,46,0.334726,0.10404,0.09339,0.0000
pooled,stoxx,hicp,0,47,0.298015,0.10890,0.09439,0.0000
pooled,stoxx,hicp,0,48,0.291808,0.11210,0.09385,0.0000
pooled,stoxx,stoxx,0,1,0.0084568,0.26206,0.23588,0.0000
pooled,stoxx,stoxx,0,2,0.0244432,0.25232,0.23589,0.0000
pooled,stoxx,stoxx,0,3,0.0370386,0.24772,0.23510,0.0000
pooled,stoxx,stoxx,0,4,0.0438451,0.24706,0.23189,0.0000
pooled,stoxx,stoxx,0,5,0.0474677,0.24782,0.23092,0.0000
pooled,stoxx,stoxx,0,6,0.0540061,0.24952,0.22791,0.0000
pooled,stoxx,stoxx,0,7,0.0583155,0.24994,0.23127,0.0000
pooled,stoxx,stoxx,0,8,0.0682113,0.25091,0.23619,0.0000
pooled,stoxx,stoxx,0,9,0.0830743,0.25195,0.22753,0.0000
pooled,stoxx,stoxx,0,10,0.0908248,0.25712,0.23689,0.0000
pooled,stoxx,stoxx,0,11,0.100372,0.26534,0.23704,0.0000
pooled,stoxx,stoxx,0,12,0.105848,0.27532,0.25413,0.0000
pooled,stoxx,stoxx,0,13,0.077748,0.28460,0.26356,0.0000
pooled,stoxx,stoxx,0,14,0.0769064,0.28922,0.27307,0.0000
pooled,stoxx,stoxx,0,15,0.088325,0.30016,0.28998,0.0000
pooled,stoxx,stoxx,0,16,0.109167,0.31320,0.30052,0.0000
pooled,stoxx,stoxx,0,17,0.149182,0.32473,0.31632,0.0000
pooled,stoxx,stoxx,0,18,0.18695,0.33927,0.32424,0.0007
pooled,stoxx,stoxx,0,19,0.220328,0.35867,0.34074,0.0020
pooled,stoxx,stoxx,0,20,0.281343,0.38646,0.36362,0.0020
pooled,stoxx,stoxx,0,21,0.341132,0.41759,0.39701,0.0007
pooled,stoxx,stoxx,0,22,0.364882,0.45175,0.42606,0.0040
pooled,stoxx,stoxx,0,23,0.381136,0.49796,0.48198,0.0087
pooled,stoxx,stoxx,0,24,0.398061,0.56746,0.54221,0.0167
pooled,stoxx,stoxx,0,25,0.366267,0.65400,0.62989,0.0693
pooled,stoxx,stoxx,0,26,0.386535,0.75333,0.73177,0.1420
pooled,stoxx,stoxx,0,27,0.402315,0.87236,0.85783,0.2593
pooled,stoxx,stoxx,0,28,0.41433,1.00959,0.99287,0.4847
pooled,stoxx,stoxx,0,29,0.425385,1.14586,1.13479,0.7133
pooled,stoxx,stoxx,0,30,0.436437,1.26843,1.24625,0.8527
pooled,stoxx,stoxx,0,31,0.435744,1.36661,1.34761,0.9307
pooled,stoxx,stoxx,0,32,0.474666,1.41681,1.38543,0.9613
pooled,stoxx,stoxx,0,33,0.49041,1.44568,1.41708,0.9673
pooled,stoxx,stoxx,0,34,0.475684,1.48574,1.46159,0.9873
pooled,stoxx,stoxx,0,35,0.449463,1.53337,1.49594,0.9920
pooled,stoxx,stoxx,0,36,0.452284,1.54746,1.51388,0.9920
pooled,stoxx,stoxx,0,37,0.442336,1.55583,1.52009,0.9920
pooled,stoxx,stoxx,0,38,0.435726,1.55738,1.52137,0.9933
pooled,stoxx,stoxx,0,39,0.445805,1.56380,1.54206,0.9920
pooled,stoxx,stoxx,0,40,0.442494,1.56920,1.53257,0.9920
pooled,stoxx,stoxx,0,41,0.423832,1.56778,1.55074,0.9907
pooled,stoxx,stoxx,0,42,0.400616,1.58094,1.55712,0.9920
pooled,stoxx,stoxx,0,43,0.39024,1.59873,1.56848,0.9933
pooled,stoxx,stoxx,0,44,0.382201,1.62692,1.61010,0.9953
pooled,stoxx,stoxx,0,45,0.366187,1.67923,1.65881,0.9920
pooled,stoxx,stoxx,0,46,0.334726,1.73055,1.71367,0.9940
pooled,stoxx,stoxx,0,47,0.298015,1.80303,1.77183,0.9933
pooled,stoxx,stoxx,0,48,0.291808,1.83128,1.79100,0.9880
